id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R24-011,Rebuild_Set24,横断複合・重複回避強化,case,プライバシー攻撃,横断読解・ケース判断・複合論点,3,3,2,3,公開APIからの応答を大量に観察し、学習データに含まれていた個人情報を推測しようとする攻撃を警戒している。関連が深いものはどれか。,メンバーシップ推論攻撃やモデル反転攻撃,プーリング層,幅優先探索,ソフトマックス関数だけの可視化,A,モデルの出力から訓練データへの含有や特徴を推測する攻撃として、メンバーシップ推論攻撃やモデル反転攻撃がある。,,CNNで特徴量を縮約する処理であり、攻撃名ではない。,探索手法であり、学習データ推測攻撃ではない。,ソフトマックス可視化だけでは攻撃カテゴリを説明できない。,モデル公開後もプライバシーリスクは残る。,メンバーシップ推論攻撃;モデル反転攻撃;プライバシー;AIセキュリティ,さいはて：答えの癖から、記録庫の中身を覗かれる。
R24-012,Rebuild_Set24,横断複合・重複回避強化,compare,エッジAIとクラウドAI,横断読解・ケース判断・複合論点,3,3,2,3,工場設備の異常停止をミリ秒単位で検知したいが、通信断の可能性もある。最も優先して検討すべき構成はどれか。,エッジ側で推論し、必要に応じてクラウドへログや集計を送る,すべてのセンサーデータを毎回クラウドへ送り、結果を待つ,モデルを紙の手順書に変換する,温度パラメータを上げて応答を多様化する,A,低遅延・通信断耐性が必要な現場では、エッジAIで現場側推論を行う構成が有効である。,,通信待ちが遅延や停止の弱点になる。,AI推論構成の解決策ではない。,生成AIの出力多様性設定であり、異常検知の遅延対策ではない。,エッジAIは万能ではなく、更新・監視・セキュリティも必要。,エッジAI;クラウドAI;低遅延;異常検知;工場AI,四年五組：校舎の外で起きたことは、職員室に戻る前に気づく。
R24-013,Rebuild_Set24,横断複合・重複回避強化,case,合成データと評価,横断読解・ケース判断・複合論点,3,3,2,3,実データが少ないため合成データで学習量を増やしたが、評価にも同じ生成器の合成データを多く使った。最も注意すべきことはどれか。,実世界データでの評価が不足し、現実性能を過大評価する可能性がある,合成データを使うと必ず著作権侵害になる,評価データが多ければ現実性能は必ず保証される,合成データでは過学習が絶対に起きない,A,合成データは有用だが、評価まで同じ分布の合成データに偏ると現実環境での性能を見誤る可能性がある。,,合成データ利用と著作権侵害は常に同一ではない。,量だけでなく評価データの代表性が重要。,合成データでも偏りや過学習は起こりうる。,学習用の工夫と、最終評価の現実性を分ける。,合成データ;評価データ;外部妥当性;データ拡張;過大評価,さいはて：作った空で飛べても、本物の風で飛べるとは限らない。
R24-014,Rebuild_Set24,横断複合・重複回避強化,case,RAGとハルシネーション,横断読解・ケース判断・複合論点,3,3,2,3,社内文書検索つきチャットで、検索結果に根拠がない内容まで断定的に回答した。最も適切な改善策はどれか。,回答を短くするためトップkを1件に固定する,検索結果に根拠がない場合は不明と答える指示と根拠提示を組み込む,モデル温度を必ず最大にする,検索インデックスを利用者権限と無関係に広げる,B,RAGでも検索根拠が不十分なら不明と答えさせ、参照根拠を示す設計が重要である。,トップk固定だけでは根拠なし断定を防げない。,,温度最大化はむしろ不安定な生成を増やす。,権限を無視した検索拡張は情報漏えいリスクを高める。,RAGはハルシネーションを減らせるが、ゼロにはしない。,RAG;ハルシネーション;根拠提示;不明回答;検索拡張生成,さいはて：記録にないものを、あると言わせない。
R24-015,Rebuild_Set24,横断複合・重複回避強化,compare,PCAと特徴選択,横断読解・ケース判断・複合論点,3,3,2,3,多数の相関した数値特徴を少数の軸に圧縮して可視化したい。ただし、元特徴そのものを選ぶのではなく線形結合で表したい。該当する手法はどれか。,k-means,主成分分析 PCA,ランダムフォレスト,Q学習,B,PCAは分散が大きい方向を主成分として抽出し、元特徴の線形結合で次元を圧縮する手法である。,クラスタリング手法であり、線形結合による次元圧縮ではない。,,教師あり学習の木系アンサンブルであり、主成分軸の抽出ではない。,強化学習の価値学習手法である。,特徴を選ぶのか、新しい軸に変換するのかを区別する。,PCA;主成分分析;次元削減;特徴選択;線形結合,四年五組：荷物を捨てるのではなく、持ち方を変える。
R24-016,Rebuild_Set24,横断複合・重複回避強化,case,因果と相関,横断読解・ケース判断・複合論点,3,3,2,3,広告を見た人ほど購買率が高かったため、広告が購買を増やしたと断定したい。最も慎重に見るべき点はどれか。,データがCSV形式かどうか,もともと購買意欲が高い人に広告が多く表示されていないか,画像データかテキストデータか,モデル名が英語かどうか,B,広告表示と購買の相関には、もともとの購買意欲など交絡要因が関わる可能性がある。因果効果の推定には注意が必要である。,ファイル形式は因果推論の論点ではない。,,データ種類だけで因果関係は判断できない。,モデル名は因果性と無関係。,相関があるから因果とは限らない。,因果推論;相関;交絡;広告効果;A/Bテスト,さいはて：近くで光ったから、原因とは限らない。
R24-017,Rebuild_Set24,横断複合・重複回避強化,case,モデルカードと透明性,横断読解・ケース判断・複合論点,3,3,2,3,外部提供する画像認識モデルについて、想定用途、学習データの概要、性能限界、公平性上の注意を利用者へ伝えたい。近い文書はどれか。,損失関数,モデルカード,ミニバッチ,活性化関数,B,モデルカードはモデルの用途、性能、制約、評価結果などを透明に伝えるための文書として用いられる。,最適化で最小化する関数であり、利用者向け説明文書ではない。,,学習時のデータ単位であり、透明性文書ではない。,ニューラルネットワークの非線形変換である。,提供時には性能だけでなく限界・想定外利用も示す。,モデルカード;透明性;想定用途;性能限界;AIガバナンス,さいはて：道具には、使える場所と壊れる場所の札がいる。
R24-018,Rebuild_Set24,横断複合・重複回避強化,case,連合学習,横断読解・ケース判断・複合論点,3,3,2,3,複数病院が患者データを外部へ出さずに協調してモデルを改善したい。各施設で学習し、更新情報を集約する考え方として最も近いものはどれか。,GAN,連合学習,意味ネットワーク,探索木,B,連合学習はデータを各拠点に置いたまま、モデル更新などを共有して学習する方法である。,生成モデルの一種であり、拠点間プライバシー協調学習とは異なる。,,知識表現の一種であり、病院間の協調学習ではない。,探索問題の表現である。,データを外へ出さないことと、プライバシーが完全保証されることは同じではない。,連合学習;医療AI;プライバシー;分散学習;データ共有,さいはて：記録は部屋に残したまま、学びだけを持ち寄る。
R24-019,Rebuild_Set24,横断複合・重複回避強化,reading,A/Bテストとオンライン評価,横断読解・ケース判断・複合論点,3,3,2,3,推薦アルゴリズムを変更したところ、オフライン評価では良かったが、実利用で購入率が下がる可能性がある。影響を段階的に確認する方法として最も適切なものはどれか。,すべての利用者へ一斉に切り替える,一部利用者に新旧方式を割り当ててA/Bテストを行う,訓練データを削除する,モデル名を変更する,B,実サービスでは一部ユーザーでA/Bテストを行い、実際のKPIや副作用を確認しながら判断する。,一斉切替は影響が大きく、リスクが高い。,,学習データ削除は推薦性能比較の方法ではない。,名称変更では性能や影響は検証できない。,オフライン指標とオンラインKPIはずれることがある。,A/Bテスト;オンライン評価;推薦システム;KPI;オフライン評価,四年五組：全員で飛ぶ前に、まず一歩だけ試す。
R24-020,Rebuild_Set24,横断複合・重複回避強化,case,フェイルセーフ,横断読解・ケース判断・複合論点,3,3,2,3,AIが異常な高信頼度で誤判定した場合でも、人命に関わる制御を即実行しない設計にしたい。最も近い考え方はどれか。,温度パラメータ調整,フェイルセーフや人間確認を含む安全設計,単語分割,Bag-of-Words,B,高リスク領域ではAI判断をそのまま実行せず、安全側に倒す仕組みや人間確認を設けることが重要である。,生成の多様性設定であり安全制御全体ではない。,,NLP前処理であり安全制御ではない。,テキスト特徴表現であり、人命リスク制御ではない。,信頼度が高いことと安全に実行してよいことは別。,フェイルセーフ;Human-in-the-loop;安全設計;高リスクAI;人間確認,さいはて：世界が先に動く前に、人が最後の扉を見る。
R24-021,Rebuild_Set24,横断複合・重複回避強化,compare,自己教師あり学習,横断読解・ケース判断・複合論点,3,3,2,3,大量のラベルなし画像から、回転予測や欠損部分予測などの課題で表現を学び、その後少量ラベルで分類に使う。近い考え方はどれか。,教師なしクラスタリングだけ,自己教師あり学習による事前学習,強化学習の報酬最大化,ルールベース推論,B,自己教師あり学習はデータ自身から擬似的な教師信号を作り、表現学習を行う。,クラスタリングだけとは異なり、予測課題を作って表現を学ぶ。,,環境からの報酬で行動を学ぶ枠組みではない。,人手ルールによる推論とは異なる。,ラベルなし＝すべて教師なしクラスタリング、ではない。,自己教師あり学習;表現学習;事前学習;擬似ラベル;ラベルなしデータ,さいはて：答えを外からもらわず、世界の欠けから学ぶ。
R24-022,Rebuild_Set24,横断複合・重複回避強化,case,OCRとNLP連携,横断読解・ケース判断・複合論点,3,3,2,3,紙帳票を読み取り、金額や日付を抽出して後続システムへ入れる。手書きやレイアウト崩れで誤読が起きるため、人手確認画面も用意したい。適切な見方はどれか。,画像生成だけの問題である,OCR、情報抽出、Human-in-the-loopを組み合わせる業務AIである,強化学習だけで完結する,探索木だけで処理する,B,帳票処理ではOCRで文字認識し、NLPやルールで項目抽出し、誤読リスクに備えて人手確認を組み合わせる。,生成画像作成ではなく、認識・抽出・確認の組み合わせである。,,報酬学習だけで帳票処理全体を説明するのは不適切。,探索木は中心概念ではない。,AI単体ではなく業務フロー全体で設計する。,OCR;情報抽出;Human-in-the-loop;帳票AI;業務自動化,四年五組：読めない字は、最後にセンセイが見る。
R24-023,Rebuild_Set24,横断複合・重複回避強化,case,予測と意思決定,横断読解・ケース判断・複合論点,3,3,2,3,解約予測モデルが高リスク顧客を出したが、全員に割引を出すと利益が下がる。次に考えるべきことはどれか。,予測確率だけで自動的に全員へ最大割引を出す,施策コスト、反応率、利益への影響を含めて意思決定ルールを設計する,モデルの層数だけを増やす,正解率だけで施策を決める,B,予測モデルの出力は意思決定の材料であり、施策コストや効果を含めて最適なアクションを設計する必要がある。,高リスク全員に施策を打つと費用対効果が悪化する可能性がある。,,モデル複雑化だけでは施策設計の問題は解けない。,正解率は施策利益を直接表さない。,予測と意思決定を混同しない。,解約予測;意思決定;施策最適化;KPI;費用対効果,さいはて：見えた未来に、どう手を伸ばすかは別の判断。
R24-024,Rebuild_Set24,横断複合・重複回避強化,case,ドメイン適応,横断読解・ケース判断・複合論点,3,3,2,3,一般ニュースで学習した自然言語モデルを医療文書へ使ったところ、専門用語で誤りが多い。改善策として最も適切な方向はどれか。,ドロップアウト率だけをゼロにする,医療ドメインのデータで追加学習や評価を行い、専門領域への適応を確認する,テストデータを訓練に混ぜる,評価を省略する,B,一般領域と医療領域では語彙や文脈が異なるため、ドメインデータでの適応と評価が重要である。,正則化設定だけでは専門用語への適応は解決しない。,,データリーケージを招く。,高リスク領域ほど評価は重要。,一般性能が高くても専門領域で同じとは限らない。,ドメイン適応;医療NLP;追加学習;専門用語;評価,さいはて：同じ言葉でも、場所が変われば意味の重さが変わる。
R24-025,Rebuild_Set24,横断複合・重複回避強化,reading,AI契約と責任分担,横断読解・ケース判断・複合論点,3,3,2,3,ベンダーがAIモデルを提供し、利用企業が自社データで運用する。誤判定時の対応、再学習範囲、ログ保管、データ利用目的を契約で明確にしたい。最も重視すべき観点はどれか。,モデル名を格好よくすること,役割分担、責任範囲、データ取り扱い、運用時の変更管理を明記すること,選択肢を英語にすること,学習率を契約書のタイトルにすること,B,AI契約では、データ利用、責任分担、運用・再学習・障害時対応などを明確にしておくことが重要である。,名称は契約上の主要リスク管理ではない。,,英語表記は本質ではない。,学習率は技術パラメータであり契約の中心ではない。,AIは導入後に変化しうるため、運用時の責任も重要。,AI契約;責任分担;データ利用;ログ保管;変更管理,さいはて：誰が見て、誰が直し、誰が止めるかを先に書く。
R24-026,Rebuild_Set24,横断複合・重複回避強化,case,不均衡データ,横断読解・ケース判断・複合論点,3,3,2,3,不正取引検知で99.5%が正常取引だった。全件を正常と予測しても正解率は高い。追加で見るべき評価として最も適切なものはどれか。,訓練データのファイル名,適合率、再現率、F値、混同行列,画像の解像度だけ,エポック数の偶奇,B,不均衡データでは正解率だけでは少数クラスの検出性能が分からないため、適合率・再現率・F値・混同行列を見る。,ファイル名は検出性能指標ではない。,,画像解像度だけでは不正検知評価にならない。,エポック数の偶奇は評価指標ではない。,高い正解率でも少数クラスを全く検出できないことがある。,不均衡データ;不正検知;適合率;再現率;F値;混同行列,四年五組：ほとんど白なら、全部白と言っても当たってしまう。
R24-027,Rebuild_Set24,横断複合・重複回避強化,compare,TransformerとRNN,横断読解・ケース判断・複合論点,3,3,2,3,長い文章を扱う自然言語モデルで、系列を逐次処理するRNNに比べ、Self-Attentionを用いるTransformerが得意とする点はどれか。,画像の畳み込みだけを行う点,人手でルールを列挙する点,系列内の離れた位置関係を捉えやすく、並列計算しやすい点,必ず学習データが不要になる点,C,TransformerはSelf-Attentionにより系列内の依存関係を扱い、RNNより並列計算しやすい。,畳み込みだけを行うモデルではない。,ルールベースAIではない。,,学習データが不要になるわけではない。,Transformer=生成AI専用ではなく、Attention機構を持つアーキテクチャとして理解する。,Transformer;Self-Attention;RNN;並列計算;長距離依存,さいはて：一列に歩かず、遠い声を同時に見る。
R24-028,Rebuild_Set24,横断複合・重複回避強化,case,著作権と出力利用,横断読解・ケース判断・複合論点,3,3,2,3,生成AIで作った広告画像を商用利用したい。学習段階の適法性だけでなく、実務上追加で確認すべきことはどれか。,モデルの重みが何GBかだけ,GPUメーカー名だけ,出力が既存著作物に類似しすぎていないか、利用規約や権利処理に問題がないか,乱数シードを必ず公開することだけ,C,生成物の利用では、既存著作物との類似、利用規約、権利処理、商用利用条件なども確認する必要がある。,容量だけでは権利リスクを判断できない。,GPUメーカーは権利処理の本質ではない。,,シード公開だけで権利リスクは解消しない。,学習段階と出力利用段階の論点を分ける。,生成AI;著作権;商用利用;類似性;利用規約,さいはて：作られた絵にも、どこから来た影かを見なければならない。
R24-029,Rebuild_Set24,横断複合・重複回避強化,case,温度とサンプリング,横断読解・ケース判断・複合論点,3,3,2,3,LLMの回答が毎回ほぼ同じで創造性に乏しい。一方で、正確性が最重要ではないアイデア出し用途で多様性を少し増やしたい。調整候補として近いものはどれか。,L2正則化だけを強める,畳み込みカーネルを大きくする,温度やtop-pなど生成時サンプリング設定を調整する,テストデータを削除する,C,LLMの生成多様性は温度やtop-pなどのサンプリング設定で調整できる。,正則化は学習時の過学習対策であり、生成時多様性の直接設定ではない。,CNNの画像処理設定であり、LLM回答多様性とは異なる。,,評価データ削除は解決策ではない。,温度を上げれば常に良いわけではなく、用途に応じて調整する。,温度;top-p;サンプリング;LLM;生成多様性,四年五組：同じ答えばかりなら、少しだけ風を入れる。
R24-030,Rebuild_Set24,横断複合・重複回避強化,reading,AI監査ログ,横断読解・ケース判断・複合論点,3,3,2,3,生成AIを社内で使う際、問題発生時に誰が、いつ、どの文書を参照し、どんな出力を得たか追跡したい。最も関係が深い設計はどれか。,活性化関数の変更だけ,モデルサイズの増加だけ,入力、検索結果、出力、利用者ID、時刻などの監査ログを残す,回答をすべて削除して証跡を残さない,C,監査可能性を高めるには、利用者、入力、参照文書、出力、時刻などのログを適切に残す必要がある。,活性化関数変更だけでは追跡できない。,モデルサイズは監査証跡の本質ではない。,,証跡を残さないと原因調査や説明が困難になる。,ログは残せばよいだけでなく、個人情報・機密管理も必要。,監査ログ;AIガバナンス;RAGログ;説明責任;トレーサビリティ,さいはて：声がどの記録を通ったか、足跡を残す。
R24-031,Rebuild_Set24,横断複合・重複回避強化,case,データ最小化,横断読解・ケース判断・複合論点,3,3,2,3,社内チャットボット改善のため、全社員の会話ログを無期限に丸ごと保存したいという案が出た。プライバシー保護の観点で適切な考え方はどれか。,保存量が多いほど常に安全である,目的がAIなら本人情報は無制限に使える,目的に必要な範囲へ限定し、保存期間、匿名化・アクセス権限を検討する,ログを公開すれば透明性があるので問題ない,C,個人情報や機密を含むログは、利用目的、必要範囲、保存期間、匿名化、アクセス制御を検討する必要がある。,多く保存するほど漏えいリスクは高まる。,AI目的でも無制限利用できるわけではない。,,公開はむしろ漏えいリスクとなる。,改善目的とデータ最小化を両立させる。,データ最小化;会話ログ;プライバシー;保存期間;アクセス制御,さいはて：全部覚えるやさしさは、ときに危険な記憶になる。
R24-032,Rebuild_Set24,横断複合・重複回避強化,compare,U-Netと画像分類,横断読解・ケース判断・複合論点,3,3,2,3,医療画像で腫瘍らしい領域をピクセル単位で示したい。画像全体のラベルだけでなく領域分割が必要な場合、近いタスクはどれか。,テキスト分類,音声認識,セマンティックセグメンテーション,協調フィルタリング,C,ピクセル単位で領域を分類するタスクはセマンティックセグメンテーションであり、U-Netなどが用いられる。,テキストのカテゴリ分類である。,音声を文字などへ変換するタスクである。,,推薦手法の一種であり、ピクセル単位分割ではない。,画像分類、物体検出、セグメンテーションの違いを問う。,セマンティックセグメンテーション;U-Net;医療画像;画像分類;物体検出,四年五組：写真に名前をつけるだけでなく、どこがそうかを塗る。
R24-033,Rebuild_Set24,横断複合・重複回避強化,case,ゼロショットと少数ショット,横断読解・ケース判断・複合論点,3,3,2,3,LLMに新しい形式の分類をさせる際、例を1つも示さず指示だけで行う場合と、数個の例を示す場合の区別として正しいものはどれか。,どちらも必ず教師あり再学習である,前者がファインチューニング、後者が蒸留である,前者がゼロショット、後者が少数ショットの利用に近い,どちらも画像畳み込みである,C,例なしでタスクを行わせるのがゼロショット、少数の例をプロンプト内に示すのが少数ショットに近い。,プロンプト利用と再学習は異なる。,ファインチューニングや蒸留とは別概念。,,CNNの畳み込みではない。,プロンプト内の例示と、モデル重み更新を混同しない。,ゼロショット;Few-shot;少数ショット;プロンプト;LLM,さいはて：例を見せずに頼むか、数枚の地図を添えるか。
R24-034,Rebuild_Set24,横断複合・重複回避強化,reading,モデル蒸留,横断読解・ケース判断・複合論点,3,3,2,3,大規模モデルは精度が高いが、スマホ上で動かすには遅い。大きな教師モデルの出力を使って小さなモデルを学習させたい。該当する考え方はどれか。,データリーケージ,A*探索,知識蒸留,主成分分析,C,知識蒸留は大きな教師モデルの知識を小さな生徒モデルへ移す手法で、軽量化に使われる。,本来使えない情報の混入ではない。,探索アルゴリズムである。,,線形次元削減であり、教師モデルから生徒モデルへの学習ではない。,軽量化には蒸留・量子化・枝刈りなど複数手段がある。,知識蒸留;モデル軽量化;教師モデル;生徒モデル;エッジAI,四年五組：大きいセンセイの解き方を、小さいノートに写す。
R24-035,Rebuild_Set24,横断複合・重複回避強化,case,外れ値とロバスト性,横断読解・ケース判断・複合論点,3,3,2,3,センサーデータにまれな異常値が混じり、平均値ベースの前処理でモデルが不安定になった。検討すべき観点として最も適切なものはどれか。,外れ値を必ず全部正常値に書き換える,ラベルをすべて同じにする,外れ値の原因確認、ロバストな統計量、異常検知として扱う可能性を検討する,評価を正解率だけに固定する,C,外れ値は測定誤差の場合も重要な異常兆候の場合もあるため、原因を確認し、ロバストな処理や異常検知の観点で扱う。,機械的に書き換えると重要情報を失う。,全ラベル同一では学習できない。,,正解率だけでは不安定性や異常検出性能を見落とす。,外れ値をただ捨てるのではなく、意味を確認する。,外れ値;ロバスト統計;異常検知;センサーデータ;前処理,四年五組：変な点はゴミか、黒の入口か、見てから決める。
R24-036,Rebuild_Set24,横断複合・重複回避強化,case,キャリブレーション,横断読解・ケース判断・複合論点,3,3,2,3,モデルが「90%の確信」と出した予測のうち、実際には60%程度しか当たらない。改善・評価すべき観点はどれか。,クラスタ数の増加,語彙数の削減,確率の校正、キャリブレーション,画像サイズの拡大だけ,C,予測確率が実際の正解頻度と合っているかを見る観点がキャリブレーションである。,クラスタ数は教師なし学習の設定。,語彙数削減だけでは確率の信頼性は評価できない。,,画像サイズだけでは確信度の校正はできない。,精度が同じでも、確率の信頼性は異なる。,キャリブレーション;確信度;予測確率;信頼性;不確実性,さいはて：90と言った声が、本当に90の重さを持つか。
