id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
G3000-R17-011,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,MSE,評価指標,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,大きな誤差を特に強く罰したい回帰モデル評価で使われやすい指標はどれか。,MSEのように誤差を二乗する指標を使う。,評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,人手評価は主観を含むため、AIシステム評価では常に不要である。,A,MSEは大きな誤差を二乗により強く反映する。,正解選択肢。,誤り。評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,誤り。ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,MSE;二乗誤差;回帰;外れ値,四年五組：大きなズレほど強く注意する採点。
G3000-R17-012,Rebuild_Set17_50問,rebuild_50_no_duplicate,term,校正,信頼性評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,分類モデルの確率が「80%」と出た事例のうち、およそ80%が実際に正解になる状態を何というか。,確率が校正されている状態。,ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,人手評価は主観を含むため、AIシステム評価では常に不要である。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,A,校正は確率出力の信頼度と実際の正解頻度が対応することを指す。,正解選択肢。,誤り。ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,校正;キャリブレーション;確率出力;信頼度,さいはて：80%の観測は、本当に8割当たる状態。
G3000-R17-013,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,信頼度,信頼性評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,モデルが常に高い確信度を出すが、実際には誤答も多い。問題として最も適切なのはどれか。,過信した確率出力であり、校正や不確実性評価を確認すべきである。,人手評価は主観を含むため、AIシステム評価では常に不要である。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,A,高い確信度は正しさそのものではない。確率の校正が重要である。,正解選択肢。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,過信;校正;不確実性;信頼度,四年五組：自信満々の答えが正しいとは限らない。
G3000-R17-014,Rebuild_Set17_50問,rebuild_50_no_duplicate,term,不確実性推定,信頼性評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,不確実性推定を導入する目的として最も適切なものはどれか。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,モデルの予測がどの程度あいまいかを把握し、人間確認や保留判断につなげるため。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,B,不確実性は危ない予測を無理に自動決定しないために役立つ。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,正解選択肢。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,不確実性推定;信頼度;人間確認;保留判断,さいはて：わからない時に、わからないと示す安全弁。
G3000-R17-015,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,選択的予測,信頼性評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,AIが自信の低い入力では回答せず、人間に回す設計をした。関連が深い考え方はどれか。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,選択的予測やリジェクトオプション。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,アブレーションは、学習データを匿名化するための前処理である。,B,信頼度が低い場合に自動判断を控える設計は安全性向上に使われる。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,正解選択肢。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,誤り。アブレーションは、学習データを匿名化するための前処理である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,選択的予測;リジェクトオプション;人間確認;安全性,四年五組：迷ったらセンセイに渡す。
G3000-R17-016,Rebuild_Set17_50問,rebuild_50_no_duplicate,term,OOD検知,信頼性評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,学習時に想定していない分布の入力を検知する考え方として最も適切なのはどれか。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,OOD検知により、分布外データへの過信を避ける。,アブレーションは、学習データを匿名化するための前処理である。,A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,B,OODはOut-of-Distributionのことで、想定外入力への警戒に関係する。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,正解選択肢。,誤り。アブレーションは、学習データを匿名化するための前処理である。,誤り。A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,OOD検知;分布外データ;外れ値;安全性,さいはて：観測地図の外から来た信号を見分ける。
G3000-R17-017,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,データドリフト,運用評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,本番運用後、季節やユーザー層の変化により入力データの分布が変わった。該当する概念はどれか。,アブレーションは、学習データを匿名化するための前処理である。,データドリフト。,A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,B,データドリフトは入力分布の変化であり、運用後の監視対象である。,誤り。アブレーションは、学習データを匿名化するための前処理である。,正解選択肢。,誤り。A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,誤り。校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,データドリフト;分布変化;本番運用;監視,四年五組：町の様子が変わったのに、昔の地図だけで歩く危険。
G3000-R17-018,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,コンセプトドリフト,運用評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,同じ入力特徴でも、時間の経過により正解ラベルとの関係が変わった。該当する概念はどれか。,A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,コンセプトドリフト。,校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,B,コンセプトドリフトは入力と出力の関係自体が変わる現象である。,誤り。A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,正解選択肢。,誤り。校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,誤り。訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,コンセプトドリフト;ラベル関係;時系列;運用監視,さいはて：同じ兆候でも、未来では意味が変わる。
G3000-R17-019,Rebuild_Set17_50問,rebuild_50_no_duplicate,reading,アブレーション,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,ある研究で、新しいモデルに複数の工夫を同時に入れた。どの工夫が効いたかを確認したい。適切な評価はどれか。,校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,構成要素を一つずつ外すアブレーション実験を行う。,訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,B,アブレーションは要素を取り除き、性能への寄与を確認する実験である。,誤り。校正された確率とは、モデルが常に100%の確信度を出す状態を指す。,正解選択肢。,誤り。訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,誤り。評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,アブレーション;要素比較;実験設計;性能寄与,四年五組：橋、地図、声かけのどれが効いたか一つずつ外して確かめる。
G3000-R17-020,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,ベースライン,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,新手法の有効性を示すため、まず比較対象として単純な既存手法の性能を用意した。これを何というか。,訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,ベースライン。,評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,B,ベースラインは新手法の良し悪しを比較する基準である。,誤り。訓練データに対する損失だけを下げれば、未知データでの性能も必ず保証される。,正解選択肢。,誤り。評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,誤り。ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,ベースライン;比較実験;既存手法;評価,さいはて：新しい観測器の前に、従来の観測器を基準にする。
G3000-R17-021,Rebuild_Set17_50問,rebuild_50_no_duplicate,term,再現性,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,実験再現性を高める対応として最も適切なものはどれか。,評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,データ分割、乱数シード、前処理、モデル設定、評価手順を記録する。,ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,人手評価は主観を含むため、AIシステム評価では常に不要である。,B,再現性には、同じ条件で同じ結果に近づけるための情報管理が必要である。,誤り。評価データはモデル改善のたびに何度でも見てよく、最終評価への影響はない。,正解選択肢。,誤り。ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,再現性;乱数シード;実験管理;前処理,四年五組：同じ道をもう一度歩けるように、分かれ道を記録する。
G3000-R17-022,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,リーク検出,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,モデルの性能が不自然に高い。特徴量を確認すると、予測対象の後にしか得られない情報が含まれていた。疑うべき問題はどれか。,ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,データリーケージ。,人手評価は主観を含むため、AIシステム評価では常に不要である。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,B,未来情報や答えに近い情報が特徴量に混入すると、評価が不自然に高くなる。,誤り。ベンチマークの順位が高ければ、すべての利用場面で安全性と公平性も保証される。,正解選択肢。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,データリーケージ;未来情報;特徴量;評価過大,さいはて：未来を見た情報で過去を当てるズル。
G3000-R17-023,Rebuild_Set17_50問,rebuild_50_no_duplicate,compare,オフライン評価,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,オフライン評価の説明として最も適切なものはどれか。,人手評価は主観を含むため、AIシステム評価では常に不要である。,過去データや固定した評価データを使い、実運用前に性能を確認する評価。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,B,オフライン評価は実ユーザーへ影響を出す前の確認に使える。,誤り。人手評価は主観を含むため、AIシステム評価では常に不要である。,正解選択肢。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,オフライン評価;固定データ;事前評価;モデル選択,四年五組：町へ出る前に、教室の地図で試す。
G3000-R17-024,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,オンライン評価,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,推薦システムで、新モデルが実ユーザーのクリック率に与える影響を確認したい。関連が深い評価はどれか。,オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,A/Bテストなどのオンライン評価。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,B,オンライン評価は実環境でユーザー反応やビジネス指標を見る。,誤り。オンライン評価は実ユーザーに影響するため、ログや監視なしで短期間に実施するのが望ましい。,正解選択肢。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,オンライン評価;A/Bテスト;クリック率;推薦,さいはて：実際の共鳴世界で反応を見る。
G3000-R17-025,Rebuild_Set17_50問,rebuild_50_no_duplicate,case,A/Bテスト,評価設計,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,A/Bテストで注意すべき点として最も適切なものはどれか。,LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,対象ユーザーを適切に分け、期間・指標・副作用を事前に決めて監視する。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,アブレーションは、学習データを匿名化するための前処理である。,B,A/Bテストは実ユーザーに影響するため、設計と監視が重要である。,誤り。LLM評価では、正確性だけを見ればよく、有害性・一貫性・根拠提示は評価対象にしない。,正解選択肢。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,誤り。アブレーションは、学習データを匿名化するための前処理である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,A/Bテスト;ユーザー分割;KPI;副作用監視,四年五組：二つの道を試すなら、条件をそろえて危険も見る。
G3000-R17-026,Rebuild_Set17_50問,rebuild_50_no_duplicate,term,ガードレール評価,LLM評価,理解・比較・ケース判断,4択・誤答理由付き,G検定頻出＋生成AI時代の評価観点,指標名の暗記ではなく、評価目的と使い分けを問う,LLMのガードレール評価として最も適切なものはどれか。,分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,危険な依頼や禁止情報に対して、拒否・安全な代替案・方針順守ができるかを見る。,アブレーションは、学習データを匿名化するための前処理である。,A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,B,LLMでは有害出力や機密漏えいへの耐性も評価対象になる。,誤り。分布外データへの弱さは、テストデータの正解率が高ければ原理的に起こらない。,正解選択肢。,誤り。アブレーションは、学習データを匿名化するための前処理である。,誤り。A/Bテストは、オフラインの混同行列を作るだけで完結する評価方法である。,訓練データの性能、単一ベンチマーク、流暢なLLM出力を「本番で安全」と取り違えない。,LLM評価;ガードレール;安全性;拒否応答,さいはて：通してはいけない信号を止める門番を見る。
