id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB03-013,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,探索空間が大きいと全探索は計算量が爆発しやすく、経験的な手がかりである（　1　）により探索を（　2　）する。,ヒューリスティック／削減,削減／ヒューリスティック,差／調整,重み／調整,A,空欄1は『ヒューリスティック』、空欄2は『削減』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『削減／ヒューリスティック』は、この文の空欄1・空欄2の対応と合わない。,不適切。『差／調整』は、この文の空欄1・空欄2の対応と合わない。,不適切。『重み／調整』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;ヒューリスティック;削減;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-014,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,述語論理では対象と性質・関係を表し、命題論理より（　1　）な知識表現ができるが、推論は（　2　）になり得る。,詳細／複雑,複雑／詳細,汎化性能／早期終了,ランダム／高く,A,空欄1は『詳細』、空欄2は『複雑』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『複雑／詳細』は、この文の空欄1・空欄2の対応と合わない。,不適切。『汎化性能／早期終了』は、この文の空欄1・空欄2の対応と合わない。,不適切。『ランダム／高く』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;詳細;複雑;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-015,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,If-Then形式の知識は（　1　）として表しやすく、条件が満たされたときに（　2　）を導く。,ルール／結論,結論／ルール,表現力／不足,効率／削減,A,空欄1は『ルール』、空欄2は『結論』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『結論／ルール』は、この文の空欄1・空欄2の対応と合わない。,不適切。『表現力／不足』は、この文の空欄1・空欄2の対応と合わない。,不適切。『効率／削減』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;ルール;結論;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-016,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,セマンティックネットワークでは概念をノード、関係を（　1　）で表し、知識を（　2　）構造にする。,リンク／ネットワーク,ネットワーク／リンク,安定性／独立,学習／タイミング,A,空欄1は『リンク』、空欄2は『ネットワーク』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『ネットワーク／リンク』は、この文の空欄1・空欄2の対応と合わない。,不適切。『安定性／独立』は、この文の空欄1・空欄2の対応と合わない。,不適切。『学習／タイミング』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;リンク;ネットワーク;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-017,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,制約充足問題では、変数に値を割り当てながら（　1　）を満たす組合せを探し、探索と（　2　）削減が重要になる。,制約／候補,候補／制約,検証／テスト,関係／監視,A,空欄1は『制約』、空欄2は『候補』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『候補／制約』は、この文の空欄1・空欄2の対応と合わない。,不適切。『検証／テスト』は、この文の空欄1・空欄2の対応と合わない。,不適切。『関係／監視』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;制約;候補;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-018,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,機械翻訳や画像認識の進歩は、手作りルールだけでなく大量データから特徴を（　1　）する機械学習、特に（　2　）の発展と関係が深い。,学習／深層学習,深層学習／学習,再現率／適合率,理由／根拠,A,空欄1は『学習』、空欄2は『深層学習』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『深層学習／学習』は、この文の空欄1・空欄2の対応と合わない。,不適切。『再現率／適合率』は、この文の空欄1・空欄2の対応と合わない。,不適切。『理由／根拠』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;学習;深層学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-019,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,古典AIでは明示的な知識表現が重視され、現代の機械学習ではデータから（　1　）表現を得る（　2　）的手法が多い。,内部／統計,統計／内部,調和／算術,保証／検証,A,空欄1は『内部』、空欄2は『統計』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『統計／内部』は、この文の空欄1・空欄2の対応と合わない。,不適切。『調和／算術』は、この文の空欄1・空欄2の対応と合わない。,不適切。『保証／検証』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;内部;統計;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-020,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI基礎,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AI効果とは、一度AIで実現されるとそれは知能ではないと見なされがちな現象で、AIの（　1　）が時代とともに（　2　）することを示す。,境界／変化,変化／境界,面積／高い,適合／解釈,A,空欄1は『境界』、空欄2は『変化』。AI基礎では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『変化／境界』は、この文の空欄1・空欄2の対応と合わない。,不適切。『面積／高い』は、この文の空欄1・空欄2の対応と合わない。,不適切。『適合／解釈』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,AI基礎;境界;変化;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-021,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,教師あり学習では特徴量から正解ラベルへの（　1　）を学び、分類は離散値、回帰は（　2　）値を予測する。,対応／連続,連続／対応,少ない／有用,速度／費用,A,空欄1は『対応』、空欄2は『連続』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『連続／対応』は、この文の空欄1・空欄2の対応と合わない。,不適切。『少ない／有用』は、この文の空欄1・空欄2の対応と合わない。,不適切。『速度／費用』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;対応;連続;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-022,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,教師なし学習では正解ラベルなしにデータの（　1　）を見つけ、クラスタリングや（　2　）削減が代表例である。,構造／次元,次元／構造,偽陰性／偽陽性,記録／再現,A,空欄1は『構造』、空欄2は『次元』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『次元／構造』は、この文の空欄1・空欄2の対応と合わない。,不適切。『偽陰性／偽陽性』は、この文の空欄1・空欄2の対応と合わない。,不適切。『記録／再現』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;構造;次元;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-023,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,半教師あり学習では少量のラベル付きデータと大量の（　1　）データを使い、ラベル付けコストを（　2　）する狙いがある。,ラベルなし／削減,削減／ラベルなし,減少／増加,非線形性／表現,A,空欄1は『ラベルなし』、空欄2は『削減』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『削減／ラベルなし』は、この文の空欄1・空欄2の対応と合わない。,不適切。『減少／増加』は、この文の空欄1・空欄2の対応と合わない。,不適切。『非線形性／表現』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;ラベルなし;削減;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-024,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,自己教師あり学習はデータ自身から擬似的な（　1　）を作り、下流タスクに使える（　2　）を学習する。,教師信号／表現,表現／教師信号,適合率／再現率,小さくなる／幅,A,空欄1は『教師信号』、空欄2は『表現』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『表現／教師信号』は、この文の空欄1・空欄2の対応と合わない。,不適切。『適合率／再現率』は、この文の空欄1・空欄2の対応と合わない。,不適切。『小さくなる／幅』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;教師信号;表現;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-025,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,転移学習では別領域で学んだ特徴表現を利用し、対象領域との（　1　）が大きい場合は追加評価や（　2　）が必要になる。,差／調整,調整／差,強く／敏感,伝播／勾配,A,空欄1は『差』、空欄2は『調整』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『調整／差』は、この文の空欄1・空欄2の対応と合わない。,不適切。『強く／敏感』は、この文の空欄1・空欄2の対応と合わない。,不適切。『伝播／勾配』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;差;調整;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-026,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,過学習は訓練データへの適合が強すぎる状態で、未知データへの（　1　）が下がるため、正則化や（　2　）を使う。,汎化性能／早期終了,早期終了／汎化性能,特徴量／関係,不安定／制限,A,空欄1は『汎化性能』、空欄2は『早期終了』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『早期終了／汎化性能』は、この文の空欄1・空欄2の対応と合わない。,不適切。『特徴量／関係』は、この文の空欄1・空欄2の対応と合わない。,不適切。『不安定／制限』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;汎化性能;早期終了;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-027,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,未学習はモデルが訓練データのパターンも十分捉えられない状態で、モデルの（　1　）不足や特徴量の（　2　）が原因になり得る。,表現力／不足,不足／表現力,順序／避け,パラメータ数／局所性,A,空欄1は『表現力』、空欄2は『不足』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『不足／表現力』は、この文の空欄1・空欄2の対応と合わない。,不適切。『順序／避け』は、この文の空欄1・空欄2の対応と合わない。,不適切。『パラメータ数／局所性』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;表現力;不足;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
FB03-028,FinalBoost_Set03,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,機械学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,交差検証はデータ分割を変えて評価を繰り返し、性能の（　1　）を確認するが、最終確認用のテストデータは（　2　）に保つ。,安定性／独立,独立／安定性,範囲／スケール,最大／頑健性,A,空欄1は『安定性』、空欄2は『独立』。機械学習では、2語の役割・順番・対象を取り違えないことが重要。,正解。,不適切。『独立／安定性』は、この文の空欄1・空欄2の対応と合わない。,不適切。『範囲／スケール』は、この文の空欄1・空欄2の対応と合わない。,不適切。『最大／頑健性』は、この文の空欄1・空欄2の対応と合わない。,2箇所穴埋めは、用語を単独で覚えるより、概念の対応関係・順番・対象を問う。本番では入れ替え選択肢に注意。,機械学習;安定性;独立;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念の接続を観測して取り違えを避ける。四年五組なら、うっけの逆回答をカサネが静かに戻す。
