id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R15-011,Rebuild_Set15,重複回避・検索強化50問,term,プロダクションシステム,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,プロダクションシステムの説明として最も適切なものはどれか。,画像の局所特徴を畳み込みで抽出する仕組みである。,報酬から方策を更新する強化学習の仕組みである。,IF-THEN形式のルール集合を用いて、条件に合うルールを適用し推論する仕組みである。,文書をベクトルデータベースへ保存する仕組みである。,C,古典的AIでは、条件部と行動部からなるルールを用いた推論が問われる。,正解ではない。 画像の局所特徴を畳み込みで抽出する仕組みである。,正解ではない。 報酬から方策を更新する強化学習の仕組みである。,,正解ではない。 文書をベクトルデータベースへ保存する仕組みである。,IF-THENは決定木にも見えるが、ここではルールベース推論の文脈を読む。,プロダクションシステム;IF-THENルール;ルールベース;推論,さいはて：世界が「もし兆候があれば、通知魚を近づける」と動く。
R15-012,Rebuild_Set15,重複回避・検索強化50問,case,競合解消,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,ルールベースシステムで複数のルールが同時に発火可能なとき、どのルールを適用するか決める処理として最も適切なものはどれか。,過学習,標準化,蒸留,競合解消,D,複数ルールが適用候補になる場合、優先度や具体性などで競合解消を行う。,正解ではない。 過学習,正解ではない。 標準化,正解ではない。 蒸留,,「発火」という言葉をニューラルネットワークの活性化だけに寄せない。,競合解消;ルール発火;プロダクションシステム;推論エンジン,さいはて：複数の安全機構が同時に動くとき、どれを先にするか決める。
R15-013,Rebuild_Set15,重複回避・検索強化50問,term,前向き推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,既知の事実を出発点としてルールを順に適用し、新しい結論へ進む推論方式はどれか。,既知の事実から適用可能なルールを順に使い、新しい事実や結論を導く。,目標から逆向きに必要条件をたどる。,誤差を出力層から入力側へ伝える。,検索クエリに近い文書をベクトル検索する。,A,前向き推論は、事実から結論へ進むデータ駆動型の推論として押さえる。,,正解ではない。 目標から逆向きに必要条件をたどる。,正解ではない。 誤差を出力層から入力側へ伝える。,正解ではない。 検索クエリに近い文書をベクトル検索する。,「前向き」という印象語ではなく、事実から結論へ進む方向で判断する。,前向き推論;データ駆動;ルールベース;推論,四年五組：足跡を見つけ、次の足跡をつなぎ、黒の場所へ近づく。
R15-014,Rebuild_Set15,重複回避・検索強化50問,compare,後ろ向き推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,仮説や目標を先に置き、それが成り立つための条件を逆向きに調べる推論方式はどれか。,データをランダムに増やして汎化性能を高める。,仮説や目標を先に置き、それを成り立たせる条件を逆向きに確認する。,入力画像を小領域ごとに畳み込む。,報酬が最大になる行動価値を更新する。,B,後ろ向き推論は、目標から必要条件へさかのぼる目標駆動型推論。,正解ではない。 データをランダムに増やして汎化性能を高める。,,正解ではない。 入力画像を小領域ごとに畳み込む。,正解ではない。 報酬が最大になる行動価値を更新する。,バックプロパゲーションや強化学習の逆向き更新と混同しない。,後ろ向き推論;目標駆動;仮説検証;ルールベース,さいはて：ユイに届いた文を目標にして、そこへ至る条件を逆にたどる。
R15-015,Rebuild_Set15,重複回避・検索強化50問,case,説明能力,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,エキスパートシステムにおいて「なぜその結論になったか」を利用者に示す機能が重要だった理由として最も適切なものはどれか。,計算速度を必ずGPU並みにするため。,学習データを自動で大量生成するため。,ルールの適用過程を示すことで、専門家や利用者が結論を検証しやすくするため。,著作権侵害を自動で免責するため。,C,エキスパートシステムでは、推論過程を説明できることが信頼性の一部だった。,正解ではない。 計算速度を必ずGPU並みにするため。,正解ではない。 学習データを自動で大量生成するため。,,正解ではない。 著作権侵害を自動で免責するため。,説明可能性は現代AIだけでなく、古典的AIでも重要な論点。,エキスパートシステム;説明能力;推論過程;ルール,さいはて：ミチの答えだけでなく、どの記録に触れたかを見たい。
R15-016,Rebuild_Set15,重複回避・検索強化50問,term,知識ベース,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,知識ベースと推論エンジンの関係として最も適切なものはどれか。,知識ベースは重み行列で、推論エンジンは活性化関数のみを指す。,知識ベースは画像データ拡張で、推論エンジンは畳み込み層を指す。,知識ベースは報酬関数で、推論エンジンは方策勾配を指す。,知識ベースは事実やルールを蓄え、推論エンジンはそれらを用いて結論を導く。,D,古典的AIでは、知識を蓄える部分と推論を実行する部分を分けて理解する。,正解ではない。 知識ベースは重み行列で、推論エンジンは活性化関数のみを指す。,正解ではない。 知識ベースは画像データ拡張で、推論エンジンは畳み込み層を指す。,正解ではない。 知識ベースは報酬関数で、推論エンジンは方策勾配を指す。,,「推論エンジン」をLLM推論サーバだけの意味に限定しない。,知識ベース;推論エンジン;エキスパートシステム,さいはて：記録棚と、それをたどる観測装置は別物。
R15-017,Rebuild_Set15,重複回避・検索強化50問,case,知識獲得,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,知識獲得のボトルネックが問題になった背景として最も適切なものはどれか。,専門家の知識をルールとして取り出し、保守し続けることが難しかったため。,CPUのクロック周波数が必ず低下したため。,画像データの解像度が高すぎたため。,TransformerのAttention計算量が増えたため。,A,第2次AIブームのエキスパートシステムでは、知識の抽出・更新・保守が大きな課題だった。,,正解ではない。 CPUのクロック周波数が必ず低下したため。,正解ではない。 画像データの解像度が高すぎたため。,正解ではない。 TransformerのAttention計算量が増えたため。,単に「知識が多い」ではなく、専門知識を形式化し続ける難しさが核。,知識獲得のボトルネック;エキスパートシステム;ルール化;保守,四年五組：センセイの感覚を全部ルールに書くのは難しい。
R15-018,Rebuild_Set15,重複回避・検索強化50問,term,デフォルト推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,デフォルト推論の説明として最も適切なものはどれか。,全データを平均0分散1にする。,例外が分かるまでは通常成り立つとみなす知識を用いて推論する。,全モデルを初期設定のまま本番投入する。,全クラスを同じ件数に水増しする。,B,デフォルト推論は、常識的な既定値と例外の扱いに関わる知識表現の論点。,正解ではない。 全データを平均0分散1にする。,,正解ではない。 全モデルを初期設定のまま本番投入する。,正解ではない。 全クラスを同じ件数に水増しする。,「デフォルト」をソフトウェア初期設定の話だけにしない。,デフォルト推論;常識推論;例外;非単調推論,さいはて：通常は安全とみなすが、無鳴地区だけは例外として扱う。
R15-019,Rebuild_Set15,重複回避・検索強化50問,compare,単調推論と非単調推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,新しい例外情報によって、以前に導いた結論が撤回され得る推論の性質はどれか。,情報が増えるほど結論が絶対に増える推論である。,学習率を単調に下げる最適化手法である。,新しい情報が追加されることで、以前の結論が取り消されることがある推論である。,損失関数が必ず単調減少する学習である。,C,非単調推論では、例外情報により過去の結論が撤回され得る。,正解ではない。 情報が増えるほど結論が絶対に増える推論である。,正解ではない。 学習率を単調に下げる最適化手法である。,,正解ではない。 損失関数が必ず単調減少する学習である。,「単調」をグラフや損失の増減だけで判断しない。,非単調推論;単調推論;例外;常識推論,さいはて：新しい観測で、昨日の安全判断が取り消される。
R15-020,Rebuild_Set15,重複回避・検索強化50問,term,フレーム問題,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,フレーム問題の古典的な含意として最も適切なものはどれか。,画像の枠線を検出するCNNの問題である。,データフレームの欠損値処理の問題である。,動画のフレームレートを上げる問題である。,行動によって変わることと変わらないことを、すべて明示するのが困難である。,D,フレーム問題は、行動後に何が変わらないかを扱う知識表現・推論上の難問。,正解ではない。 画像の枠線を検出するCNNの問題である。,正解ではない。 データフレームの欠損値処理の問題である。,正解ではない。 動画のフレームレートを上げる問題である。,,「フレーム」を画像や表形式データに寄せる選択肢に注意。,フレーム問題;知識表現;行動;変化しないこと,四年五組：ドアを開けても、校舎全体が変わるわけではないと書き尽くす難しさ。
R15-021,Rebuild_Set15,重複回避・検索強化50問,case,述語論理,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,「すべての人間は死ぬ。ソクラテスは人間である。したがってソクラテスは死ぬ。」のような推論を形式化する基盤として最も適切なものはどれか。,述語論理,畳み込みニューラルネットワーク,k-meansクラスタリング,ドロップアウト,A,述語論理は、対象、性質、関係、量化を用いて命題を表し推論する。,,正解ではない。 畳み込みニューラルネットワーク,正解ではない。 k-meansクラスタリング,正解ではない。 ドロップアウト,有名な三段論法を、機械学習の分類問題にすり替えない。,述語論理;一階述語論理;量化;推論,さいはて：誰に性質があり、どの関係が成り立つかを記号で置く。
R15-022,Rebuild_Set15,重複回避・検索強化50問,term,命題論理,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,AND・OR・NOTなどの論理結合で、真偽を持つ命題どうしの関係を扱う形式体系はどれか。,単語を連続ベクトルに変換する。,真偽を持つ命題と、AND・OR・NOTなどの論理結合で推論を扱う。,画像を小さなパッチに分割してAttentionを行う。,報酬から行動価値を更新する。,B,命題論理は、命題の真偽と論理演算を扱う基礎的な知識表現。,正解ではない。 単語を連続ベクトルに変換する。,,正解ではない。 画像を小さなパッチに分割してAttentionを行う。,正解ではない。 報酬から行動価値を更新する。,「論理」という語が出ても、LLMの推論能力の話とは限らない。,命題論理;AND;OR;NOT;真偽値,四年五組：「黒がある」か「黒がない」かを真偽で置く。
R15-023,Rebuild_Set15,重複回避・検索強化50問,compare,意味ネットワーク,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,意味ネットワークにおけるノードとリンクの説明として最も適切なものはどれか。,ノードが画素、リンクが畳み込みカーネルを表す。,ノードが損失関数、リンクが学習率を表す。,ノードが概念や対象、リンクが概念間の関係を表す。,ノードが報酬、リンクが方策を表す。,C,意味ネットワークは、概念同士の関係をグラフ状に表す知識表現である。,正解ではない。 ノードが画素、リンクが畳み込みカーネルを表す。,正解ではない。 ノードが損失関数、リンクが学習率を表す。,,正解ではない。 ノードが報酬、リンクが方策を表す。,GNNのグラフと混同せず、古典的知識表現として読む。,意味ネットワーク;ノード;リンク;知識表現,さいはて：イオ、ユイ、ミチの関係線そのものが記憶の手がかりになる。
R15-024,Rebuild_Set15,重複回避・検索強化50問,term,is-aとpart-of,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,is-a関係とpart-of関係の違いとして最も適切なものはどれか。,is-aは時系列関係、part-ofは損失関数を表す。,is-aは画像分類、part-ofは物体検出を表す。,is-aは教師あり学習、part-ofは強化学習を表す。,is-aは上位下位の分類関係、part-ofは部分全体関係を表す。,D,is-aは「犬は動物である」、part-ofは「車輪は車の一部」のような関係。,正解ではない。 is-aは時系列関係、part-ofは損失関数を表す。,正解ではない。 is-aは画像分類、part-ofは物体検出を表す。,正解ではない。 is-aは教師あり学習、part-ofは強化学習を表す。,,英語表現の雰囲気ではなく、分類か部分かで分ける。,is-a;part-of;意味ネットワーク;オントロジー,四年五組：りっかは四年五組の一員、目は顔の一部。
R15-025,Rebuild_Set15,重複回避・検索強化50問,case,オントロジー,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,医療用語の階層や関係を定義し、システム間で意味を共有したい。最も関連が深いものはどれか。,オントロジー,ドロップアウト,バッチ正規化,モーメンタム,A,オントロジーは、概念体系や関係を明示し、意味の共有・再利用を助ける。,,正解ではない。 ドロップアウト,正解ではない。 バッチ正規化,正解ではない。 モーメンタム,単なる用語集ではなく、概念間の関係まで含む点が狙われる。,オントロジー;概念体系;知識共有;医療用語,さいはて：言葉の意味を共有しないと、未来と現代は同じ文を読めない。
R15-026,Rebuild_Set15,重複回避・検索強化50問,compare,ヘビーウェイトとライトウェイトオントロジー,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,ヘビーウェイトオントロジーの特徴として最も適切なものはどれか。,タグや語のゆるい関連だけを集めることを主にする。,概念間の関係や制約を厳密に定義し、論理的推論を重視する。,画像を水増ししてデータ数を増やす。,モデルを量子化して推論を軽くする。,B,ヘビーウェイトは厳密な定義や公理を重視し、ライトウェイトは比較的ゆるい分類や関連づけが中心。,正解ではない。 タグや語のゆるい関連だけを集めることを主にする。,,正解ではない。 画像を水増ししてデータ数を増やす。,正解ではない。 モデルを量子化して推論を軽くする。,「ヘビー」を計算量やモデルサイズの話に寄せない。,ヘビーウェイトオントロジー;ライトウェイトオントロジー;公理;知識表現,さいはて：規則まで刻む記録か、ゆるい目印だけ置く記録か。
R15-027,Rebuild_Set15,重複回避・検索強化50問,term,セマンティックWeb,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,セマンティックWebの目的として最も適切なものはどれか。,Web画像をすべてCNNで分類することだけを目的にする。,Webページの表示速度を上げるCSS技術である。,Web上の情報に機械が理解しやすい意味情報を付与し、データ連携や推論を可能にする。,生成AIのプロンプトを自動最適化する手法である。,C,セマンティックWebは、Web上のデータに意味づけを行い、機械処理しやすくする構想。,正解ではない。 Web画像をすべてCNNで分類することだけを目的にする。,正解ではない。 Webページの表示速度を上げるCSS技術である。,,正解ではない。 生成AIのプロンプトを自動最適化する手法である。,「Web」とあるためフロントエンド技術に寄せる誤答に注意。,セマンティックWeb;RDF;意味情報;データ連携,さいはて：記録に意味のタグをつけ、遠い世界からも読めるようにする。
R15-028,Rebuild_Set15,重複回避・検索強化50問,term,RDF,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,RDFのトリプル表現として最も適切なものはどれか。,入力・隠れ層・出力層の三層で情報を表す。,訓練・検証・テストの三分割で情報を表す。,適合率・再現率・F値の三指標で情報を表す。,主語・述語・目的語の三つ組で情報を表す。,D,RDFは主語、述語、目的語のトリプルでリソース間の関係を表す。,正解ではない。 入力・隠れ層・出力層の三層で情報を表す。,正解ではない。 訓練・検証・テストの三分割で情報を表す。,正解ではない。 適合率・再現率・F値の三指標で情報を表す。,,三つ組という言葉から、データ分割やNN層構造へずらされやすい。,RDF;トリプル;主語;述語;目的語,四年五組：「うっけ」「見つけた」「黒」の三つ組で記録する。
R15-029,Rebuild_Set15,重複回避・検索強化50問,case,LOD,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,行政や研究機関のデータを機械可読な形で公開し、他データとリンクして再利用しやすくする考え方として最も適切なものはどれか。,Linked Open Data,Data Augmentation,Batch Normalization,Gradient Descent,A,LODは、オープンなデータをリンク可能な形で公開・活用する考え方。,,正解ではない。 Data Augmentation,正解ではない。 Batch Normalization,正解ではない。 Gradient Descent,Open Dataと機械学習の水増しを混同しない。,LOD;Linked Open Data;オープンデータ;RDF,さいはて：ばらばらの記録を、たどれる線でつなぐ。
R15-030,Rebuild_Set15,重複回避・検索強化50問,case,ベイズ推論,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,新しい証拠が得られたとき、事前確率を更新して事後確率を求める考え方として最も適切なものはどれか。,k-means法,ベイズ推論,ReLU関数,αβ法,B,ベイズ推論は、事前確率と尤度から事後確率を更新する枠組み。,正解ではない。 k-means法,,正解ではない。 ReLU関数,正解ではない。 αβ法,ベイズを単なる分類器名としてではなく、確率更新の考え方として押さえる。,ベイズ推論;事前確率;事後確率;尤度,さいはて：新しい観測で、イオが持つ仮説の確からしさが変わる。
R15-031,Rebuild_Set15,重複回避・検索強化50問,term,ベイズネットワーク,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,ベイズネットワークの説明として最も適切なものはどれか。,木構造だけを用いて多数決を行うアンサンブルである。,単語列を次の単語予測で生成する言語モデルである。,変数間の条件付き依存関係を有向非巡回グラフで表す確率モデルである。,画像の局所特徴を畳み込みで抽出するモデルである。,C,ベイズネットワークは、確率変数の依存関係をDAGで表し、確率推論に使う。,正解ではない。 木構造だけを用いて多数決を行うアンサンブルである。,正解ではない。 単語列を次の単語予測で生成する言語モデルである。,,正解ではない。 画像の局所特徴を畳み込みで抽出するモデルである。,ネットワークという語からニューラルネットワークに寄せない。,ベイズネットワーク;DAG;条件付き確率;確率推論,さいはて：兆候同士の依存を線で結び、どの原因があり得るかを見る。
R15-032,Rebuild_Set15,重複回避・検索強化50問,compare,マルコフ性,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,強化学習や確率過程で使われる「マルコフ性」を説明する文として最も適切なものはどれか。,未来の状態が必ず訓練データの平均値になる性質である。,全特徴量が互いに独立であることを保証する性質である。,モデルの重みが更新されないよう固定する性質である。,未来の状態が、過去全体ではなく現在の状態に依存するとみなす性質である。,D,マルコフ性は、現在状態が未来予測に十分だとみなす仮定で、強化学習や確率モデルで重要。,正解ではない。 未来の状態が必ず訓練データの平均値になる性質である。,正解ではない。 全特徴量が互いに独立であることを保証する性質である。,正解ではない。 モデルの重みが更新されないよう固定する性質である。,,「独立」と「現在状態に条件づけた独立」を混同しない。,マルコフ性;現在状態;状態遷移;確率過程,さいはて：すべての記憶ではなく、今の透明度で次の危険を読む。
R15-033,Rebuild_Set15,重複回避・検索強化50問,term,隠れマルコフモデル,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,隠れマルコフモデル（HMM）の説明として最も適切なものはどれか。,直接観測できない状態があり、その状態から観測系列が生成されると考えるモデルである。,全結合層だけで画像を分類するモデルである。,物体の矩形領域を一段階で検出するモデルである。,生成AIの安全性を人間評価で高める手法である。,A,HMMは、隠れ状態と観測系列、状態遷移確率、出力確率を扱う系列モデル。,,正解ではない。 全結合層だけで画像を分類するモデルである。,正解ではない。 物体の矩形領域を一段階で検出するモデルである。,正解ではない。 生成AIの安全性を人間評価で高める手法である。,「隠れ」を隠れ層と混同しない。,HMM;隠れマルコフモデル;隠れ状態;観測系列,四年五組：黒そのものは見えないが、足元の変化から状態を推測する。
R15-034,Rebuild_Set15,重複回避・検索強化50問,case,動的計画法,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,同じ部分問題を何度も解くのを避け、計算結果を再利用して最適解を求める考え方として最も適切なものはどれか。,データ拡張,動的計画法,バッチ正規化,プロンプトエンジニアリング,B,動的計画法は、部分問題の解を保存・再利用して効率的に最適解を求める。,正解ではない。 データ拡張,,正解ではない。 バッチ正規化,正解ではない。 プロンプトエンジニアリング,「動的」という語からオンライン学習や動的プロンプトに寄せない。,動的計画法;部分問題;最適化;再利用,さいはて：一度確かめた通路の結果を、次の探索で使い回す。
R15-035,Rebuild_Set15,重複回避・検索強化50問,case,探索の完全性,古典AI・探索推論・知識表現・制約充足・確率的推論,2,case,0,3,探索手法について「解が存在するなら発見できるか」を表す性質として最も適切なものはどれか。,見つけた解が必ず最小コストである性質を指す。,計算時間が必ず一定である性質を指す。,解が存在するなら、その解を見つけられる性質を指す。,学習データに必ず完全一致する性質を指す。,C,完全性は解の発見可能性、最適性は最良解の保証として区別される。,正解ではない。 見つけた解が必ず最小コストである性質を指す。,正解ではない。 計算時間が必ず一定である性質を指す。,,正解ではない。 学習データに必ず完全一致する性質を指す。,完全性と最適性はG検定のひっかけにしやすい。,完全性;最適性;探索アルゴリズム;解,四年五組：出口があるなら見つける力と、一番近い出口を見つける力は違う。
