id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB05-011,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,評価指標の事例判断では、各クラスを同等に扱う平均なら（　1　）、件数の多いクラスの影響も反映する平均なら（　2　）を選ぶ。,マクロ平均／重み付き平均,重み付き平均／マクロ平均,ラベルノイズ／アノテーション基準,勾配消失／勾配爆発,A,空欄1は『マクロ平均』、空欄2は『重み付き平均』。マクロ平均は各クラスを同等に扱う平均。重み付き平均は件数の多いクラスの影響も反映する平均。,正解。,不適切。『重み付き平均／マクロ平均』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『ラベルノイズ／アノテーション基準』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『勾配消失／勾配爆発』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;マクロ平均;重み付き平均;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-012,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすい評価指標として、（　1　）は各クラスを同等に扱う平均を指し、（　2　）は件数の多いクラスの影響も反映する平均を指す。,マクロ平均／重み付き平均,重み付き平均／マクロ平均,ラベルノイズ／アノテーション基準,勾配消失／勾配爆発,A,空欄1は『マクロ平均』、空欄2は『重み付き平均』。マクロ平均は各クラスを同等に扱う平均。重み付き平均は件数の多いクラスの影響も反映する平均。,正解。,不適切。『重み付き平均／マクロ平均』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『ラベルノイズ／アノテーション基準』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『勾配消失／勾配爆発』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;マクロ平均;重み付き平均;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-013,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,評価指標の事例判断では、確率出力と実頻度の一致なら（　1　）、分類結果の内訳を表にしたものなら（　2　）を選ぶ。,キャリブレーション／混同行列,混同行列／キャリブレーション,代表性／サンプリングバイアス,知識蒸留／量子化,A,空欄1は『キャリブレーション』、空欄2は『混同行列』。キャリブレーションは確率出力と実頻度の一致。混同行列は分類結果の内訳を表にしたもの。,正解。,不適切。『混同行列／キャリブレーション』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『代表性／サンプリングバイアス』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『知識蒸留／量子化』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;キャリブレーション;混同行列;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-014,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすい評価指標として、（　1　）は確率出力と実頻度の一致を指し、（　2　）は分類結果の内訳を表にしたものを指す。,キャリブレーション／混同行列,混同行列／キャリブレーション,代表性／サンプリングバイアス,知識蒸留／量子化,A,空欄1は『キャリブレーション』、空欄2は『混同行列』。キャリブレーションは確率出力と実頻度の一致。混同行列は分類結果の内訳を表にしたもの。,正解。,不適切。『混同行列／キャリブレーション』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『代表性／サンプリングバイアス』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『知識蒸留／量子化』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;キャリブレーション;混同行列;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-015,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,評価指標の事例判断では、上位順位の関連性を見る指標なら（　1　）、最初の正解順位を見る指標なら（　2　）を選ぶ。,NDCG／MRR,MRR／NDCG,データドリフト／コンセプトドリフト,プルーニング／ファインチューニング,A,空欄1は『NDCG』、空欄2は『MRR』。NDCGは上位順位の関連性を見る指標。MRRは最初の正解順位を見る指標。,正解。,不適切。『MRR／NDCG』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『データドリフト／コンセプトドリフト』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『プルーニング／ファインチューニング』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;NDCG;MRR;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-016,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,評価指標,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすい評価指標として、（　1　）は上位順位の関連性を見る指標を指し、（　2　）は最初の正解順位を見る指標を指す。,NDCG／MRR,MRR／NDCG,データドリフト／コンセプトドリフト,プルーニング／ファインチューニング,A,空欄1は『NDCG』、空欄2は『MRR』。NDCGは上位順位の関連性を見る指標。MRRは最初の正解順位を見る指標。,正解。,不適切。『MRR／NDCG』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『データドリフト／コンセプトドリフト』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『プルーニング／ファインチューニング』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,評価指標;NDCG;MRR;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-017,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,データ分割の事例判断では、モデル選択や調整に使うデータなら（　1　）、最終性能確認に使うデータなら（　2　）を選ぶ。,検証データ／テストデータ,テストデータ／検証データ,特徴量選択／特徴量抽出,早期終了／正則化,A,空欄1は『検証データ』、空欄2は『テストデータ』。検証データはモデル選択や調整に使うデータ。テストデータは最終性能確認に使うデータ。,正解。,不適切。『テストデータ／検証データ』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『特徴量選択／特徴量抽出』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『早期終了／正則化』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;検証データ;テストデータ;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-018,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすいデータ分割として、（　1　）はモデル選択や調整に使うデータを指し、（　2　）は最終性能確認に使うデータを指す。,検証データ／テストデータ,テストデータ／検証データ,特徴量選択／特徴量抽出,早期終了／正則化,A,空欄1は『検証データ』、空欄2は『テストデータ』。検証データはモデル選択や調整に使うデータ。テストデータは最終性能確認に使うデータ。,正解。,不適切。『テストデータ／検証データ』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『特徴量選択／特徴量抽出』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『早期終了／正則化』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;検証データ;テストデータ;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-019,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,データ分割の事例判断では、本来使えない情報の混入なら（　1　）、未来情報混入を避ける分割なら（　2　）を選ぶ。,データリーケージ／時間順序分割,時間順序分割／データリーケージ,データ拡張／ラベル整合性,畳み込み／プーリング,A,空欄1は『データリーケージ』、空欄2は『時間順序分割』。データリーケージは本来使えない情報の混入。時間順序分割は未来情報混入を避ける分割。,正解。,不適切。『時間順序分割／データリーケージ』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『データ拡張／ラベル整合性』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『畳み込み／プーリング』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;データリーケージ;時間順序分割;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-020,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすいデータ分割として、（　1　）は本来使えない情報の混入を指し、（　2　）は未来情報混入を避ける分割を指す。,データリーケージ／時間順序分割,時間順序分割／データリーケージ,データ拡張／ラベル整合性,畳み込み／プーリング,A,空欄1は『データリーケージ』、空欄2は『時間順序分割』。データリーケージは本来使えない情報の混入。時間順序分割は未来情報混入を避ける分割。,正解。,不適切。『時間順序分割／データリーケージ』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『データ拡張／ラベル整合性』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『畳み込み／プーリング』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;データリーケージ;時間順序分割;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-021,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,データ分割の事例判断では、分割を変えて評価を繰り返す方法なら（　1　）、一度の分割で評価する方法なら（　2　）を選ぶ。,交差検証／ホールドアウト,ホールドアウト／交差検証,過学習／未学習,画像分類／物体検出,A,空欄1は『交差検証』、空欄2は『ホールドアウト』。交差検証は分割を変えて評価を繰り返す方法。ホールドアウトは一度の分割で評価する方法。,正解。,不適切。『ホールドアウト／交差検証』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『過学習／未学習』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『画像分類／物体検出』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;交差検証;ホールドアウト;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-022,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすいデータ分割として、（　1　）は分割を変えて評価を繰り返す方法を指し、（　2　）は一度の分割で評価する方法を指す。,交差検証／ホールドアウト,ホールドアウト／交差検証,過学習／未学習,画像分類／物体検出,A,空欄1は『交差検証』、空欄2は『ホールドアウト』。交差検証は分割を変えて評価を繰り返す方法。ホールドアウトは一度の分割で評価する方法。,正解。,不適切。『ホールドアウト／交差検証』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『過学習／未学習』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『画像分類／物体検出』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;交差検証;ホールドアウト;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-023,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,データ分割の事例判断では、評価問題が学習側に入る問題なら（　1　）、未知データに通用する性能なら（　2　）を選ぶ。,ベンチマーク汚染／汎化性能,汎化性能／ベンチマーク汚染,決定木／ランダムフォレスト,セマンティックセグメンテーション／インスタンスセグメンテーション,A,空欄1は『ベンチマーク汚染』、空欄2は『汎化性能』。ベンチマーク汚染は評価問題が学習側に入る問題。汎化性能は未知データに通用する性能。,正解。,不適切。『汎化性能／ベンチマーク汚染』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『決定木／ランダムフォレスト』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『セマンティックセグメンテーション／インスタンスセグメンテーション』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;ベンチマーク汚染;汎化性能;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-024,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,データ分割,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすいデータ分割として、（　1　）は評価問題が学習側に入る問題を指し、（　2　）は未知データに通用する性能を指す。,ベンチマーク汚染／汎化性能,汎化性能／ベンチマーク汚染,決定木／ランダムフォレスト,セマンティックセグメンテーション／インスタンスセグメンテーション,A,空欄1は『ベンチマーク汚染』、空欄2は『汎化性能』。ベンチマーク汚染は評価問題が学習側に入る問題。汎化性能は未知データに通用する性能。,正解。,不適切。『汎化性能／ベンチマーク汚染』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『決定木／ランダムフォレスト』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『セマンティックセグメンテーション／インスタンスセグメンテーション』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,データ分割;ベンチマーク汚染;汎化性能;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-025,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,前処理,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,前処理の事例判断では、値の範囲をそろえる処理なら（　1　）、平均0・標準偏差1にする処理なら（　2　）を選ぶ。,正規化／標準化,標準化／正規化,勾配ブースティング／バギング,Grad-CAM／敵対的サンプル,A,空欄1は『正規化』、空欄2は『標準化』。正規化は値の範囲をそろえる処理。標準化は平均0・標準偏差1にする処理。,正解。,不適切。『標準化／正規化』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『勾配ブースティング／バギング』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『Grad-CAM／敵対的サンプル』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,前処理;正規化;標準化;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
FB05-026,FinalBoost_Set05,本番直前・2箇所穴埋め事例対応,2箇所穴埋め,前処理,G検定横断領域,事例からの対応関係判断,2空欄補充,直前対策,高,本番で混同しやすい前処理として、（　1　）は値の範囲をそろえる処理を指し、（　2　）は平均0・標準偏差1にする処理を指す。,正規化／標準化,標準化／正規化,勾配ブースティング／バギング,Grad-CAM／敵対的サンプル,A,空欄1は『正規化』、空欄2は『標準化』。正規化は値の範囲をそろえる処理。標準化は平均0・標準偏差1にする処理。,正解。,不適切。『標準化／正規化』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『勾配ブースティング／バギング』は、この事例の空欄1・空欄2の対応関係と合わない。,不適切。『Grad-CAM／敵対的サンプル』は、この事例の空欄1・空欄2の対応関係と合わない。,本番では片方だけ合っている選択肢や順番が逆の選択肢が出る。2つをセットで戻す。,前処理;正規化;標準化;2箇所穴埋め;G検定,さいはての未来では、イオが場面から2つの答えを同時に観測する。四年五組なら、うっけの片方正解をカサネがセットで直す。
