id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R18-011,Rebuild_Set18,検索性重視・非重複50問,case,構造化出力,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMにJSON形式で出力させる理由として最も適切なものはどれか。,後続処理で機械的に検証・パースしやすくするため,モデルがハルシネーションしなくなるため,法的責任がすべてなくなるため,トークン上限が無限になるため,A,JSONなどの構造化出力は、システム連携や入力検査に役立つ。,,,形式指定だけでハルシネーションは消えない。,法的責任の免除ではない。,形式の安定化と内容の正確性を混同しない。,JSON;構造化出力;パース;スキーマ;LLMアプリ,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-012,Rebuild_Set18,検索性重視・非重複50問,case,スキーマ検証,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMの出力を業務システムに登録する前に、スキーマ検証を行う目的として最も適切なものはどれか。,必須項目や型の不一致を検出し、異常な出力をそのまま登録しないため,モデルの学習率を自動調整するため,著作権侵害を完全に判定するため,GPUメモリを削減するため,A,LLM出力は揺らぐため、スキーマ検証で形式的な妥当性を確認することが重要である。,,,学習率調整とは無関係。,著作権侵害の完全判定はできない。,「JSONで出した」だけでは、値の型や必須項目まで保証されない。,スキーマ検証;JSON Schema;構造化出力;業務登録;入力検査,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-013,Rebuild_Set18,検索性重視・非重複50問,term,few-shot prompting,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,問い合わせ分類プロンプトに少数の入出力例を添える設計意図として、最も適切なものはどれか。,入力内に少数の例を示して、期待する出力の型や判断基準を伝える方法,大量データでモデル全体を再学習する方法,正解例を一切与えない方法,検索インデックスを再構築する方法,A,few-shot promptingは少数の入出力例をプロンプト内に含め、タスクのパターンを示す手法である。,,,再学習ではなく入力での誘導。,それはzero-shotに近い。,few-shotはファインチューニングとは異なる。,few-shot;zero-shot;プロンプト;例示;ファインチューニング,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-014,Rebuild_Set18,検索性重視・非重複50問,case,思考過程プロンプト,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,Chain-of-Thoughtを業務で使う際の注意点として最も適切なものはどれか。,推論過程を書かせれば、必ず正答率が100%になる,推論過程風の文章が常に正しい根拠とは限らず、外部根拠や検証と併用する,個人情報を含む内部思考を公開しても安全である,長く書かせるほど必ず法的に安全になる,B,理由を書かせることは有用な場合があるが、もっともらしい誤説明もあり得る。,,,100%保証ではない。,機密や個人情報の扱いに注意が必要。,説明が流暢でも検証不要にはならない。,Chain-of-Thought;理由付け;検証;外部根拠;LLM,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-015,Rebuild_Set18,検索性重視・非重複50問,term,self-consistency,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,自己一致性（self-consistency）を使う狙いとして最も近いものはどれか。,モデルのパラメータ数を削減する,複数の生成結果を比較し、一貫した答えを採用して安定性を高める,データベース検索を暗号化する,著作権法の例外を自動適用する,B,self-consistencyは複数サンプルから一貫した解を選ぶことで推論の安定性を狙う考え方である。,,,軽量化手法ではない。,暗号化とは無関係。,複数回生成は多数決のように使えるが、正しさを保証するわけではない。,self-consistency;複数生成;推論安定性;多数決,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-016,Rebuild_Set18,検索性重視・非重複50問,case,プロンプトテンプレート,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,プロンプトテンプレートを利用する主な目的として最も適切なものはどれか。,モデルの事前学習データを増やす,入力条件や出力形式を標準化し、運用時のばらつきを減らす,GPUを追加購入する,検索対象文書を削除する,B,テンプレート化により、同種タスクで必要な条件を抜け漏れなく指定しやすくなる。,,,学習データ増加ではない。,インフラ増強とは別。,テンプレートは運用標準化であり、モデル能力そのものの拡張ではない。,プロンプトテンプレート;標準化;出力形式;運用,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-017,Rebuild_Set18,検索性重視・非重複50問,compare,指示階層,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,システムプロンプトとユーザープロンプトの違いとして最も適切なものはどれか。,どちらも常に同じ優先度で扱われる,システム側の基本方針や制約と、利用者の個別依頼を分けて扱うための区分,ユーザープロンプトだけが安全方針を決める,システムプロンプトは検索結果の本文と同じ扱いでよい,B,LLMアプリでは指示の階層や優先度を意識し、外部文書や利用者入力と分けることが重要である。,,,優先度や役割が異なる場合がある。,安全方針は利用者任せにしない。,「入力された文字列」はすべて同じ権限ではない。,システムプロンプト;ユーザープロンプト;指示階層;安全方針,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-018,Rebuild_Set18,検索性重視・非重複50問,case,生成AIメール運用,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMで顧客メールの返信案を作るとき、最も適切な運用はどれか。,生成された文を自動で全件送信する,生成文を人間が確認し、事実・宛先・機密情報の有無を確認してから送信する,宛先確認を省略し、速度を最優先する,社外秘情報を例文として常に含める,B,対外文書では誤情報、宛先誤り、機密漏えいの確認が必要である。,,,自動送信は誤送信リスクが高い。,宛先確認は重要。,文章が自然でも、送ってよい内容とは限らない。,メール生成;Human-in-the-loop;機密情報;誤送信;生成AI運用,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-019,Rebuild_Set18,検索性重視・非重複50問,case,入力データ管理,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,社内データをLLMに入力する前の確認として最も重要なものはどれか。,文章をすべて敬語に直す,個人情報・機密情報・契約上の入力可否を確認する,出力を長くするために不要な情報も入れる,検索しやすいようにパスワードも含める,B,LLM利用では、入力データの機密性、個人情報、外部サービス利用条件を確認する必要がある。,,,敬語は本質ではない。,不要情報は漏えいやノイズの原因になる。,便利さより入力してよい情報かの確認が先。,機密情報;個人情報;LLM入力;契約;データ管理,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-020,Rebuild_Set18,検索性重視・非重複50問,case,検索ノイズ,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,RAGで「検索にはヒットしたが、回答には関係ない文書」が混ざる場合のリスクとして最も適切なものはどれか。,GPUのクロック周波数が下がる,無関係な根拠に引きずられ、回答品質が低下する,教師データのラベルが自動修正される,著作権が必ず消滅する,B,RAGでは検索精度や文書ランキングが不十分だと、無関係な文脈が回答に悪影響を与える。,,,ハードウェア性能の話ではない。,ラベル修正とは無関係。,RAGは検索すれば必ず正しくなるわけではない。,RAG;検索ノイズ;文書ランキング;検索精度;回答品質,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-021,Rebuild_Set18,検索性重視・非重複50問,term,埋め込み表現,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,ベクトル検索で用いられる埋め込み（embedding）の説明として最も適切なものはどれか。,データベースの行を暗号化したもの,テキストなどの意味的特徴を数値ベクトルとして表現したもの,モデルの出力を必ず正解に変える規則,GPU温度を表す指標,B,embeddingは、文や単語、画像などを数値ベクトルに変換し、類似度計算などに用いる。,,,暗号化そのものではない。,正解保証ではない。,「ベクトル化」＝単なるID化ではなく、類似度計算に使う表現。,embedding;埋め込み;ベクトル検索;類似度;RAG,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-022,Rebuild_Set18,検索性重視・非重複50問,case,ハイブリッド検索,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,ベクトル検索とキーワード検索を併用するハイブリッド検索の狙いとして最も適切なものはどれか。,検索対象を常に半分に減らす,意味的類似と語句一致の弱点を補い合う,LLMの重みを更新する,回答の法的責任を消す,B,ベクトル検索は意味的類似に強く、キーワード検索は固有語や厳密一致に強い場合がある。,,,件数削減だけが目的ではない。,重み更新ではない。,専門用語や型番はキーワード検索が効くこともある。,ハイブリッド検索;ベクトル検索;キーワード検索;BM25;RAG,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-023,Rebuild_Set18,検索性重視・非重複50問,case,メタデータ管理,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,社内文書検索で「最新の規程ではなく古い規程を根拠に回答する」問題への対策として最も適切なものはどれか。,古い文書ほど優先的に検索する,文書の版・更新日・有効期限をメタデータとして管理し、検索や回答で考慮する,更新日を削除して全て同じ扱いにする,規程名をすべて一般名詞に置換する,B,RAGでは文書本文だけでなく、版、作成日、有効期限などのメタデータ管理が重要である。,,,古い文書優先は誤回答につながる。,更新日を消すと新旧判断ができない。,検索対象に入れるだけでなく、どの文書を優先するかが重要。,RAG;メタデータ;版管理;更新日;社内規程,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-024,Rebuild_Set18,検索性重視・非重複50問,case,引用・根拠検証,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMの回答に引用番号を付ける設計で、最も注意すべき点はどれか。,番号が付いていれば内容は必ず正しい,引用番号が実際の根拠文書と対応しているか検証する,引用元がなくても番号を振れば根拠になる,番号をランダムにつけると公平になる,B,引用表示は有用だが、番号と根拠の対応が正しいかを確認する必要がある。,,,番号だけでは正しさを保証しない。,根拠のない番号は危険。,見た目の根拠と実際の根拠は違う。,引用;根拠検証;RAG;出典;ハルシネーション,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-025,Rebuild_Set18,検索性重視・非重複50問,case,自己評価の限界,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMの「自信あり」という自己申告を業務判断に使う際の説明として最も適切なものはどれか。,自信ありなら必ず正しい,自己申告は信頼度の絶対的指標ではなく、別の検証や評価が必要,自信なしなら必ず誤り,自己申告を使えば評価データは不要になる,B,LLMの自己申告は校正された確率とは限らず、外部評価や人間確認が必要である。,,,自信と正確性が一致しない場合がある。,自信なしでも正しい場合がある。,自然言語の「自信」は確率値として扱えない。,自信度;校正;LLM評価;不確実性;人間確認,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-026,Rebuild_Set18,検索性重視・非重複50問,case,不明回答,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,プロンプトに「わからない場合は、わからないと答える」と入れる目的として最も適切なものはどれか。,モデルの学習を完了させる,根拠が不足している場面で無理に作話することを抑える,出力トークン数を必ずゼロにする,検索インデックスを圧縮する,B,不明時の振る舞いを指定することで、根拠不足の断定や作話を抑制しやすくなる。,,,推論時の指示であり学習完了ではない。,不明と答えるだけで出力ゼロではない。,「わからない」と答えさせる設計は逃げではなく安全策。,わからない;ハルシネーション抑制;不明回答;プロンプト;安全設計,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-027,Rebuild_Set18,検索性重視・非重複50問,case,出力フィルタリング,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,出力後フィルタリングの役割として最も適切なものはどれか。,モデルの事前学習を不要にする,入力文書の著作権を消す,生成後の文章に禁止情報や形式違反がないか確認し、必要なら修正・遮断する,CPUをGPUに変換する,C,生成後の安全確認や形式確認は、LLMアプリのガードレールの一部である。,,事前学習を不要にはしない。,,著作権を消すものではない。,プロンプトだけでなく、出力後の検査も重要。,出力フィルタリング;ガードレール;禁止情報;形式検査;LLM安全性,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-028,Rebuild_Set18,検索性重視・非重複50問,case,入力フィルタリング,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,入力前フィルタリングの例として最も適切なものはどれか。,生成済み回答の誤字だけを直す,モデルの重みを量子化する,プロンプトに含まれる個人情報や危険な命令を検出して処理方針を変える,学習率を1エポックごとに変える,C,入力前フィルタリングは、モデルに渡す前に入力内容を検査する安全策である。,,これは出力後の修正に近い。,,量子化は軽量化。,入力側と出力側のガードレールを分けて押さえる。,入力フィルタリング;個人情報;危険プロンプト;ガードレール,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-029,Rebuild_Set18,検索性重視・非重複50問,case,ログ設計,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMアプリのログ設計で、最も適切な考え方はどれか。,すべての入力を無期限に平文保存する,ログを一切残さなければ監査が容易になる,障害調査や監査に必要な情報を残しつつ、個人情報・機密情報の扱いを制御する,出力だけ保存し、入力やバージョンは必ず捨てる,C,ログは監査・再現・改善に有用だが、保存範囲、期間、マスキングなどの設計が必要である。,,平文無期限保存はリスクが高い。,,ログなしでは原因追跡が困難。,ログは多ければよいのではなく、目的とリスクに合わせる。,ログ設計;監査;個人情報;マスキング;モデルバージョン,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-030,Rebuild_Set18,検索性重視・非重複50問,case,モデルバージョン管理,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMアプリでモデルを変更したら回答傾向が変わった。運用上、最も必要な対応はどれか。,モデル変更は必ず性能向上なので検証不要,古い評価データをすべて削除する,モデル名・バージョン・プロンプト・評価結果を記録し、変更前後を比較する,利用者に知らせず本番でのみ確認する,C,モデル変更は出力傾向に影響するため、バージョン管理と回帰評価が重要である。,,新しいモデルが常に用途に適するとは限らない。,,過去評価との比較に使える。,モデル更新はソフトウェア更新と同じく検証対象。,モデルバージョン;回帰評価;LLM運用;プロンプト管理;変更管理,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-031,Rebuild_Set18,検索性重視・非重複50問,case,プロンプト評価,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,プロンプト変更を本番反映する前に小規模な評価セットで確認する理由として最も適切なものはどれか。,プロンプト変更でGPUの価格が下がるため,評価セットを使うと法規制がなくなるため,意図しない出力変化や品質低下を事前に検出するため,モデルのパラメータが自動で増えるため,C,プロンプトもアプリケーションの重要な構成要素であり、変更時には評価が必要である。,,GPU価格とは無関係。,,法規制の免除ではない。,プロンプトは軽く変えられるが、影響は軽いとは限らない。,プロンプト評価;変更管理;評価セット;回帰テスト;LLMOps,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-032,Rebuild_Set18,検索性重視・非重複50問,case,LLMキャッシュ,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMの出力をキャッシュする際の注意点として最も適切なものはどれか。,キャッシュすれば根拠確認は不要になる,一度作った回答は全ユーザーに共有してよい,ユーザー権限や文書更新状況が違う場合に、古い・不適切な回答を返さないようにする,文書が更新されてもキャッシュは永遠に有効とする,C,キャッシュは速度やコストに有効だが、権限、鮮度、入力条件の違いを考慮する必要がある。,,根拠確認は不要にならない。,,権限の異なるユーザーに漏えいする恐れがある。,高速化のためのキャッシュが情報漏えいや古い回答の原因になる。,キャッシュ;権限管理;鮮度;RAG;LLM運用,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-033,Rebuild_Set18,検索性重視・非重複50問,case,権限付きRAG,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,社内チャットボットで部署ごとに閲覧権限が違う文書を扱う。最も適切な設計はどれか。,全ユーザーに全社文書を検索させる,回答に出さなければ検索時に権限を見なくてよい,検索段階または回答段階でユーザー権限に基づいて参照文書を制限する,権限管理はLLMが自然に判断するので不要,C,権限のある文書だけを検索・参照できるように制御することが必要である。,,情報漏えいリスクがある。,,検索に混ざるだけでも漏えいや誤回答の原因になる。,RAGの権限管理は検索前後の両方で考える。,権限管理;RAG;アクセス制御;社内文書;情報漏えい,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-034,Rebuild_Set18,検索性重視・非重複50問,case,会話文脈制御,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,マルチターン会話で、利用者が途中で目的を変えた場合のLLMアプリ設計として最も適切なものはどれか。,最初の依頼だけを永遠に優先する,過去文脈を全て削除して毎回ゼロから始めるしかない,現在の目的や制約を確認し、古い文脈に引きずられすぎないようにする,目的変更はモデルでは検出不能なので扱わない,C,会話アプリでは、最新の目的、過去文脈、不要になった条件の扱いを設計する必要がある。,,途中の目的変更に対応できない。,,常に全削除では継続性が失われる。,会話履歴は便利だが、古い条件が残ると誤出力につながる。,マルチターン;会話文脈;目的変更;コンテキスト管理;LLMアプリ,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-035,Rebuild_Set18,検索性重視・非重複50問,case,コンテキスト選択,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMのコンテキストに入れる情報を減らす判断として最も適切なものはどれか。,長ければ長いほど必ず良いので全て入れる,短ければ短いほど必ず良いので根拠も消す,タスクに不要な個人情報や古い条件を除き、必要な根拠を残す,モデルに渡す情報はランダムに選ぶ,C,必要十分な情報を選び、ノイズや機密情報を避けることが重要である。,,長すぎる文脈はノイズや上限制約の問題がある。,,根拠を消すと正確性が落ちる。,コンテキストは多さではなく、関連性と安全性が重要。,コンテキスト管理;情報選択;ノイズ;個人情報;RAG,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-036,Rebuild_Set18,検索性重視・非重複50問,term,ガードレール,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMアプリの「ガードレール」として最も適切な説明はどれか。,モデルの層数を増やすための部品,画像の境界線を検出するフィルタ,入力・出力・ツール実行などを制御し、危険な振る舞いを抑える仕組みの総称,データベースの主キーを作る規則,C,ガードレールは安全な利用のための制御で、入力検査、出力制御、権限管理などを含む。,,ニューラルネットの構造部品ではない。,,画像フィルタではない。,ガードレールは単一の技術ではなく運用設計も含む。,ガードレール;入力検査;出力制御;ツール制御;LLM安全性,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
R18-037,Rebuild_Set18,検索性重視・非重複50問,compare,ファインチューニング判断,プロンプト設計・LLMアプリ設計・ツール利用・コンテキスト管理・安全運用,2,2,2,2,LLMのファインチューニングを選ぶ場面として比較的適切なものはどれか。,最新社内文書を即時参照したいだけの場合,根拠文書を毎日差し替えたい場合,特定の出力形式や専門タスクのパターンを継続的に学ばせたい場合,権限ごとに検索対象を変えたいだけの場合,C,ファインチューニングはタスク適応に有効な場合があるが、最新知識参照や権限制御にはRAG等が適する場合が多い。,,最新文書参照はRAGが適することが多い。,,頻繁な文書差し替えは検索基盤で扱いやすい。,知識を入れたいだけなら、常にファインチューニングとは限らない。,ファインチューニング;RAG;専門タスク;最新情報;権限制御,さいはて：ミチに頼む時ほど、何を任せて何を任せないかを先に決める。
