id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
G3000-R13-011,Rebuild_Set13,rebuild_50,case,AIリスク分類,application,case,stable,risk_based,AI利用場面のリスク評価として最も適切な考え方はどれか。,すべてのAIを同じルールで一律禁止する,遊び用途のAIと医療診断AIを同じ重さで扱う,人命、権利、財産、社会的影響などに応じて管理水準を変える,高精度モデルならリスク評価を不要にする,C,AIリスク管理では、利用目的や影響範囲に応じて管理水準を変えるリスクベースの考え方が重要である。,一律禁止だけでは有用性も失われる。,影響度が異なるため同じ扱いは不適切。,正しい。リスクに応じた管理が必要。,精度が高くても誤用・偏り・説明責任の問題は残る。,リスクはモデル単体でなく利用場面で変わる。,さいはてで同じ観測でも、イオ自身が通路になる場面は危険度が違う。,リスクベースアプローチ;AIリスク;利用場面;人権;安全性
G3000-R13-012,Rebuild_Set13,rebuild_50,term,AIインシデント,understanding,term,stable,definition_mix,AIインシデント対応として最も適切な説明はどれか。,AIが一度でも誤ったら、原因を調べず即座に全AI利用を永久停止する,障害が起きてもAIは学習するため、記録を残さない,利用者に影響があっても、モデル内部の問題なら公表や対応は不要である,誤判定や有害出力などの発生時に、影響範囲、原因、再発防止策を確認し対応する,D,AIインシデントでは、影響把握、原因調査、記録、再発防止、必要な説明が重要である。,停止が必要な場合もあるが、原因調査なしの永久停止は極端。,記録を残さないと再発防止できない。,利用者影響があれば対応が必要。,正しい。事故対応の基本をAIにも適用する。,インシデント対応は「隠す」ではなく、記録して改善する。,ユイが異常文を消さず残したことは、原因をたどる第一歩になる。,AIインシデント;誤判定;有害出力;再発防止;ログ
G3000-R13-013,Rebuild_Set13,rebuild_50,case,説明責任,application,case,stable,accountability,融資審査AIで申請者が不利な判断を受けた。説明責任の観点で最も適切な対応はどれか。,判断に影響した主な要因や問い合わせ先、異議申立ての手段を可能な範囲で示す,AIの判断なので理由は一切示せないとする,モデルが複雑なら利用者への説明は不要とする,精度が高ければ不利な判断への対応は不要とする,A,説明責任では、判断の概要、主要因、問い合わせ・異議申立てなどを設けることが重要である。,正しい。影響を受ける人への説明や救済手段が必要。,一切説明しない設計は不信や不公正につながる。,複雑さは説明不要の理由にならない。,精度が高くても個別の不利益対応は必要。,説明責任は「モデルの全数式公開」と同義ではない。実務上理解可能な説明が問われる。,さいはてで世界が先回りするなら、なぜそうしたのかを本人に戻す必要がある。,説明責任;アカウンタビリティ;融資審査AI;異議申立て;AIガバナンス
G3000-R13-014,Rebuild_Set13,rebuild_50,case,公平性評価,application,case,stable,fairness_metric,採用AIの評価で、全体精度は高いが特定属性の候補者だけ通過率が極端に低いことが分かった。最も適切な対応はどれか。,全体精度が高いので問題はないと判断する,属性ごとの誤判定率や通過率を確認し、データ・特徴量・運用を見直す,特定属性のデータをすべて削除すれば必ず公平になる,モデルを深くすれば公平性の検証は不要になる,B,公平性では全体指標だけでなく、属性ごとの影響や誤判定を確認する必要がある。,全体精度は偏りを隠すことがある。,正しい。グループ別評価と改善が必要。,削除だけで代理変数による偏りが消えるとは限らない。,モデル複雑化は公平性を保証しない。,全体平均の良さに隠れたグループ差がひっかけ。,四年五組で町全体は明るくても、ひとつの道だけ黒ければ見逃せない。,公平性;採用AI;バイアス;属性別評価;通過率
G3000-R13-015,Rebuild_Set13,rebuild_50,term,代理変数,understanding,term,stable,proxy_variable,AI公平性における代理変数の説明として最も適切なものはどれか。,目的変数を完全に削除する手法,学習率を自動調整する数式,直接は使っていない属性を、住所や購買履歴など別の特徴量が間接的に表してしまうもの,モデルの計算速度を上げる専用ハードウェア,C,代理変数は、直接的な属性を除いても別の特徴量が属性を推測させ、偏りを残す問題である。,目的変数削除ではない。,最適化手法ではない。,正しい。属性を間接的に表す変数を指す。,ハードウェアではない。,「属性を消したから公平」は誤り。代理変数が残る場合がある。,名前を隠しても、足あとや持ち物で誰かが分かることがある。,代理変数;プロキシ変数;公平性;バイアス;属性推定
G3000-R13-016,Rebuild_Set13,rebuild_50,case,データ最小化,application,case,stable,privacy_trap,社内AIに個人データを使う際のデータ最小化の考え方として最も適切なものはどれか。,将来何かに使える可能性があるので、全社員情報を無期限に集める,精度向上のためなら目的外データもすべて投入する,匿名化という名前を付ければ、どんなデータでも自由に使える,目的達成に必要な範囲のデータに限定し、不要な項目は収集・利用しない,D,データ最小化では、目的に必要な範囲にデータを限定することが重要である。,無期限・無限定の収集は不適切。,目的外利用の問題がある。,匿名化の実効性や法的要件を確認する必要がある。,正しい。必要最小限の利用が基本。,「多いほどよい」はAI学習では常に正解ではない。,ミチに全部渡すほど、ユイの声ではないものまで混ざりやすくなる。,データ最小化;個人情報;目的外利用;プライバシー;社内AI
G3000-R13-017,Rebuild_Set13,rebuild_50,compare,匿名化と仮名化,understanding,compare,stable,privacy_mix,匿名化と仮名化の違いとして最も適切なものはどれか。,仮名化は対応表などにより再識別可能な場合があり、匿名化とは扱いが異なる,仮名化すれば必ず本人特定が永遠に不可能になる,匿名化と仮名化は常に同じ意味である,氏名を削除しただけで必ず匿名化が完了する,A,仮名化は識別子を置き換えても、対応表などで再識別できる場合がある。匿名化とは区別する。,正しい。再識別可能性と管理方法が重要。,仮名化は再識別可能性が残る場合がある。,同義ではない。,氏名削除だけでは他情報から再識別されることがある。,名前を消すだけで匿名化とは限らない。,四年五組で名前を伏せても、話し方でうっけだと分かることがある。,匿名化;仮名化;再識別;個人情報;プライバシー
G3000-R13-018,Rebuild_Set13,rebuild_50,case,生成AI入力管理,application,case,recent,confidential_info,社員が外部生成AIに顧客名、契約条件、未公開資料を入力して要約させようとしている。最も適切な対応はどれか。,便利ならそのまま入力してよい,社内ルール、契約、機密情報の扱いを確認し、必要ならマスキングや利用禁止の判断を行う,生成AIは入力内容を必ず即時削除するため確認不要である,AIが有名企業製なら機密情報を自由に入力できる,B,外部生成AIに機密情報や個人情報を入力する場合、社内規程・契約・保存利用条件の確認が必要である。,機密漏えいリスクがある。,正しい。入力管理とマスキングが重要。,サービス条件により扱いは異なるため断定できない。,有名企業製でもルール確認は必要。,生成AIリスクでは「入力してはいけない情報」がよく問われる。,ユイがミチに渡す文が多すぎると、残してはいけない情報まで混ざる。,生成AI;機密情報;プロンプト入力;マスキング;社内ルール
G3000-R13-019,Rebuild_Set13,rebuild_50,case,LLMエージェント権限管理,application,case,recent,agent_security,LLMエージェントにメール送信、ファイル削除、外部API実行を任せる設計で、最も重要な安全策はどれか。,一度許可したら、以後すべての操作を無確認で実行させる,ツール実行のログを残さず、成功時だけ表示する,操作ごとの権限、確認ステップ、実行ログ、禁止操作を定める,モデル名を新しくすれば権限管理は不要になる,C,ツール実行型エージェントでは、権限分離、実行前確認、ログ、禁止操作の設計が重要である。,無確認実行は誤操作や悪用のリスクが高い。,ログがないと追跡や監査ができない。,正しい。AIの判断が外部操作へつながるため権限管理が必要。,モデル名は安全性を保証しない。,LLMが外部ツールを動かす場合、通常のチャットより権限管理が重要になる。,ミチが文章を作るだけでなく送信ボタンまで押せるなら、ユイの確認が必要になる。,LLMエージェント;ツール実行;権限管理;実行ログ;外部API
G3000-R13-020,Rebuild_Set13,rebuild_50,case,RAGセキュリティ,application,case,recent,rag_trap,RAGシステムが社内文書を検索して回答する。セキュリティ上の設計として最も適切なものはどれか。,検索対象文書の権限を無視し、全社員に全回答を返す,参照文書に書かれた命令をすべてシステム指示より優先する,検索結果を表示しなければアクセス制御は不要である,ユーザー権限に応じて検索対象を制御し、外部文書内の悪意ある指示も警戒する,D,RAGではアクセス制御とプロンプトインジェクション対策が重要である。,権限無視は情報漏えいにつながる。,外部文書の命令を無条件に優先してはいけない。,検索結果が直接見えなくても回答に情報が漏れる可能性がある。,正しい。検索権限と入力安全性を両方見る。,RAGはハルシネーション対策になるが、万能な安全装置ではない。,ミチが資料を探すなら、見てよい資料だけを見せる必要がある。,RAG;アクセス制御;プロンプトインジェクション;社内文書;情報漏えい
G3000-R13-021,Rebuild_Set13,rebuild_50,case,モデルカード,understanding,case,stable,documentation,モデルカードに記載する内容として最も適切なものはどれか。,モデルの目的、学習データの概要、評価結果、想定用途、制限事項、リスクなど,開発者の好きな色だけ,モデル名を伏せるための暗号鍵だけ,利用者の感想だけで性能を示す文章,A,モデルカードは、モデルの用途、性能、制限、評価、リスクなどを利用者に伝える文書である。,正しい。透明性向上に役立つ。,性能やリスクを伝えられない。,暗号鍵管理とは別。,主観だけでは性能説明にならない。,モデルカードは宣伝資料ではなく、利用判断のための情報。,さいはての共鳴核にも、何ができて何が危ないかの記録が必要。,モデルカード;透明性;モデル説明;想定用途;制限事項
G3000-R13-022,Rebuild_Set13,rebuild_50,term,データシート,understanding,term,stable,documentation_mix,Datasheets for Datasetsの考え方として最も近いものはどれか。,データセットを圧縮するだけのファイル形式,データの収集目的、構成、偏り、前処理、利用上の注意などを記録する文書,モデルの層数だけを記録する表,CPU使用率を監視するためのダッシュボード,B,データシートは、データセットの由来や構成、利用条件、偏りなどを明示し、誤用を防ぐための文書である。,単なる圧縮形式ではない。,正しい。データの来歴と注意点を伝える。,モデル構造の記録ではない。,運用監視ダッシュボードではない。,データ品質は中身だけでなく、どう集めたかも問われる。,四年五組の地図も、誰がどこで見たものかが分からないと危ない。,Datasheets for Datasets;データシート;データ来歴;データ品質;バイアス
G3000-R13-023,Rebuild_Set13,rebuild_50,case,AI契約,application,case,stable,contract_scope,AI開発を外部委託する契約で特に明確にすべき事項として最も適切なものはどれか。,昼食のメニューだけ,担当者の出身地だけ,成果物、学習データ、知的財産権、再学習、性能保証、責任分担、秘密保持など,社内の雑談履歴だけ,C,AI開発契約では、データや成果物の権利、性能、責任、再利用、秘密保持などを明確にする必要がある。,契約の主要事項ではない。,関係がない。,正しい。AI特有のデータ・モデル・責任を定める。,契約目的と関係しない。,AI契約では「誰のデータで何を作り、誰が使えるか」が重要。,ユイの言葉をミチが学んだなら、その言葉は誰のものかが問題になる。,AI契約;知的財産権;学習データ;性能保証;秘密保持
G3000-R13-024,Rebuild_Set13,rebuild_50,case,外部委託管理,application,case,stable,vendor_risk,AIベンダーを選定する際の確認事項として最も適切なものはどれか。,営業資料が派手かどうかだけ,社名が短いかどうかだけ,デモ画面が未来的かどうかだけ,データ管理、セキュリティ、実績、説明可能性、保守体制、契約条件など,D,ベンダー選定では、機能だけでなくデータ保護、運用保守、説明、契約条件を確認する。,見た目だけでは判断できない。,社名の長さは無関係。,デモは参考だが実運用の保証ではない。,正しい。多面的に確認する。,ベンダー選定はデモの印象で決めない。,さいはての道具も、光っているから安全とは限らない。,AIベンダー;外部委託;セキュリティ;保守体制;契約条件
G3000-R13-025,Rebuild_Set13,rebuild_50,case,シャドーAI,application,case,recent,shadow_ai,社員が会社に無断で個人契約の生成AIを使い、業務資料を処理している。これを防ぐ対策として最も適切なものはどれか。,利用可能なAI、禁止情報、申請手順、監査方法を明確にし、代替となる安全な利用環境を用意する,全面禁止の掲示だけを出し、現場の業務課題は放置する,発覚しなければ問題ないとする,個人判断に任せ、ルールや教育は行わない,A,シャドーAI対策では、ルール、教育、利用可能な環境、監査を組み合わせることが重要である。,正しい。禁止だけでなく安全な選択肢を作る。,禁止だけでは隠れて使われる可能性がある。,情報漏えいリスクがある。,個人任せでは統制できない。,生成AIは便利だからこそ、禁止だけではなく安全な道を作る。,ユイにミチを使うなと言うだけでは足りない。安全な使い方が必要。,シャドーAI;生成AI利用ルール;社内AI;情報漏えい;AIガバナンス
G3000-R13-026,Rebuild_Set13,rebuild_50,term,AIレッドチーミング,understanding,term,recent,safety_definition,生成AIのレッドチーミングに関する説明として最も適切なものはどれか。,モデルの色を赤に変更して可視化する作業,悪用・脱獄・有害出力などを想定し、意図的に弱点を探して改善につなげる取り組み,学習率を固定して性能を比較する手法,データを赤・青・緑の3クラスに分類する前処理,B,レッドチーミングは、攻撃者視点でAIの弱点や危険な出力を洗い出し、安全対策に反映する取り組みである。,色変更ではない。,正しい。安全性検証の一種。,最適化手法ではない。,分類前処理ではない。,レッドチーミングは通常利用のテストだけでなく、悪用を想定する点が特徴。,さいはてで安全な道だけでなく、壊れそうな道もあえて調べる。,AIレッドチーミング;生成AI安全性;脱獄;有害出力;脆弱性検証
G3000-R13-027,Rebuild_Set13,rebuild_50,case,出力検証,application,case,recent,llm_validation,LLMが生成した契約書要約を業務で使う場合の対応として最も適切なものはどれか。,生成文は必ず正しいので原文確認は不要,自然な日本語なら法的意味も必ず正しい,原文との照合、重要条項の人間確認、出典・根拠確認を行う,要約が短ければリスクはない,C,LLM出力は自然でも誤りうるため、契約など重要文書では原文照合と人間確認が必要である。,LLMはハルシネーションや要約漏れを起こす。,流暢さは正確性を保証しない。,正しい。根拠確認と人間レビューが必要。,短い要約でも重要条項が落ちる可能性がある。,自然な文章ほど誤りに気づきにくい。,ユイが「ユイさんらしい文」と言われても、自分の判断で残すか決める。,LLM;契約書要約;出力検証;ハルシネーション;人間確認
G3000-R13-028,Rebuild_Set13,rebuild_50,case,AI教育,application,case,stable,literacy,企業で生成AI利用を始める際の従業員教育として最も適切なものはどれか。,プロンプト例だけ配り、リスクは説明しない,禁止事項だけ暗記させ、なぜ危険かは伝えない,AIは万能であると教え、確認を減らす,機密情報、著作権、個人情報、ハルシネーション、出力確認、利用ログを含めて教育する,D,AIリテラシー教育では、便利な使い方だけでなく、リスクと確認手順を教える必要がある。,リスク説明が不足する。,理由が分からないと実務で判断できない。,過信を助長する。,正しい。主要リスクと運用を含める。,教育は「使い方」だけでなく「使ってはいけない場面」も含む。,ミチの便利さだけでなく、知らない文が混ざる危うさも学ぶ。,AIリテラシー;従業員教育;生成AI;ハルシネーション;個人情報
G3000-R13-029,Rebuild_Set13,rebuild_50,term,監査ログ,understanding,term,stable,log_definition,AIの判断結果について、後日「なぜこの出力が返されたのか」を確認するための記録として最も適切なものはどれか。,モデルの宣伝用キャッチコピー,入力、出力、利用者、時刻、モデル版などを追跡できる監査ログ,活性化関数のグラフだけ,学習データを必ず削除する命令,B,監査ログは、入力・出力・時刻・利用者・モデル版などを追跡し、説明責任や事故対応に役立つ。,宣伝文では追跡できない。,正しい。後から判断過程を確認できる。,モデル内部の一部説明だけでは運用追跡にならない。,削除命令ではない。,ログは性能向上だけでなく、説明責任と事故対応のためにも重要。,ユイが異常文を保存したから、あとで何が起きたか辿れる。,監査ログ;トレーサビリティ;モデル版;AI判断;説明責任
G3000-R13-030,Rebuild_Set13,rebuild_50,case,ログとプライバシー,application,case,stable,log_privacy,AI利用ログを保存する際の注意点として最も適切なものはどれか。,ログには何を入れても無期限保存してよい,監査目的とプライバシー保護のバランスを取り、保存項目、期間、アクセス権を定める,ログは必ず全社員が閲覧できるようにする,ログを残すと監査できるため、個人情報保護は考えなくてよい,B,ログ保存では、監査性とプライバシー・機密保護の両立が必要である。,無限定保存はリスクが高い。,正しい。保存目的・期間・権限を管理する。,閲覧範囲を制限する必要がある。,ログにも個人情報や機密が含まれうる。,ログは安全装置であると同時に漏えいリスクにもなる。,記録を残すことと、誰にでも見せることは違う。,AIログ;監査ログ;プライバシー;アクセス制御;保存期間
G3000-R13-031,Rebuild_Set13,rebuild_50,case,ドメイン専門家,application,case,stable,domain_expert,AIモデル開発でドメイン専門家が関与する意義として最も適切なものはどれか。,専門家がいればデータは不要になる,専門家がいれば評価指標は不要になる,現場の意味、例外、ラベル品質、誤判定の重大性を判断できる,専門家がいればモデルは必ず100%正解する,C,ドメイン専門家は、データやラベルの意味、業務上のリスク、評価の妥当性を判断する役割を持つ。,データは必要。,評価指標も必要。,正しい。現場知識がAI適用を支える。,専門家がいても完全精度は保証されない。,AI開発はデータサイエンティストだけで完結しない。,四年五組の町は、歩いた子どもたちの感覚がなければ分からない。,ドメイン専門家;ラベル品質;評価指標;現場知識;AI開発
G3000-R13-032,Rebuild_Set13,rebuild_50,case,ラベル定義,application,case,stable,label_definition,不良品検知AIで、担当者によって「不良」の判断がばらついている。最初に行うべき対応として最も適切なものはどれか。,モデルを深くしてばらつきを無視する,不一致ラベルをすべてランダムに採用する,ばらつきはAIが自動で解決するため何もしない,ラベル定義、判断基準、境界事例を明確にし、アノテーション手順を合わせる,D,ラベル品質が悪いとモデル性能に影響するため、定義と手順を揃える必要がある。,モデル複雑化ではラベル矛盾を解決できない。,ランダム採用は品質低下につながる。,AIが自動で意味を統一するとは限らない。,正しい。教師データの品質を先に改善する。,教師あり学習では「正解ラベル」の質が土台。,センセイが「黒」の定義を曖昧にしたままでは、三人は同じものを探せない。,ラベル定義;アノテーション;教師あり学習;不良品検知;データ品質
G3000-R13-033,Rebuild_Set13,rebuild_50,case,アノテーション品質,application,case,stable,annotation_quality,アノテーション品質を高める施策として最も適切なものはどれか。,作業ガイドライン、複数人確認、合意率確認、難例レビューを行う,担当者ごとの自由判断だけに任せる,ラベルが足りない場合は適当に補う,正解ラベルはモデルが後から必ず修正するので確認しない,A,アノテーション品質には、基準、レビュー、合意率、難例の扱いが重要である。,正しい。ばらつきを減らす仕組みを作る。,判断基準が揺れやすい。,適当なラベルはモデルを誤学習させる。,モデルは誤った教師データから学んでしまう。,ラベルの質が悪いと、どんな高度なモデルでも崩れる。,地図に間違った印を付けたら、みんな違う場所へ行ってしまう。,アノテーション品質;合意率;ラベル;教師データ;レビュー
G3000-R13-034,Rebuild_Set13,rebuild_50,case,データカバレッジ,application,case,stable,coverage,店舗需要予測AIの学習データが都市部の大型店に偏っている。地方小型店へ展開する前に確認すべきこととして最も適切なものはどれか。,都市部で精度が高いなら確認不要,地方小型店のデータ分布、季節性、販促、顧客層が学習データで十分表現されているか確認する,モデル名を変えれば地方にも適用できる,予測対象を変えずに特徴量を全部削除する,B,学習データが適用先を代表しているかを確認しないと、分布差により性能低下が起きる。,分布が違う可能性がある。,正しい。データカバレッジの確認が必要。,モデル名では性能は変わらない。,情報を削るだけでは解決しない。,学習データの偏りは適用範囲の問題につながる。,町の中心だけを見て、山道のことまで分かった気になってはいけない。,データカバレッジ;需要予測;分布差;外部妥当性;店舗データ
G3000-R13-035,Rebuild_Set13,rebuild_50,term,外部妥当性,understanding,term,stable,validity_mix,AIモデル評価における外部妥当性に近い考え方として最も適切なものはどれか。,訓練データだけで損失が低いこと,計算機内部の配線が正しいこと,評価結果が、別環境や実運用条件にもどの程度当てはまるかという観点,モデルのファイルサイズが小さいこと,C,外部妥当性は、限定条件で得た結果が他の状況にも一般化できるかに関わる。,訓練データだけでは汎化を判断できない。,ハードウェア検査ではない。,正しい。実運用への一般化可能性を考える。,軽量化の話ではない。,PoC結果が本番でも通用するか、という観点で問われる。,温泉が一か所で湧いても、町中が温かいとは限らない。,外部妥当性;汎化;PoC;実運用;評価
G3000-R13-036,Rebuild_Set13,rebuild_50,case,A/Bテスト,application,case,stable,abtest_trap,推薦AIの新モデルを導入する前にA/Bテストを行う目的として最も適切なものはどれか。,学習データを暗号化するため,モデルの中身を必ず完全に説明するため,古いモデルを必ず削除するため,一部ユーザーで新旧施策を比較し、クリック率や購入率など実際の効果を検証するため,D,A/Bテストは、実環境で新旧施策の効果を比較する方法である。,暗号化手法ではない。,説明可能性の手法ではない。,削除が目的ではない。,正しい。実際のユーザー行動で効果を比較する。,オフライン精度と実ユーザー反応は異なる場合がある。,新しい地図を全員に配る前に、少人数で歩けるか試す。,A/Bテスト;推薦AI;クリック率;購入率;効果検証
