id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R43-011,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,時系列の検証分割,G検定横断領域,評価設計,ケース判断,既存,中,売上予測で、未来月のデータをランダムに訓練データへ混ぜたところ検証精度が上がった。評価上の問題として最も適切なのはどれか。,時系列の未来情報が混入し、本番性能を過大評価する可能性がある,ランダム分割は時系列予測で常に最適である,精度が上がったならリーケージの心配はない,売上予測では検証データは不要である,A,時系列予測では、未来情報を使わないよう時間順に分割することが重要である。,正解。,Bは不適切。ランダム分割は時系列予測で常に最適であるは、この設問で問う条件を満たさない。,Cは不適切。精度が上がったならリーケージの心配はないは、この設問で問う条件を満たさない。,Dは不適切。売上予測では検証データは不要であるは、この設問で問う条件を満たさない。,検証精度の上昇を無条件に成功とみなすのがひっかけ。,時系列分割;データリーケージ;売上予測;検証設計;未来情報,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-012,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,AI利用ルールの教育,G検定横断領域,運用判断,ケース判断,高,中,社内で生成AI利用ルールを作ったが、社員が内容を知らずに機密情報を入力している。次に必要な対応はどれか。,ルール周知、教育、承認済みツールの明示、違反時の相談導線を用意する,規程を作成した時点で運用リスクはなくなる,利用禁止情報を定めず、各社員の判断だけに任せる,便利なツールなので機密入力を許可する,A,AIガバナンスは文書を作るだけでは足りない。教育、周知、監視、相談導線が必要である。,正解。,Bは不適切。規程を作成した時点で運用リスクはなくなるは、この設問で問う条件を満たさない。,Cは不適切。利用禁止情報を定めず、各社員の判断だけに任せるは、この設問で問う条件を満たさない。,Dは不適切。便利なツールなので機密入力を許可するは、この設問で問う条件を満たさない。,ルール作成＝定着完了、がひっかけ。,生成AI利用ルール;社内教育;機密情報;AIガバナンス;承認済みツール,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-013,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,外部API障害,G検定横断領域,運用判断,ケース判断,高,中,外部LLM APIに依存した業務システムで、API障害時に請求書作成が止まった。設計として不足していた可能性が高いものはどれか。,外部依存の障害を想定した代替手順、タイムアウト、縮退運転の設計,プロンプトの敬語表現だけ,出力文章の文字数制限だけ,モデルの知名度を画面に表示する機能,A,AIシステムでも外部サービス依存があれば、障害時の代替手順やSLA、縮退運転が重要になる。,正解。,Bは不適切。プロンプトの敬語表現だけは、この設問で問う条件を満たさない。,Cは不適切。出力文章の文字数制限だけは、この設問で問う条件を満たさない。,Dは不適切。モデルの知名度を画面に表示する機能は、この設問で問う条件を満たさない。,AI機能だけを見て業務継続性を忘れるのがひっかけ。,外部API;可用性;縮退運転;SLA;業務継続,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-014,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,クラス不均衡,G検定横断領域,評価設計,ケース判断,既存,中,不良率1%の検査データで、すべて正常と予測するモデルの正解率が99%になった。評価として最も適切な見方はどれか。,正解率99%なので不良検知として十分である,正解率だけでなく、不良クラスの再現率や適合率を確認する,不良が少ない場合は評価指標を見なくてよい,教師あり学習ではクラス不均衡は影響しない,B,クラス不均衡では正解率が高く見えても、少数クラスを全く検出できないことがある。,Aは不適切。正解率99%なので不良検知として十分であるは、この設問で問う条件を満たさない。,正解。,Cは不適切。不良が少ない場合は評価指標を見なくてよいは、この設問で問う条件を満たさない。,Dは不適切。教師あり学習ではクラス不均衡は影響しないは、この設問で問う条件を満たさない。,正解率の高さにだまされるのがひっかけ。,クラス不均衡;正解率;適合率;再現率;不良検知,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-015,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,プロンプトと権限の違い,G検定横断領域,安全判断,比較問題,高,高,LLMアプリで、管理者向け情報を一般社員に出さないようにしたい。最も信頼できる基本設計はどれか。,プロンプトに秘密を出さないでと書くだけにする,権限に応じて検索・ツール実行・データ参照を制御する,一般社員にも全データを渡し、LLMの判断に任せる,出力後に問題があれば利用者に削除してもらう,B,機密保護はプロンプトだけでなく、検索対象やツール権限そのものを制限する必要がある。,Aは不適切。プロンプトに秘密を出さないでと書くだけにするは、この設問で問う条件を満たさない。,正解。,Cは不適切。一般社員にも全データを渡し、LLMの判断に任せるは、この設問で問う条件を満たさない。,Dは不適切。出力後に問題があれば利用者に削除してもらうは、この設問で問う条件を満たさない。,プロンプトをアクセス制御の代替にするのがひっかけ。,LLMセキュリティ;権限制御;プロンプト;アクセス制御;RAG,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-016,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,データセット説明書,G検定横断領域,文書化,ケース判断,既存,中,公開データセットを社内AIに使う前に、収集方法や偏り、利用制限を確認したい。役立つ文書として最も近いものはどれか。,モデルの出力例だけを並べた広告資料,データシートやデータセットの説明文書,GPUの温度ログ,アプリの画面デザイン仕様だけ,B,データシートは、データの由来、収集条件、構成、利用上の注意などを伝える文書である。,Aは不適切。モデルの出力例だけを並べた広告資料は、この設問で問う条件を満たさない。,正解。,Cは不適切。GPUの温度ログは、この設問で問う条件を満たさない。,Dは不適切。アプリの画面デザイン仕様だけは、この設問で問う条件を満たさない。,モデル説明書とデータ説明書を混同する選択肢がひっかけ。,データシート;データセット;データ由来;バイアス;利用制限,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-017,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,敵対的サンプル,G検定横断領域,安全判断,ケース判断,既存,中,道路標識認識AIが、人にはほぼ同じに見える小さな加工で誤認識した。関連するリスクとして最も適切なのはどれか。,データベースの正規化不足,敵対的サンプルによる誤分類,ラベルなしデータのクラスタ数過多,強化学習の報酬遅延だけ,B,人には目立たない摂動でモデルが誤分類する例は、敵対的サンプルとして知られる。,Aは不適切。データベースの正規化不足は、この設問で問う条件を満たさない。,正解。,Cは不適切。ラベルなしデータのクラスタ数過多は、この設問で問う条件を満たさない。,Dは不適切。強化学習の報酬遅延だけは、この設問で問う条件を満たさない。,人間に見えない変化ならAIにも影響しない、という思い込みがひっかけ。,敵対的サンプル;画像認識;道路標識;セキュリティ;ロバスト性,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-018,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,RLHFの限界,G検定横断領域,読解判断,誤り選択,高,高,RLHFに関する説明として誤っているものはどれか。,有害出力の抑制や対話品質改善に使われることがある,人間の好みを用いてモデル出力を望ましい方向へ調整する手法である,人間評価者の基準やデータ設計の影響を受ける,RLHFを行えば、事実誤りや安全リスクは完全にゼロになる,B,RLHFは有用だが万能ではない。評価者バイアスや事実性、安全性の課題は残り得る。,Aは不適切。有害出力の抑制や対話品質改善に使われることがあるは、この設問で問う条件を満たさない。,正解。,Cは不適切。人間評価者の基準やデータ設計の影響を受けるは、この設問で問う条件を満たさない。,Dは不適切。RLHFを行えば、事実誤りや安全リスクは完全にゼロになるは、この設問で問う条件を満たさない。,RLHF万能論がひっかけ。,RLHF;人間フィードバック;生成AI;安全性;限界,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-019,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,キャッシュと古い回答,G検定横断領域,運用判断,ケース判断,高,中,社内問い合わせBotで、FAQは更新済みなのに、以前の回答キャッシュが返り続けた。確認すべき運用項目はどれか。,回答文を長くするプロンプトだけ,キャッシュの有効期限、FAQ版、インデックス更新との整合性,ユーザー名の表示色,モデルの温度を最大にすること,B,AIアプリでは、モデルや文書だけでなくキャッシュも古い回答の原因になる。更新時の整合性管理が必要である。,Aは不適切。回答文を長くするプロンプトだけは、この設問で問う条件を満たさない。,正解。,Cは不適切。ユーザー名の表示色は、この設問で問う条件を満たさない。,Dは不適切。モデルの温度を最大にすることは、この設問で問う条件を満たさない。,文書を更新すれば全経路が自動更新される、という思い込みがひっかけ。,キャッシュ;FAQ Bot;版管理;RAG;運用管理,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-020,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,Human-in-the-loop,G検定横断領域,運用判断,ケース判断,既存,中,AIが高額取引の不正を検知した場合、誤検知で顧客被害が出る可能性もある。運用として最も適切なのはどれか。,AIが検知した取引は必ず即時永久停止する,高リスク判定は人間確認を挟み、判断理由と証跡を確認する,誤検知があっても顧客説明は不要である,高額取引ほどログを残さない方が安全である,B,高リスクな判断では、人間確認、説明、証跡、異議申立てなどの設計が重要になる。,Aは不適切。AIが検知した取引は必ず即時永久停止するは、この設問で問う条件を満たさない。,正解。,Cは不適切。誤検知があっても顧客説明は不要であるは、この設問で問う条件を満たさない。,Dは不適切。高額取引ほどログを残さない方が安全であるは、この設問で問う条件を満たさない。,自動化率だけを上げる選択肢がひっかけ。,Human-in-the-loop;不正検知;高額取引;人間確認;証跡,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-021,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,モデルの外部公開,G検定横断領域,安全判断,ケース判断,高,高,社内で作った画像生成モデルを外部公開する前に、安全面で確認すべきことはどれか。,デモ画像がきれいなら安全確認は不要である,悪用可能性、学習データ由来の漏えい、ライセンス、利用制限を確認する,公開後は利用者の使い方に一切関与できないので規約は不要である,モデルサイズが大きいほど安全性は高い,B,モデル公開では、性能だけでなく悪用、データ漏えい、ライセンス、利用条件などの確認が必要である。,Aは不適切。デモ画像がきれいなら安全確認は不要であるは、この設問で問う条件を満たさない。,正解。,Cは不適切。公開後は利用者の使い方に一切関与できないので規約は不要であるは、この設問で問う条件を満たさない。,Dは不適切。モデルサイズが大きいほど安全性は高いは、この設問で問う条件を満たさない。,品質の高さと安全性を混同するのがひっかけ。,モデル公開;生成AI;悪用リスク;ライセンス;データ漏えい,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-022,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,入力検証,G検定横断領域,安全判断,ケース判断,既存,中,AIチャットに非常に長い入力や制御文字を送るとシステムが不安定になる。AIアプリ側の基本対策として最も適切なのはどれか。,LLMならどんな入力でも安全に処理できるので制限しない,入力長、形式、禁止文字、添付サイズなどを検証し制限する,出力だけを監視し、入力検証は不要にする,入力が長いほど必ず回答品質が上がる,B,AIアプリでも通常のシステム同様、入力検証やレート制限、サイズ制限が重要である。,Aは不適切。LLMならどんな入力でも安全に処理できるので制限しないは、この設問で問う条件を満たさない。,正解。,Cは不適切。出力だけを監視し、入力検証は不要にするは、この設問で問う条件を満たさない。,Dは不適切。入力が長いほど必ず回答品質が上がるは、この設問で問う条件を満たさない。,AI部分だけ特別扱いして基本セキュリティを忘れるのがひっかけ。,入力検証;LLMアプリ;セキュリティ;レート制限;制御文字,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-023,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,検索拡張生成の評価,G検定横断領域,評価設計,複合読解,高,高,RAG Botの評価で、検索結果には正しい文書が含まれていたが、最終回答が別の内容を混ぜた。どの観点の問題として切り分けるべきか。,検索が成功していれば生成回答は必ず正しい,検索品質だけでなく、生成時の根拠利用や忠実性の問題,LLMの出力が長ければ根拠利用は正しい,検索結果を評価した時点でRAG評価は完了である,B,RAG評価では、検索が正しい文書を取れたかと、生成がその根拠に忠実かを分けて評価する。,Aは不適切。検索が成功していれば生成回答は必ず正しいは、この設問で問う条件を満たさない。,正解。,Cは不適切。LLMの出力が長ければ根拠利用は正しいは、この設問で問う条件を満たさない。,Dは不適切。検索結果を評価した時点でRAG評価は完了であるは、この設問で問う条件を満たさない。,検索成功と回答成功を同一視するのがひっかけ。,RAG評価;検索品質;忠実性;根拠利用;生成評価,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-024,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,AIとアクセシビリティ,G検定横断領域,倫理判断,ケース判断,高,中,公共窓口のAI案内を音声だけで提供したところ、聴覚障害のある利用者が使いにくくなった。改善として最も適切なのはどれか。,多数派が使えれば公共サービスとして十分である,複数の利用者特性に対応できる代替手段やアクセシビリティを確保する,AIを使えばアクセシビリティの検討は不要になる,利用できない人にはAI利用を諦めてもらう,B,人間中心AIでは、利用者の多様性やアクセシビリティを考慮する必要がある。,Aは不適切。多数派が使えれば公共サービスとして十分であるは、この設問で問う条件を満たさない。,正解。,Cは不適切。AIを使えばアクセシビリティの検討は不要になるは、この設問で問う条件を満たさない。,Dは不適切。利用できない人にはAI利用を諦めてもらうは、この設問で問う条件を満たさない。,効率化で包摂性を見落とす選択肢がひっかけ。,アクセシビリティ;公共AI;人間中心AI;音声AI;包摂性,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-025,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,プライバシー攻撃,G検定横断領域,安全判断,ケース判断,高,高,外部からモデルAPIに多数問い合わせることで、学習データに特定人物が含まれていたか推測される懸念がある。関連する攻撃はどれか。,勾配消失だけ,メンバーシップ推論攻撃,主成分分析だけ,ミニバッチ正規化だけ,B,メンバーシップ推論攻撃は、あるデータが学習に使われたかを推測する攻撃である。,Aは不適切。勾配消失だけは、この設問で問う条件を満たさない。,正解。,Cは不適切。主成分分析だけは、この設問で問う条件を満たさない。,Dは不適切。ミニバッチ正規化だけは、この設問で問う条件を満たさない。,通常の最適化用語とプライバシー攻撃を混同させる選択肢がひっかけ。,メンバーシップ推論攻撃;プライバシー;モデルAPI;学習データ;攻撃,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-026,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,評価者間一致,G検定横断領域,評価設計,ケース判断,高,中,LLM回答の人手評価で、評価者ごとに安全性スコアが大きくばらつく。改善として最も適切なのはどれか。,ばらつきは人手評価では避けられないので記録しない,評価基準を明確にし、評価者訓練や一致率確認を行う,最も甘い評価者の点数だけを採用する,評価観点を毎回変えて主観に任せる,B,人手評価では、ルーブリック、評価者訓練、評価者間一致の確認が重要である。,Aは不適切。ばらつきは人手評価では避けられないので記録しないは、この設問で問う条件を満たさない。,正解。,Cは不適切。最も甘い評価者の点数だけを採用するは、この設問で問う条件を満たさない。,Dは不適切。評価観点を毎回変えて主観に任せるは、この設問で問う条件を満たさない。,人が評価したから必ず客観的、という選択肢がひっかけ。,LLM評価;人手評価;評価者間一致;ルーブリック;安全性評価,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
R43-027,Rebuild_Set43,横断複合・重複回避十六段目,複合ケース,データ保持期間,G検定横断領域,法務判断,ケース判断,高,中,AIサービス改善のため、入力ログを保存したい。保存期間に関する考え方として最も適切なのはどれか。,将来使うかもしれないので個人情報を無期限に保存する,保存期間は短いほど必ず学習品質が上がる,目的に照らして必要な期間を定め、不要になったら削除する,暗号化すれば保存期間の検討は不要である,C,個人データを含むログは、利用目的に応じた保存期間や削除ルールを定める必要がある。,Aは不適切。将来使うかもしれないので個人情報を無期限に保存するは、この設問で問う条件を満たさない。,Bは不適切。保存期間は短いほど必ず学習品質が上がるは、この設問で問う条件を満たさない。,正解。,Dは不適切。暗号化すれば保存期間の検討は不要であるは、この設問で問う条件を満たさない。,暗号化だけでデータ最小化の検討を不要にするのがひっかけ。,ログ保存;保存期間;個人情報;データ最小化;AIサービス,さいはての未来では、便利な共鳴世界ほど「根拠・権限・観測記録」を残さないと、優しさが危うさに変わる。試験では正確な運用語に戻して覚える。
