id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R23-022,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,クラスタリング×解釈,教師なし横断,分析,ケース判断,低,高,顧客をk-meansで5群に分けたが、各群がビジネス上どんな意味を持つか分からない。次に必要な対応として最も適切なのはどれか。,クラスタ番号をそのまま顧客の真の性格と断定する,各クラスタの特徴量分布や購買傾向を見て、人間が意味づけを確認する,教師なし学習なので解釈は法律上禁止される,正解率だけを計算すれば群の意味は必ず分かる,B,クラスタリング結果は自動で意味を持つわけではない。各クラスタの特徴を確認し、業務上の意味づけを行う必要がある。,クラスタ番号をそのまま顧客の真の性格と断定するは一部関係しても、この設問の条件では中心ではない。,正解。,教師なし学習なので解釈は法律上禁止されるは一部関係しても、この設問の条件では中心ではない。,正解率だけを計算すれば群の意味は必ず分かるは一部関係しても、この設問の条件では中心ではない。,クラスタ番号をそのまま正解ラベル扱いする誤りに注意。,k-means;クラスタリング;教師なし学習;顧客分析;解釈,四年五組で勝手に班分けしても、班の意味は見に行く必要がある。
R23-023,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,RNN×Transformer,NLP横断,理解,比較,低,中,長い文章処理でRNNよりTransformerが有利になりやすい理由として最も適切なのはどれか。,木構造探索しか実行できないから,画像の畳み込みだけを行うから,逐次処理だけに依存せずAttentionにより系列内の関係を扱いやすい,教師データを一切使えないから,C,TransformerはAttentionを用いて系列内の依存関係を扱い、並列計算もしやすい。RNNの逐次処理との違いが問われる。,木構造探索しか実行できないからは一部関係しても、この設問の条件では中心ではない。,画像の畳み込みだけを行うからは一部関係しても、この設問の条件では中心ではない。,正解。,教師データを一切使えないからは一部関係しても、この設問の条件では中心ではない。,TransformerをCNNや探索木と混同しない。,Transformer;RNN;Attention;並列計算;系列処理,遠い言葉同士を一度に見渡すミチ。試験ではAttention。
R23-024,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,ランキング評価×推薦,評価横断,適用,ケース判断,低,高,検索結果の上位に関連文書が出ているかを重視したい。単なる分類正解率より関連が深い評価はどれか。,Accuracyだけ,MSEだけ,混同行列の対角成分だけ,ランキング指標のPrecision@kやNDCG,D,検索や推薦では上位順位の品質が重要で、Precision@kやNDCGなどのランキング評価が使われる。,Accuracyだけは一部関係しても、この設問の条件では中心ではない。,MSEだけは一部関係しても、この設問の条件では中心ではない。,混同行列の対角成分だけは一部関係しても、この設問の条件では中心ではない。,正解。,分類の正解率とランキングの上位品質を混同しない。,ランキング評価;Precision@k;NDCG;推薦;検索,一番上に正しい札があるかを見る。試験では上位順位。
R23-025,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,LLM×個人情報入力,法律倫理横断,適用,ケース判断,中,高,社員が外部生成AIに顧客の氏名・問い合わせ内容をそのまま入力して要約させようとした。最も適切な対応はどれか。,入力データの機密性、利用規約、社内ルール、匿名化・マスキングを確認する,便利なので個人情報をそのまま入れてよい,出力だけ削除すれば入力のリスクはなくなる,モデルが大規模なら個人情報保護法の対象外になる,A,外部生成AIに個人情報や機密情報を入力する場合、利用規約、社内規程、マスキング、目的外利用などを確認する必要がある。,正解。,便利なので個人情報をそのまま入れてよいは一部関係しても、この設問の条件では中心ではない。,出力だけ削除すれば入力のリスクはなくなるは一部関係しても、この設問の条件では中心ではない。,モデルが大規模なら個人情報保護法の対象外になるは一部関係しても、この設問の条件では中心ではない。,入力した情報が外部に渡る可能性を見落とす選択肢がひっかけ。,外部生成AI;個人情報;機密情報;マスキング;利用規約,ユイが顧客名入りの文をミチに渡す前に止まる場面。試験では入力情報管理。
R23-026,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,確率校正×信頼度,評価横断,理解,ケース判断,低,高,モデルが「陽性確率90%」と出すが、実際に90%と出したケースの陽性率は60%程度だった。関連が深い問題はどれか。,データの次元数が必ず1である問題,確率校正が不十分である可能性,αβ枝刈りができていない問題,形態素解析辞書が存在しない問題,B,予測確率と実際の発生頻度がずれる場合、確率校正の問題が考えられる。医療・リスク判定で重要。,データの次元数が必ず1である問題は一部関係しても、この設問の条件では中心ではない。,正解。,αβ枝刈りができていない問題は一部関係しても、この設問の条件では中心ではない。,形態素解析辞書が存在しない問題は一部関係しても、この設問の条件では中心ではない。,確率値の高さと校正の良さは別。,確率校正;信頼度;予測確率;リスク評価;キャリブレーション,90%と言うなら本当に9割か。試験では予測確率の校正。
R23-027,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,データ拡張×ラベル整合,画像横断,適用,ケース判断,低,高,画像分類で左右反転のデータ拡張を行ったところ、右手用部品と左手用部品のラベルが逆になる問題が起きた。最も適切な指摘はどれか。,データ拡張は常にラベルを変えないので確認不要である,左右反転は教師なし学習でしか使えない,変換後もラベルの意味が保たれるか確認する必要がある,データ拡張を使うと過学習は必ず悪化する,C,データ拡張は有効だが、変換によってラベルの意味が変わる場合がある。タスクに応じて整合性を確認する必要がある。,データ拡張は常にラベルを変えないので確認不要であるは一部関係しても、この設問の条件では中心ではない。,左右反転は教師なし学習でしか使えないは一部関係しても、この設問の条件では中心ではない。,正解。,データ拡張を使うと過学習は必ず悪化するは一部関係しても、この設問の条件では中心ではない。,拡張すれば必ず良い、という単純化がひっかけ。,データ拡張;左右反転;ラベル整合性;画像分類;過学習対策,地図を反転したら右左が変わる。試験では変換とラベルの関係。
R23-028,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,異常検知×不均衡,応用横断,分析,ケース判断,低,高,工場の異常検知で異常データが極端に少ない。正解率99%でも異常をほぼ見逃していた。重視すべき観点はどれか。,多数派の正常を当てた正解率だけ,エポック数の名前だけ,主成分の符号だけ,再現率、適合率、F値など異常クラスに着目した評価,D,不均衡データでは正解率だけだと少数クラスの見逃しを隠すことがある。異常クラスの再現率などが重要。,多数派の正常を当てた正解率だけは一部関係しても、この設問の条件では中心ではない。,エポック数の名前だけは一部関係しても、この設問の条件では中心ではない。,主成分の符号だけは一部関係しても、この設問の条件では中心ではない。,正解。,99%正解率でも異常を見逃す可能性がある。,異常検知;不均衡データ;再現率;適合率;F値,黒が少ない世界で、全部白と言えば高得点に見える危うさ。
R23-029,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,API利用×責任分界,運用横断,理解,ケース判断,中,高,外部AI APIを使うサービスで誤回答が発生した。利用企業が考えるべき責任分界として最も適切なのはどれか。,提供者・利用者それぞれの役割を踏まえ、用途、リスク、監視、利用者説明を設計する,外部APIなので利用企業側の説明・監視・利用者対応は一切不要である,APIキーを共有すれば責任はなくなる,モデル名を伏せれば安全性確認は不要になる,A,外部AIを使う場合でも、利用側には用途設計、リスク管理、利用者説明、監視などの責任が残る。,正解。,外部APIなので利用企業側の説明・監視・利用者対応は一切不要であるは一部関係しても、この設問の条件では中心ではない。,APIキーを共有すれば責任はなくなるは一部関係しても、この設問の条件では中心ではない。,モデル名を伏せれば安全性確認は不要になるは一部関係しても、この設問の条件では中心ではない。,外部サービスに任せれば全責任が消える、という誤解に注意。,AI API;責任分界;AIガバナンス;利用者説明;監視,ミチを借りてもユイの判断責任は残る。試験では主体ごとの役割。
R23-030,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,分散表現×類似検索,NLP横断,理解,ケース判断,低,中,文章をベクトル化し、意味が近い文書を近傍探索で探す仕組みに最も関係が深いものはどれか。,αβ法,分散表現や埋め込み,AICのみ,ラベルエンコーディングだけ,B,単語や文章をベクトルで表す分散表現・埋め込みは、意味的類似検索やRAGで重要になる。,αβ法は一部関係しても、この設問の条件では中心ではない。,正解。,AICのみは一部関係しても、この設問の条件では中心ではない。,ラベルエンコーディングだけは一部関係しても、この設問の条件では中心ではない。,単なるカテゴリ番号と意味ベクトルを混同しない。,分散表現;埋め込み;ベクトル検索;意味類似;RAG,似た気配の文を近くに置く。試験ではベクトル表現。
R23-031,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,AI契約×成果物保証,法律実務横断,適用,ケース判断,中,高,AI開発委託で、精度が業務上必要水準に届かなかった場合の扱いが契約に明記されていなかった。契約上重要な観点はどれか。,AIなら精度保証は常に不要で契約に書けない,契約書にモデル名だけ書けば十分である,性能目標、検収条件、責任範囲、再学習・追加対応の扱いを事前に定める,データ提供者の役割は契約に関係しない,C,AI開発では成果物の不確実性があるため、性能目標、検収条件、責任範囲、データ提供、追加対応を明確にすることが重要。,AIなら精度保証は常に不要で契約に書けないは一部関係しても、この設問の条件では中心ではない。,契約書にモデル名だけ書けば十分であるは一部関係しても、この設問の条件では中心ではない。,正解。,データ提供者の役割は契約に関係しないは一部関係しても、この設問の条件では中心ではない。,AIは不確実だから何も決めない、ではない。,AI契約;検収条件;性能目標;責任範囲;データ提供,約束の範囲を決めずに旅に出る危うさ。試験では契約条件。
R23-032,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,画像生成×拡散モデル,生成モデル横断,理解,ケース判断,中,中,ノイズから徐々に画像を復元する過程を学習し、高品質な画像生成に使われるモデルとして最も近いものはどれか。,決定木,k近傍法,Mini-Max法,拡散モデル,D,拡散モデルはノイズを加える過程と除去する過程を利用し、画像生成などで使われる。,決定木は一部関係しても、この設問の条件では中心ではない。,k近傍法は一部関係しても、この設問の条件では中心ではない。,Mini-Max法は一部関係しても、この設問の条件では中心ではない。,正解。,GANやVAEとの違いとして、ノイズ除去過程が問われる。,拡散モデル;Diffusion;画像生成;ノイズ除去;生成AI,霧の中から絵が現れる。試験ではノイズ除去過程。
R23-033,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,GAN×識別器,生成モデル横断,理解,比較,低,中,GANで生成器と対になる、生成データと本物データを見分けようとする部分はどれか。,識別器,エージェント,報酬関数,プーリング層だけ,A,GANは生成器と識別器を競わせて学習する枠組みで、識別器は本物と偽物を見分けようとする。,正解。,エージェントは一部関係しても、この設問の条件では中心ではない。,報酬関数は一部関係しても、この設問の条件では中心ではない。,プーリング層だけは一部関係しても、この設問の条件では中心ではない。,生成器だけでGANを説明する選択肢に注意。,GAN;生成器;識別器;敵対的生成ネットワーク;生成モデル,偽物まんじゅうを見破るセンセイ。試験では生成器と識別器。
R23-034,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,VAE×潜在空間,生成モデル横断,理解,用語説明,低,中,VAEで入力データを低次元の確率的な表現へ写し、そこから再構成する考え方に関係が深いものはどれか。,幅優先探索,潜在空間,αβ枝刈り,IoU,B,VAEはデータを潜在空間の確率分布として表現し、そこから再構成・生成を行う。,幅優先探索は一部関係しても、この設問の条件では中心ではない。,正解。,αβ枝刈りは一部関係しても、この設問の条件では中心ではない。,IoUは一部関係しても、この設問の条件では中心ではない。,単なる圧縮と生成モデルの潜在表現を混同しない。,VAE;潜在空間;再構成;生成モデル;変分オートエンコーダ,見えない場所に意味の座標を置く。試験では潜在空間。
R23-035,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,セマンティックセグメンテーション×物体検出,画像タスク横断,理解,比較,低,中,画像内の各ピクセルに「道路」「車」「人」などのクラスを割り当てたい。最も近いタスクはどれか。,物体検出,画像キャプション生成のみ,セマンティックセグメンテーション,音声合成,C,セマンティックセグメンテーションはピクセル単位でクラス分類するタスクである。物体検出は主に矩形などで位置を示す。,物体検出は一部関係しても、この設問の条件では中心ではない。,画像キャプション生成のみは一部関係しても、この設問の条件では中心ではない。,正解。,音声合成は一部関係しても、この設問の条件では中心ではない。,矩形で囲む物体検出とピクセル分類の違い。,セマンティックセグメンテーション;物体検出;ピクセル分類;画像認識;道路認識,町の一マス一マスに意味を塗る。試験ではピクセル単位。
R23-036,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,物体検出×IoU,画像評価横断,適用,ケース判断,低,中,物体検出で予測した矩形と正解矩形の重なり具合を評価したい。関連が深い指標はどれか。,BLEU,FLOPSだけ,パープレキシティ,IoU,D,IoUは予測領域と正解領域の重なりを評価する指標で、物体検出やセグメンテーションで使われる。,BLEUは一部関係しても、この設問の条件では中心ではない。,FLOPSだけは一部関係しても、この設問の条件では中心ではない。,パープレキシティは一部関係しても、この設問の条件では中心ではない。,正解。,NLP指標と画像領域評価を混同しない。,IoU;物体検出;バウンディングボックス;画像評価;セグメンテーション,見つけた岩の枠がどれだけ本物と重なるか。試験では領域の重なり。
R23-037,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,音声認識×特徴量,音声処理横断,理解,用語説明,低,中,音声認識で、音声信号から人間の聴覚特性を意識した特徴量としてよく扱われるものはどれか。,MFCC,ランダムフォレストの木の本数,IoU,αβ法,A,MFCCは音声認識で使われる代表的な音響特徴量で、人間の聴覚特性を反映する設計を持つ。,正解。,ランダムフォレストの木の本数は一部関係しても、この設問の条件では中心ではない。,IoUは一部関係しても、この設問の条件では中心ではない。,αβ法は一部関係しても、この設問の条件では中心ではない。,画像評価指標や探索手法と混同しない。,MFCC;音声認識;音響特徴量;メル周波数;スペクトル,声の形を数字に写す。試験では音響特徴量。
R23-038,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,トークン化×未知語,NLP横断,理解,ケース判断,低,中,LLMが文章を処理する前に、文字列を扱いやすい単位に分割する処理として最も近いものはどれか。,モデル蒸留,トークン化,フェイルセーフ,SLAM,B,トークン化は文字列をモデルが扱う単位に分割する処理で、NLPやLLMの基本である。,モデル蒸留は一部関係しても、この設問の条件では中心ではない。,正解。,フェイルセーフは一部関係しても、この設問の条件では中心ではない。,SLAMは一部関係しても、この設問の条件では中心ではない。,単語だけとは限らず、サブワードなども使われる点に注意。,トークン化;サブワード;LLM;自然言語処理;未知語,文を小さな札に分ける。試験では処理単位。
R23-039,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,量子化×軽量化,モデル効率化横断,理解,ケース判断,中,中,LLMの推論時メモリや計算量を減らすため、重みの数値精度を下げて表現した。関連が深い手法はどれか。,k分割交差検証,SHRDLU,量子化,意味ネットワーク,C,量子化は重みや活性値の数値精度を下げ、モデルのメモリ使用量や推論コストを削減する手法である。,k分割交差検証は一部関係しても、この設問の条件では中心ではない。,SHRDLUは一部関係しても、この設問の条件では中心ではない。,正解。,意味ネットワークは一部関係しても、この設問の条件では中心ではない。,量子コンピュータそのものと混同しない。,量子化;モデル軽量化;推論コスト;LLM;重み精度,細かすぎる目盛りを少し粗くする。試験では数値精度低減。
R23-040,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,蒸留×小型モデル,モデル効率化横断,理解,ケース判断,中,中,大きな教師モデルの出力を利用して、小さな生徒モデルを学習させたい。関連が深い手法はどれか。,ワンホットエンコーディング,A*探索,意味役割付与だけ,知識蒸留,D,知識蒸留は大きなモデルの知識を小さなモデルへ移す手法で、軽量化や推論効率化に利用される。,ワンホットエンコーディングは一部関係しても、この設問の条件では中心ではない。,A*探索は一部関係しても、この設問の条件では中心ではない。,意味役割付与だけは一部関係しても、この設問の条件では中心ではない。,正解。,教師あり学習の教師ラベルと教師モデルを混同しない。,知識蒸留;教師モデル;生徒モデル;モデル軽量化;推論効率,ラグの判断の癖を小さなメモに移す。試験では教師モデルと生徒モデル。
R23-041,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,LoRA×PEFT,LLM効率化横断,理解,ケース判断,中,高,大規模言語モデルの全パラメータを更新せず、一部の低ランク行列だけを追加学習して効率よく適応させたい。関連が深いものはどれか。,LoRAなどのPEFT,幅優先探索,プーリング層,二分探索木,A,LoRAはPEFTの一種で、全パラメータ更新を避けて効率よくファインチューニングする手法として知られる。,正解。,幅優先探索は一部関係しても、この設問の条件では中心ではない。,プーリング層は一部関係しても、この設問の条件では中心ではない。,二分探索木は一部関係しても、この設問の条件では中心ではない。,全パラメータ再学習との違いが問われる。,LoRA;PEFT;ファインチューニング;LLM;低ランク適応,全部作り替えず、薄い調整板を差し込む。試験では効率的適応。
R23-042,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,人間参加型×監督,運用倫理横断,適用,ケース判断,低,高,融資審査AIの結果を、人間が理由確認と最終判断を行う前提で使う。関連が深い運用思想はどれか。,完全自動化すれば説明は不要という思想,Human-in-the-loop,ハルシネーションを意図的に増やす設計,教師データをすべて破棄する方法,B,Human-in-the-loopはAIの判断過程や結果に人間が関与し、確認や最終判断を行う運用である。,完全自動化すれば説明は不要という思想は一部関係しても、この設問の条件では中心ではない。,正解。,ハルシネーションを意図的に増やす設計は一部関係しても、この設問の条件では中心ではない。,教師データをすべて破棄する方法は一部関係しても、この設問の条件では中心ではない。,人間がいるだけで責任が消えるわけではなく、役割設計が必要。,Human-in-the-loop;融資審査;最終判断;人間の関与;AI運用,センセイが最後に確認する形。試験では人間の役割。
R23-043,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,説明責任×ログ,ガバナンス横断,適用,ケース判断,低,高,AIがいつ、どの入力に対して、どのモデル版で判断したかを後から確認したい。重要な仕組みはどれか。,モデル名を毎回伏せること,入力をすべて記録しないこと,監査ログやモデル版数の記録,評価指標を削除すること,C,監査可能性のためには、入力、出力、モデル版、判断時刻、権限などのログが重要になる。,モデル名を毎回伏せることは一部関係しても、この設問の条件では中心ではない。,入力をすべて記録しないことは一部関係しても、この設問の条件では中心ではない。,正解。,評価指標を削除することは一部関係しても、この設問の条件では中心ではない。,説明責任を口頭説明だけで済ませるのは不十分。,監査ログ;説明責任;モデル版数;トレーサビリティ;AIガバナンス,誰がいつ何を見たかを記録する。試験では追跡可能性。
R23-044,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,アクセス制御×RAG,セキュリティ横断,適用,ケース判断,中,高,社内RAGで、利用者権限のない人事評価文書まで検索結果に含まれてしまった。最も優先すべき対策はどれか。,LLMの回答を長くする,すべての文書を公開情報として扱う,ベクトル次元を増やせば権限問題は消える,検索対象文書にアクセス権限を反映し、利用者ごとに参照範囲を制御する,D,RAGでは検索段階で権限管理を反映しないと、閲覧権限のない情報が回答に混入する可能性がある。,LLMの回答を長くするは一部関係しても、この設問の条件では中心ではない。,すべての文書を公開情報として扱うは一部関係しても、この設問の条件では中心ではない。,ベクトル次元を増やせば権限問題は消えるは一部関係しても、この設問の条件では中心ではない。,正解。,ベクトル検索の性能とアクセス権限は別問題。,RAG;アクセス制御;権限管理;情報漏えい;社内文書,鍵のない部屋まで通知魚が案内する危険。試験では検索前の権限管理。
R23-045,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,差分プライバシー×統計公開,プライバシー横断,理解,ケース判断,中,高,個人単位の影響を分かりにくくしつつ、集計統計を公開したい。関連が深い考え方はどれか。,差分プライバシー,過学習だけ,YOLO,ミニマックス法,A,差分プライバシーは、個人データの有無が出力に与える影響を制限し、プライバシー保護を高める考え方である。,正解。,過学習だけは一部関係しても、この設問の条件では中心ではない。,YOLOは一部関係しても、この設問の条件では中心ではない。,ミニマックス法は一部関係しても、この設問の条件では中心ではない。,匿名化と同じ言葉として雑に扱わない。,差分プライバシー;統計公開;プライバシー保護;個人データ;ノイズ,一人の足跡だけが見えすぎないようにする。試験では個人影響の制限。
R23-046,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,連合学習×データ共有,プライバシー横断,理解,ケース判断,中,中,複数病院が患者データを直接集約せず、それぞれの場所で学習し更新情報を共有したい。関連が深い手法はどれか。,k-means++のみ,連合学習,αβ枝刈り,N-gramだけ,B,連合学習はデータを各拠点に置いたまま学習し、モデル更新情報などを共有する枠組みである。,k-means++のみは一部関係しても、この設問の条件では中心ではない。,正解。,αβ枝刈りは一部関係しても、この設問の条件では中心ではない。,N-gramだけは一部関係しても、この設問の条件では中心ではない。,データを中央に全て集める方法ではない点が重要。,連合学習;プライバシー;医療AI;分散学習;データ共有,それぞれの町で学び、地図だけ合わせる。試験ではデータを動かさない学習。
R23-047,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,合成データ×限界,データ活用横断,分析,ケース判断,中,高,個人情報保護のため合成データを使うことにした。注意点として最も適切なのはどれか。,合成データなら元データとの類似や再識別リスクを一切確認しなくてよい,合成データは必ず実データより公平である,合成データの品質、バイアス、元データへの近さ、再識別リスクを確認する,合成データを使うと評価データは不要になる,C,合成データは有用だが、品質やバイアス、元データとの近さ、再識別リスクを確認する必要がある。,合成データなら元データとの類似や再識別リスクを一切確認しなくてよいは一部関係しても、この設問の条件では中心ではない。,合成データは必ず実データより公平であるは一部関係しても、この設問の条件では中心ではない。,正解。,合成データを使うと評価データは不要になるは一部関係しても、この設問の条件では中心ではない。,合成＝安全・公平・高品質と決めつけない。,合成データ;プライバシー;再識別;データ品質;バイアス,偽物の町でも、元の町が透けすぎると危ない。試験では品質と再識別。
R23-048,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,オントロジー×用語統一,知識表現横断,理解,ケース判断,低,中,複数部門で「顧客」「契約者」「利用者」の意味が異なり、AI検索の結果が混乱した。改善に関係が深い考え方はどれか。,学習率を上げることだけ,GPUを増やすことだけ,画像の左右反転,業務概念の関係や定義を明確にするオントロジー整備,D,オントロジーは概念や関係を明確化し、知識共有や検索の一貫性に役立つ。,学習率を上げることだけは一部関係しても、この設問の条件では中心ではない。,GPUを増やすことだけは一部関係しても、この設問の条件では中心ではない。,画像の左右反転は一部関係しても、この設問の条件では中心ではない。,正解。,AI精度の問題に見えて、用語定義の問題であることがある。,オントロジー;知識表現;用語統一;意味関係;セマンティック,同じ言葉を別の意味で使う町をつなぐ辞書。試験では概念関係。
R23-049,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,A*探索×ヒューリスティック,探索横断,理解,ケース判断,低,中,最短経路探索で、これまでのコストとゴールまでの推定コストを使って効率的に探索したい。関連が深い手法はどれか。,A*探索,ソフトマックス関数だけ,GAN,レイヤー正規化,A,A*探索は現在までのコストとゴールまでの推定コストを利用する探索手法である。,正解。,ソフトマックス関数だけは一部関係しても、この設問の条件では中心ではない。,GANは一部関係しても、この設問の条件では中心ではない。,レイヤー正規化は一部関係しても、この設問の条件では中心ではない。,単なる幅優先探索との違いはヒューリスティック利用。,A*探索;ヒューリスティック;最短経路;探索;コスト,ゴールまでの残り距離を見ながら歩く。試験では推定コスト。
R23-050,Rebuild_Set23,検索性重視・非重複50問・横断読解,case,制約充足問題×スケジューリング,探索推論横断,適用,ケース判断,低,中,会議室、参加者、時間帯の条件を満たす組み合わせを探したい。最も近い問題設定はどれか。,音声合成,制約充足問題,画像生成,トークン化,B,制約充足問題は、変数が取り得る値の組み合わせのうち制約を満たすものを探す問題である。スケジューリングに関係する。,音声合成は一部関係しても、この設問の条件では中心ではない。,正解。,画像生成は一部関係しても、この設問の条件では中心ではない。,トークン化は一部関係しても、この設問の条件では中心ではない。,最適化や探索の文脈として捉える。,制約充足問題;スケジューリング;探索;制約;組み合わせ,四年五組の席替えで条件を全部満たす配置。試験では変数・値・制約。
