id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB04-011,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,次の文の空欄を埋める。学習方式では、（　1　）が正解ラベルを使って入力と出力の対応を学ぶ方法を指し、（　2　）が正解ラベルなしでデータの構造を見つける方法を指す。,教師あり学習／教師なし学習,教師なし学習／教師あり学習,キャリブレーション／信頼度,ミニバッチ／イテレーション,A,空欄1は『教師あり学習』、空欄2は『教師なし学習』。教師あり学習は正解ラベルを使って入力と出力の対応を学ぶ方法、教師なし学習は正解ラベルなしでデータの構造を見つける方法である。,正解。,不適切。『教師なし学習／教師あり学習』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『キャリブレーション／信頼度』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『ミニバッチ／イテレーション』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;教師あり学習;教師なし学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-012,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,本番で混同しやすい学習方式では、（　1　）＝行動の結果として得る報酬で方策を改善する学習、（　2　）＝データ自身から擬似的な教師信号を作る学習である。,強化学習／自己教師あり学習,自己教師あり学習／強化学習,マクロ平均／重み付き平均,ドロップアウト／バッチ正規化,A,空欄1は『強化学習』、空欄2は『自己教師あり学習』。強化学習は行動の結果として得る報酬で方策を改善する学習、自己教師あり学習はデータ自身から擬似的な教師信号を作る学習である。,正解。,不適切。『自己教師あり学習／強化学習』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『マクロ平均／重み付き平均』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『ドロップアウト／バッチ正規化』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;強化学習;自己教師あり学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-013,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で学習方式を見分ける問題では、（　1　）は少量のラベル付きデータと大量のラベルなしデータを使う学習であり、（　2　）は別タスクで得た表現を対象タスクに活用する学習である。,半教師あり学習／転移学習,転移学習／半教師あり学習,平均／中央値,勾配消失／勾配爆発,A,空欄1は『半教師あり学習』、空欄2は『転移学習』。半教師あり学習は少量のラベル付きデータと大量のラベルなしデータを使う学習、転移学習は別タスクで得た表現を対象タスクに活用する学習である。,正解。,不適切。『転移学習／半教師あり学習』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『平均／中央値』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『勾配消失／勾配爆発』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;半教師あり学習;転移学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-014,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,学習方式の対応関係として、（　1　）はカテゴリやクラスを予測する教師あり学習、一方で（　2　）は連続値を予測する教師あり学習と押さえる。,分類／回帰,回帰／分類,分散／標準偏差,早期終了／正則化,A,空欄1は『分類』、空欄2は『回帰』。分類はカテゴリやクラスを予測する教師あり学習、回帰は連続値を予測する教師あり学習である。,正解。,不適切。『回帰／分類』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『分散／標準偏差』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『早期終了／正則化』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;分類;回帰;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-015,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,次の文の空欄を埋める。学習方式では、（　1　）が似たデータをグループに分ける教師なし学習を指し、（　2　）が情報を保ちながら特徴量の数を減らす処理を指す。,クラスタリング／次元削減,次元削減／クラスタリング,相関／因果,知識蒸留／量子化,A,空欄1は『クラスタリング』、空欄2は『次元削減』。クラスタリングは似たデータをグループに分ける教師なし学習、次元削減は情報を保ちながら特徴量の数を減らす処理である。,正解。,不適切。『次元削減／クラスタリング』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『相関／因果』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『知識蒸留／量子化』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;クラスタリング;次元削減;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-016,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,本番で混同しやすい学習方式では、（　1　）＝訓練データに適合しすぎ未知データに弱い状態、（　2　）＝訓練データにも十分適合できていない状態である。,過学習／未学習,未学習／過学習,交絡／外れ値,プルーニング／ファインチューニング,A,空欄1は『過学習』、空欄2は『未学習』。過学習は訓練データに適合しすぎ未知データに弱い状態、未学習は訓練データにも十分適合できていない状態である。,正解。,不適切。『未学習／過学習』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『交絡／外れ値』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『プルーニング／ファインチューニング』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;過学習;未学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-017,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で学習方式を見分ける問題では、（　1　）は未知データに対してうまく働く性能であり、（　2　）は学習に使ったデータに対する性能である。,汎化性能／訓練性能,訓練性能／汎化性能,帰無仮説／対立仮説,CNN／全結合層,A,空欄1は『汎化性能』、空欄2は『訓練性能』。汎化性能は未知データに対してうまく働く性能、訓練性能は学習に使ったデータに対する性能である。,正解。,不適切。『訓練性能／汎化性能』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『帰無仮説／対立仮説』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『CNN／全結合層』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;汎化性能;訓練性能;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-018,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,学習方式の対応関係として、（　1　）は学習前に人が設定する値、一方で（　2　）は学習により更新される重みなどの値と押さえる。,ハイパーパラメータ／パラメータ,パラメータ／ハイパーパラメータ,p値／効果量,畳み込み／プーリング,A,空欄1は『ハイパーパラメータ』、空欄2は『パラメータ』。ハイパーパラメータは学習前に人が設定する値、パラメータは学習により更新される重みなどの値である。,正解。,不適切。『パラメータ／ハイパーパラメータ』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『p値／効果量』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『畳み込み／プーリング』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;ハイパーパラメータ;パラメータ;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-019,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,次の文の空欄を埋める。学習方式では、（　1　）がデータ到着に応じて逐次更新する学習を指し、（　2　）が蓄積データをまとめて使う学習を指す。,オンライン学習／バッチ学習,バッチ学習／オンライン学習,第一種の過誤／第二種の過誤,画像分類／物体検出,A,空欄1は『オンライン学習』、空欄2は『バッチ学習』。オンライン学習はデータ到着に応じて逐次更新する学習、バッチ学習は蓄積データをまとめて使う学習である。,正解。,不適切。『バッチ学習／オンライン学習』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『第一種の過誤／第二種の過誤』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『画像分類／物体検出』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;オンライン学習;バッチ学習;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-020,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,学習方式,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,本番で混同しやすい学習方式では、（　1　）＝本来使えない情報が学習や評価に混入する問題、（　2　）＝未知データへの予測誤差である。,データリーケージ／汎化誤差,汎化誤差／データリーケージ,信頼区間／標準誤差,セマンティックセグメンテーション／インスタンスセグメンテーション,A,空欄1は『データリーケージ』、空欄2は『汎化誤差』。データリーケージは本来使えない情報が学習や評価に混入する問題、汎化誤差は未知データへの予測誤差である。,正解。,不適切。『汎化誤差／データリーケージ』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『信頼区間／標準誤差』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『セマンティックセグメンテーション／インスタンスセグメンテーション』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,学習方式;データリーケージ;汎化誤差;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-021,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,評価指標,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で評価指標を見分ける問題では、（　1　）は陽性と予測したもののうち実際に正しい割合であり、（　2　）は実際の陽性をどれだけ拾えたかの割合である。,適合率／再現率,再現率／適合率,ベイズ推定／頻度主義,バウンディングボックス／キーポイント検出,A,空欄1は『適合率』、空欄2は『再現率』。適合率は陽性と予測したもののうち実際に正しい割合、再現率は実際の陽性をどれだけ拾えたかの割合である。,正解。,不適切。『再現率／適合率』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『ベイズ推定／頻度主義』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『バウンディングボックス／キーポイント検出』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,評価指標;適合率;再現率;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-022,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,評価指標,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,評価指標の対応関係として、（　1　）は実際は陰性なのに陽性と予測する誤り、一方で（　2　）は実際は陽性なのに陰性と予測する誤りと押さえる。,偽陽性／偽陰性,偽陰性／偽陽性,ベースレート／陽性的中率,Grad-CAM／特徴マップ,A,空欄1は『偽陽性』、空欄2は『偽陰性』。偽陽性は実際は陰性なのに陽性と予測する誤り、偽陰性は実際は陽性なのに陰性と予測する誤りである。,正解。,不適切。『偽陰性／偽陽性』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『ベースレート／陽性的中率』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『Grad-CAM／特徴マップ』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,評価指標;偽陽性;偽陰性;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-023,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,評価指標,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,次の文の空欄を埋める。評価指標では、（　1　）が適合率と再現率の調和平均を指し、（　2　）が全体のうち正しく分類できた割合を指す。,F値／正解率,正解率／F値,正規化／標準化,敵対的サンプル／データ拡張,A,空欄1は『F値』、空欄2は『正解率』。F値は適合率と再現率の調和平均、正解率は全体のうち正しく分類できた割合である。,正解。,不適切。『正解率／F値』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『正規化／標準化』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『敵対的サンプル／データ拡張』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,評価指標;F値;正解率;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-024,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,評価指標,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,本番で混同しやすい評価指標では、（　1　）＝偽陽性率と真陽性率の関係を見る曲線、（　2　）＝適合率と再現率の関係を見る曲線である。,ROC曲線／PR曲線,PR曲線／ROC曲線,one-hotエンコーディング／ラベルエンコーディング,OCR／画像生成,A,空欄1は『ROC曲線』、空欄2は『PR曲線』。ROC曲線は偽陽性率と真陽性率の関係を見る曲線、PR曲線は適合率と再現率の関係を見る曲線である。,正解。,不適切。『PR曲線／ROC曲線』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『one-hotエンコーディング／ラベルエンコーディング』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『OCR／画像生成』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,評価指標;ROC曲線;PR曲線;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
FB04-025,FinalBoost_Set04,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,評価指標,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で評価指標を見分ける問題では、（　1　）はROC曲線の下の面積で識別性能を要約する指標であり、（　2　）は分類結果の内訳を表にしたものである。,AUC／混同行列,混同行列／AUC,欠測値補完／欠測フラグ,顔認識／物体追跡,A,空欄1は『AUC』、空欄2は『混同行列』。AUCはROC曲線の下の面積で識別性能を要約する指標、混同行列は分類結果の内訳を表にしたものである。,正解。,不適切。『混同行列／AUC』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『欠測値補完／欠測フラグ』は、この文の空欄1・空欄2の説明と対応しない。,不適切。『顔認識／物体追跡』は、この文の空欄1・空欄2の説明と対応しない。,2語の順番を入れ替えた選択肢が典型的なひっかけ。説明文の対象に戻って判断する。,評価指標;AUC;混同行列;2箇所穴埋め;G検定,さいはての未来では、イオが2つの概念を一対で観測する。四年五組なら、うっけが逆にして、カサネが対応を戻す。
