id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R01-012,Rebuild_Set01,基礎網羅・本番読解化,compare,幅優先探索,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,探索において、最短経路を必ず見つけられる一方で、訪問候補を多く記憶するためメモリ使用量が大きくなりやすい手法はどれか。,幅優先探索,深さ優先探索,k-means法,モンテカルロ法,A,幅優先探索は出発点に近いノードから順に探索するため、最短経路を見つけられるがメモリを多く使う。,,メモリは少なくて済みやすいが最短とは限らない。,クラスタリング手法。,乱数的シミュレーションにより評価する手法。,「最短保証」と「メモリ大」が幅優先探索。,幅優先探索;BFS;探索,
R01-013,Rebuild_Set01,基礎網羅・本番読解化,compare,深さ優先探索,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,探索で、ある枝を行けるところまで進み、行き止まりなら戻る。メモリ使用量は抑えやすいが、得られた解が最短とは限らない。この手法はどれか。,深さ優先探索,幅優先探索,A*探索,ロジスティック回帰,A,深さ優先探索は一方向に深く進み、行き止まりで戻る探索で、メモリ使用量は抑えやすいが最短解保証はない。,,近いノードから順に探索し最短解を保証しやすい。,評価関数を使うヒューリスティック探索。,分類に用いる教師あり学習手法。,「最短保証なし」「メモリ少」が深さ優先探索。,深さ優先探索;DFS;探索,
R01-014,Rebuild_Set01,基礎網羅・本番読解化,term,ヒューリスティック,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,厳密な最適解ではなくても、経験則を用いてある程度よい解へ効率的に近づく考え方はどれか。,ヒューリスティック,正則化,匿名加工,蒸留,A,ヒューリスティックは、経験則に基づいて近似的に解を探索する方法や知識を指す。,,過学習を抑えるための制約。,個人を識別できないよう加工すること。,大きなモデルの知識を小さなモデルへ移すこと。,「経験則」「近似的によい解」が合図。,ヒューリスティック;探索;ゲームAI,
R01-015,Rebuild_Set01,基礎網羅・本番読解化,case,Mini-Max法,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,2,0,2,二人零和ゲームで、自分の手番では自分の評価値を最大にし、相手の手番では相手がこちらにとって最悪の手を選ぶと仮定して探索した。この考え方はどれか。,Mini-Max法,モンテカルロ法,勾配降下法,主成分分析,A,Mini-Max法は、自分は評価値を最大化し、相手は自分にとって最小化する手を選ぶと仮定するゲーム木探索の手法である。,,ランダムプレイアウトなどで勝率を推定する。,損失関数を小さくする最適化手法。,次元削減手法。,「相手も最善を尽くす」がMini-Max法。,Mini-Max法;ゲーム木;探索,
R01-016,Rebuild_Set01,基礎網羅・本番読解化,case,αβ法,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,2,0,2,Mini-Max法で、最終的な選択に影響しないと判断できる枝を探索対象から外し、探索量を減らした。この工夫はどれか。,αβ法,ランダムフォレスト,オートエンコーダ,NSP,A,αβ法はMini-Max法における不要な枝の探索を省く枝刈り手法である。,,決定木のアンサンブル。,入力を再構成して圧縮表現を学ぶモデル。,BERTの事前学習タスクの一つ。,「Mini-Maxの無駄な枝を切る」がαβ法。,αβ法;alpha-beta pruning;Mini-Max,
R01-017,Rebuild_Set01,基礎網羅・本番読解化,case,モンテカルロ法,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,2,0,2,ある囲碁AIが局面評価関数を細かく作り込む代わりに、その局面から終局まで何度もランダムにプレイアウトし、勝率が高い手を選んだ。この考え方はどれか。,モンテカルロ法,単回帰分析,セマンティックWeb,教師強制,A,モンテカルロ法は、多数のランダム試行やシミュレーションにより近似的に評価する方法である。,,1つの説明変数で連続値を予測する回帰。,Web上の意味情報を機械処理可能にする構想。,RNNなどで正解系列を次入力に用いる学習法。,「何度も終局まで試す」「勝率で評価」が合図。,モンテカルロ法;プレイアウト;囲碁AI,
R01-018,Rebuild_Set01,基礎網羅・本番読解化,term,STRIPS,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,2,ロボットの行動計画で、前提条件・行動・結果を記述して目標状態への計画を立てる古典的手法はどれか。,STRIPS,SHAP,GRU,MAML,A,STRIPSは、前提条件・行動・結果の組で行動計画を記述する古典的プランニング手法である。,,特徴量寄与度を説明する手法。,LSTMを簡略化したRNN系モデル。,メタ学習の代表的手法。,「前提条件・行動・結果」がSTRIPS。,STRIPS;プランニング;行動計画,
R01-019,Rebuild_Set01,基礎網羅・本番読解化,term,SHRDLU,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,2,積み木の世界で英語の指示を受け、物体を動かすことに成功した初期の自然言語理解システムはどれか。,SHRDLU,MYCIN,DENDRAL,ELIZA,A,SHRDLUは、積み木の世界を対象に自然言語の指示を理解して操作するシステムとして知られる。,,血液感染症の診断支援。,未知の有機化合物の推定。,精神科セラピスト風の対話システム。,初期AIシステム名の用途を入れ替える問題。,SHRDLU;積み木の世界;自然言語理解,
R01-020,Rebuild_Set01,基礎網羅・本番読解化,term,ELIZA,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,精神科セラピストのような応答で、人がコンピュータに理解や感情があるように感じるきっかけとなった初期対話システムはどれか。,ELIZA,Watson,AlphaGo,ResNet,A,ELIZAはワイゼンバウムが開発した初期の対話システムで、ELIZA効果でも知られる。,,IBMの質問応答システム。,囲碁AI。,画像認識の深層モデル。,「セラピスト風」「錯覚」がELIZA。,ELIZA;イライザ効果;対話システム,
R01-021,Rebuild_Set01,基礎網羅・本番読解化,term,MYCIN,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,血液中のバクテリア感染症の診断支援を目的としたルールベースのエキスパートシステムはどれか。,MYCIN,DENDRAL,Cyc,BERT,A,MYCINは血液感染症の診断や抗生物質処方を支援したエキスパートシステムとして知られる。,,有機化合物の構造推定。,一般常識を蓄積するプロジェクト。,Transformerエンコーダを用いた言語モデル。,エキスパートシステム名と対象領域の対応。,MYCIN;エキスパートシステム;ルールベース,
R01-022,Rebuild_Set01,基礎網羅・本番読解化,term,DENDRAL,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,未知の有機化合物の構造推定を行うエキスパートシステムとして最も適切なものはどれか。,DENDRAL,MYCIN,ELIZA,OpenPose,A,DENDRALは未知の有機化合物を推定する初期のエキスパートシステムである。,,血液感染症の診断支援。,対話システム。,姿勢推定手法。,MYCINとDENDRALの対象領域を混ぜる罠。,DENDRAL;エキスパートシステム;知識工学,
R01-023,Rebuild_Set01,基礎網羅・本番読解化,term,Cycプロジェクト,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,一般常識をコンピュータに取り込もうとした大規模な知識ベース構築プロジェクトはどれか。,Cycプロジェクト,ImageNet,GLUE,ILSVRC,A,Cycプロジェクトは人間の一般常識を知識ベース化しようとするプロジェクトである。,,画像データセット。,自然言語理解ベンチマーク。,画像認識コンペティション。,データセット名と知識ベースプロジェクトを混同しない。,Cyc;オントロジー;一般常識;知識ベース,
R01-024,Rebuild_Set01,基礎網羅・本番読解化,term,意味ネットワーク,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,概念をノード、概念間の関係をラベル付きリンクで表す知識表現はどれか。,意味ネットワーク,混同行列,ROC曲線,自己回帰モデル,A,意味ネットワークは、概念と関係をネットワーク構造で表す知識表現である。,,分類の評価結果を表す表。,閾値を変えたTPR/FPRの曲線。,時系列データを過去の値から予測するモデル。,「概念ノード」「is-a」「part-of」が合図。,意味ネットワーク;is-a;part-of;知識表現,
R01-025,Rebuild_Set01,基礎網羅・本番読解化,compare,is-a関係,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,「犬は哺乳類である」「哺乳類は動物である」から「犬は動物である」といえる。このように上位概念・下位概念で推移律が成立しやすい関係はどれか。,is-a関係,part-of関係,has-a関係,敵対的関係,A,is-a関係は上位概念と下位概念の関係を表し、推移律が成立しやすい。,,全体と部分の関係で、推移律が常に成り立つとは限らない。,所有や構成を表す場合があるがG検定ではis-a/part-ofが頻出。,GANなどの文脈。,part-ofは推移律が常に成り立つとは限らない点を問われやすい。,is-a;part-of;オントロジー;推移律,
R01-026,Rebuild_Set01,基礎網羅・本番読解化,compare,part-of関係,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,オントロジーにおいて「エンジンは自動車の一部である」のように、全体と部分を表す関係として最も適切なものはどれか。,is-a関係,part-of関係,same-as関係,caused-by関係,B,part-of関係は全体と部分の関係を表す。,上位概念と下位概念。,,同一性を示す関係。,因果関係。,is-aとpart-ofの入れ替えが定番。,part-of;オントロジー;知識表現,
R01-027,Rebuild_Set01,基礎網羅・本番読解化,term,オントロジー,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,AI分野におけるオントロジーの説明として最も適切なものはどれか。,ニューラルネットワークの重みを圧縮する手法,概念や語彙、その関係を明示的に定義し、知識の共有・活用を可能にする枠組み,分類モデルの正解率を高めるための評価指標,ランダムにニューロンを除外する正則化手法,B,オントロジーは概念化の明示的な仕様であり、語彙や関係を共有可能にする知識表現の枠組みである。,量子化や蒸留などの軽量化。,,評価指標ではない。,ドロップアウト。,「哲学用語」ではなくAIでは知識共有の仕様として問われる。,オントロジー;概念化の明示的な仕様;知識共有,
R01-028,Rebuild_Set01,基礎網羅・本番読解化,compare,ヘビーウェイト/ライトウェイトオントロジー,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,Webマイニングなどで、厳密な哲学的整合性よりも実用性を重視して構築されるオントロジーはどれか。,ヘビーウェイトオントロジー,ライトウェイトオントロジー,敵対的オントロジー,教師ありオントロジー,B,ライトウェイトオントロジーは、完全な厳密性よりも実用性を重視して利用される。,哲学的考察が必要で構築コストが高い。,,一般的なG検定用語ではない。,一般的な分類ではない。,Cycはヘビーウェイト寄り、Web活用はライトウェイト寄り。,ライトウェイトオントロジー;ヘビーウェイトオントロジー;Cyc,
R01-029,Rebuild_Set01,基礎網羅・本番読解化,term,セマンティックWeb,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,Web上の情報に意味を付与し、コンピュータ同士が意味を理解して処理できるようにする構想はどれか。,LOD,セマンティックWeb,Word2Vec,REST API,B,セマンティックWebは、Web上の情報を機械が意味処理しやすくする構想である。,Linked Open Dataはデータ公開・共有の考え方。,,単語分散表現を得る手法。,Web API設計の一種。,Web・意味・機械処理が合図。,セマンティックWeb;LOD;オントロジー,
R01-030,Rebuild_Set01,基礎網羅・本番読解化,term,LOD,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,コンピュータ処理に適した形でデータを公開・共有し、他のデータとリンク可能にする考え方はどれか。,CRISP-DM,LOD,BPTT,MLOps,B,LODはLinked Open Dataの略で、データを公開・共有し相互にリンクして活用するための考え方である。,データマイニングの標準プロセス。,,RNNの時間方向の誤差逆伝播。,機械学習システムの運用概念。,セマンティックWebと近いが、LODは公開データのリンクに注目。,LOD;Linked Open Data;セマンティックWeb,
R01-031,Rebuild_Set01,基礎網羅・本番読解化,case,Watson,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,2,0,2,クイズ番組で、膨大なテキスト情報をもとに質問に対する答え候補を高速に探索・順位付けして成功したIBMのシステムはどれか。,東ロボくん,Watson,ELIZA,Cyc,B,WatsonはIBMが開発した質問応答システムで、クイズ番組Jeopardy!で知られる。,東大合格を目指したAIプロジェクト。,,セラピスト風対話システム。,一般常識の知識ベース化プロジェクト。,Watsonは「意味を本当に理解した」と断定しない。質問応答・検索・ランキングが核。,Watson;IBM;質問応答;ライトウェイトオントロジー,
R01-032,Rebuild_Set01,基礎網羅・本番読解化,term,東ロボくん,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,東大合格を目指したが、読解力などの課題から開発が凍結されたAIプロジェクトはどれか。,Watson,東ロボくん,AlphaStar,DENDRAL,B,東ロボくんは東京大学合格を目指したAIプロジェクトで、読解力の課題が注目された。,IBMの質問応答システム。,,StarCraft IIのゲームAI。,有機化合物推定のエキスパートシステム。,「東大」「読解力」が合図。,東ロボくん;読解力;AIプロジェクト,
R01-033,Rebuild_Set01,基礎網羅・本番読解化,term,機械学習,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,0,0,1,機械学習の説明として最も適切なものはどれか。,人間がすべての規則を明示的に書き下すこと,データから規則性や入力と出力の関係を学習する仕組み,推論時に必ず人間が手動で判断する仕組み,知識ベースを哲学的に分類する手法,B,機械学習は、プログラムがデータからパターンや規則性を学習する仕組みである。,ルールベースの説明。,,機械学習の本質ではない。,オントロジーに近い。,「明示ルール」か「データから学習」かを区別。,機械学習;教師あり学習;教師なし学習;強化学習,
R01-034,Rebuild_Set01,基礎網羅・本番読解化,term,教師あり学習,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,0,0,1,教師あり学習の特徴として最も適切なものはどれか。,正解ラベルなしでデータの構造を見つける,入力データと正解ラベルの対応から予測規則を学習する,報酬を最大化する行動を試行錯誤で学ぶ,人間が知識ベースを直接記述する,B,教師あり学習は、入力と正解ラベルのペアを用いて分類や回帰を行う。,教師なし学習。,,強化学習。,ルールベースやエキスパートシステム。,正解ラベルの有無が基本。,教師あり学習;正解ラベル;分類;回帰,
R01-035,Rebuild_Set01,基礎網羅・本番読解化,compare,分類問題,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,1,教師あり学習で、メールを「迷惑メール」か「通常メール」かに分けるような、離散的なカテゴリを予測する問題はどれか。,回帰問題,分類問題,クラスタリング問題,次元削減問題,B,分類問題は、カテゴリやクラスなど離散的な値を予測する問題である。,連続値を予測する問題。,,教師なしでグループ構造を見つける問題。,特徴量の次元を減らす問題。,「連続値」か「カテゴリ」かで回帰と分類を区別。,分類問題;教師あり学習;迷惑メール,
R01-036,Rebuild_Set01,基礎網羅・本番読解化,compare,回帰問題,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,1,教師あり学習で、住宅価格や来月の売上のような連続値を予測する問題はどれか。,分類問題,回帰問題,クラスタリング問題,強化学習問題,B,回帰問題は、価格や売上などの連続値を予測する教師あり学習の問題である。,カテゴリを予測。,,正解ラベルなしでグループ化。,報酬を最大化する行動を学ぶ。,分類と回帰の定義をケースで問う。,回帰問題;連続値;教師あり学習,
R01-037,Rebuild_Set01,基礎網羅・本番読解化,term,線形回帰,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,データに最も当てはまる直線や平面を求め、連続値を予測する基本的な手法はどれか。,ロジスティック回帰,線形回帰,k-means法,PCA,B,線形回帰は、入力と出力の線形関係を仮定して連続値を予測する回帰手法である。,分類問題に使われることが多い。,,クラスタリング。,次元削減。,「回帰」と名前についてもロジスティック回帰は分類で問われる。,線形回帰;単回帰分析;重回帰分析,
R01-038,Rebuild_Set01,基礎網羅・本番読解化,term,ロジスティック回帰,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,2,名前に「回帰」とあるが、シグモイド関数などを用いて2クラス分類に使われる代表的手法はどれか。,線形回帰,ロジスティック回帰,主成分分析,自己回帰モデル,B,ロジスティック回帰は分類問題に用いられ、シグモイド関数で正例確率を求める。,連続値予測に使う回帰手法。,,教師なしの次元削減。,時系列モデル。,「回帰」という名前に引っかけて分類用途を問う。,ロジスティック回帰;シグモイド関数;分類,
R01-039,Rebuild_Set01,基礎網羅・本番読解化,term,シグモイド関数,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,2クラス分類で、モデル出力を0〜1の確率のような値に変換する関数として最も適切なものはどれか。,ReLU関数,シグモイド関数,損失関数,カーネル関数,B,シグモイド関数は入力を0〜1に変換し、2クラス分類の確率表現などで使われる。,主に隠れ層の活性化関数として使われる。,,予測と正解のずれを測る関数。,SVMなどで高次元写像を扱う関数。,ReLU・ソフトマックス・シグモイドの用途を区別。,シグモイド関数;ロジスティック回帰;2クラス分類,
R01-040,Rebuild_Set01,基礎網羅・本番読解化,term,ソフトマックス関数,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,多クラス分類で、複数クラスの出力を合計1の確率分布のように変換する関数はどれか。,シグモイド関数,ソフトマックス関数,tanh関数,ステップ関数,B,ソフトマックス関数は、多クラス分類で各クラスの確率のような値を出力するために使われる。,主に2クラス分類で使われる。,,-1〜1の範囲に変換する活性化関数。,しきい値で0/1を出す関数。,2クラス＝シグモイド、多クラス＝ソフトマックス。,ソフトマックス関数;多クラス分類;出力層,
R01-041,Rebuild_Set01,基礎網羅・本番読解化,term,ランダムフォレスト,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,複数の決定木を学習し、多数決や平均によって予測するアンサンブル学習手法はどれか。,SVM,ランダムフォレスト,ロジスティック回帰,ARモデル,B,ランダムフォレストは、複数の決定木を組み合わせて汎化性能を高めるバギング系の手法である。,マージン最大化による分類手法。,,線形分類に使われることが多い。,時系列データのモデル。,「複数の決定木」「多数決」が合図。,ランダムフォレスト;決定木;バギング;アンサンブル学習,
R01-042,Rebuild_Set01,基礎網羅・本番読解化,compare,バギング,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,複数のモデルを並列に学習し、予測結果を多数決や平均で統合するアンサンブル学習の考え方はどれか。,ブースティング,バギング,教師強制,方策勾配法,B,バギングは、複数モデルを並列に学習して統合するアンサンブル手法で、ランダムフォレストが代表例である。,弱学習器を逐次的に学習する。,,RNNで正解系列を次入力に使う。,方策を直接最適化する強化学習手法。,並列＝バギング、直列＝ブースティング。,バギング;ランダムフォレスト;アンサンブル学習,
R01-043,Rebuild_Set01,基礎網羅・本番読解化,compare,ブースティング,AI基礎・AI史・探索推論・知識表現・機械学習導入,2,1,0,2,前のモデルが誤ったデータを次のモデルで重視するなど、弱学習器を逐次的に学習して強いモデルへ統合する方法はどれか。,バギング,ブースティング,PCA,協調フィルタリング,B,ブースティングは、弱学習器を直列に学習して誤りを補正しながら性能を高める手法である。,並列に複数モデルを学習する。,,次元削減。,推薦手法。,直列・誤りに重み・AdaBoost/GBDTが合図。,ブースティング;AdaBoost;GBDT;XGBoost,
R01-044,Rebuild_Set01,基礎網羅・本番読解化,term,AdaBoost,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,2,前の弱識別器が誤分類したデータの重みを大きくし、正しく分類したデータの重みを小さくして次の学習に反映する手法はどれか。,ランダムフォレスト,AdaBoost,k-means法,LDA,B,AdaBoostは、誤分類データの重みを高めながら弱識別器を逐次的に組み合わせるブースティング手法である。,バギング系の決定木アンサンブル。,,クラスタリング。,潜在的ディリクレ配分法または線形判別分析の略語文脈に注意。,「誤分類データの重み」がAdaBoost。,AdaBoost;ブースティング;弱識別器,
R01-045,Rebuild_Set01,基礎網羅・本番読解化,term,XGBoost,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,勾配ブースティング決定木を高速・高性能に実装した代表的なオープンソースライブラリとして最も適切なものはどれか。,TensorBoard,XGBoost,Jupyter Notebook,CUDA,B,XGBoostはGBDT系の代表的なライブラリである。,学習履歴などの可視化ツール。,,ノートブック型開発環境。,NVIDIA GPU向け並列計算プラットフォーム。,ライブラリ名の用途を問う問題。,XGBoost;GBDT;勾配ブースティング,
R01-046,Rebuild_Set01,基礎網羅・本番読解化,term,SVM,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,異なるクラスのデータ点からの距離が最大となるような境界を求める分類手法はどれか。,ロジスティック回帰,サポートベクターマシン,ランダムフォレスト,協調フィルタリング,B,SVMは、クラス間のマージンを最大化する分類手法である。,シグモイド関数などを使う分類手法。,,決定木のアンサンブル。,推薦手法。,「マージン最大化」がSVM。,SVM;サポートベクターマシン;マージン最大化,
R01-047,Rebuild_Set01,基礎網羅・本番読解化,term,カーネルトリック,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,2,SVMで、高次元空間に明示的に写像せず、内積計算を工夫して非線形分類を扱いやすくするテクニックはどれか。,マージン最大化,カーネルトリック,ミニバッチ学習,教師強制,B,カーネルトリックは、高次元写像後の内積を効率よく計算し、非線形分類を可能にする工夫である。,SVMの基本方針だが、写像計算の工夫ではない。,,データを小分けにして学習する方法。,系列モデルの学習方法。,「高次元に写像」「計算を直接しない」がカーネルトリック。,カーネルトリック;カーネル関数;SVM,
R01-048,Rebuild_Set01,基礎網羅・本番読解化,term,自己回帰モデル,AI基礎・AI史・探索推論・知識表現・機械学習導入,1,1,0,1,時系列データにおいて、過去の値を使って現在または将来の値を予測するモデルはどれか。,ロジスティック回帰,自己回帰モデル,k-means法,GAN,B,自己回帰モデルは時系列データの過去の値を用いて将来値などを予測するモデルである。,分類に使われる。,,教師なしクラスタリング。,生成モデル。,「時系列」「過去の値」が合図。,自己回帰モデル;ARモデル;時系列データ,
