id,set,phase,question_type,topic,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,story_hint,search_keywords
G3000-R14-011,Rebuild_Set14,rebuild_50,term,GNN,理解,用語説明,安定,中,グラフニューラルネットワーク（GNN）の説明として最も適切なものはどれか。,ノードやエッジの関係構造を利用して学習するニューラルネットワーク,表データの欠損値を必ず0で埋める手順,画像だけを1ピクセルずつ並べ替えるモデル,音声波形を必ず文字に変換するルール,A,GNNはグラフの隣接関係やノード特徴量を使い、関係構造を含むデータを学習する。,正しい。関係構造を学習する。,欠損値処理の固定手順ではない。,画像専用の並べ替えモデルではない。,音声認識の固定ルールではない。,ニューラルネットワークと付くが、画像CNNだけを想定しない。,通知魚どうしのつながりを見て、群れ全体の意味を読む。,GNN;グラフニューラルネットワーク;ノード分類;リンク予測;メッセージパッシング
G3000-R14-012,Rebuild_Set14,rebuild_50,case,リンク予測,判断,ケース判断,安定,中,SNS上で、まだつながっていない2人が将来友人になる可能性を予測したい。このタスクに最も近いものはどれか。,リンク予測,感情分析,物体検出,音声合成,A,リンク予測はグラフ上でノード間に将来エッジが生じるか、未観測の関係があるかを予測するタスクである。,正しい。関係の有無を予測する。,文章の感情極性を推定するタスク。,画像内の物体位置と種類を検出するタスク。,テキストなどから音声を生成するタスク。,「推薦」と近い文脈でも、グラフ上の辺を予測するならリンク予測。,まだ線のない人物相関図に、次に線が引かれる場所を読む。,リンク予測;グラフ;SNS;推薦;GNN
G3000-R14-013,Rebuild_Set14,rebuild_50,term,ノード分類,理解,用語説明,安定,中,グラフ上の各ノードにカテゴリを割り当てるタスクとして最も適切なものはどれか。,ノード分類,データ拡張,勾配クリッピング,確率的勾配降下法,A,ノード分類は、グラフ上のノードそれぞれにラベルを付けるタスクである。論文分類やユーザー属性推定などが例。,正しい。ノードごとのラベル推定。,学習データを加工して増やす方法。,勾配が大きくなりすぎるのを抑える方法。,最適化手法。,リンク予測は辺、ノード分類は点を予測する。,点に名札をつけるのがノード分類、点と点を結ぶ線を読むのがリンク予測。,ノード分類;グラフ;GNN;ノード;ラベル
G3000-R14-014,Rebuild_Set14,rebuild_50,compare,メッセージパッシング,理解,比較,安定,高,GNNにおけるメッセージパッシングの説明として最も適切なものはどれか。,テストデータを本番後に削除する運用,各ノードが隣接ノードの情報を集約し、自身の表現を更新する仕組み,画像を必ず白黒に変換する処理,文章を句読点だけで分割する処理,B,メッセージパッシングでは、近傍ノードから情報を受け取り集約してノード表現を更新する。,前処理の一例でありGNN固有ではない。,評価データ管理の話。,簡易なトークン分割でありGNNの説明ではない。,正しい。,メッセージという語からメール送信機能と誤解しない。,カサネが隣の子の見たものを受け取り、自分の見方を少し変える。,メッセージパッシング;GNN;近傍集約;ノード表現;グラフ
G3000-R14-015,Rebuild_Set14,rebuild_50,case,分子グラフ,判断,ケース判断,安定,中,化合物の原子をノード、結合をエッジとして表し、性質を予測したい。最も相性がよい考え方はどれか。,文字列のBag-of-Wordsだけを使う分類,グラフ構造を利用した学習,画像セグメンテーションだけで解く,音声認識モデルだけを使う,B,分子は原子と結合の関係を持つため、グラフとして表現しGNNなどで学習する発想が有効。,画像の領域分割だけでは分子構造の関係を直接扱いにくい。,化学構造の関係を十分に表しにくい。,音声データ向けのモデルではない。,正しい。,対象が画像で見える構造式でも、本質は原子間関係。,さいはての未来の相関図と同じで、点と線に意味が宿る。,分子グラフ;GNN;ノード;エッジ;化合物予測
G3000-R14-016,Rebuild_Set14,rebuild_50,term,表データ,理解,用語説明,安定,低,表データを扱う機械学習で一般に重要となる観点として最も適切なものはどれか。,画像の畳み込みだけを必ず使う,列ごとの意味、欠損値、カテゴリ変数、スケールなどを確認する,入力文を必ずTransformerで処理する,音声波形に必ずメルスペクトログラムを使う,B,表データでは特徴量の意味、欠損値、カテゴリ変数、スケーリング、リーケージ確認などが重要。,テキスト向けモデルに限定する必要はない。,画像向けの手法に限定する必要はない。,音声処理の話。,正しい。,ディープラーニングが万能でも、表データでは前処理と特徴理解が重要。,列名はただの箱ではなく、観測された世界の切り口。,表データ;特徴量;欠損値;カテゴリ変数;スケーリング
G3000-R14-017,Rebuild_Set14,rebuild_50,case,カテゴリエンコーディング,判断,ケース判断,安定,中,「都道府県」列をモデルに入力したい。数値の大小関係を勝手に持たせたくない場合、基本的な方法として適切なのはどれか。,都道府県名を五十音順の整数にしてそのまま距離として扱う,ワンホットエンコーディングなどでカテゴリとして表す,目的変数を都道府県名に置き換える,テストデータだけから都道府県一覧を作る,B,名義カテゴリには大小関係がないため、ワンホットエンコーディングなどでカテゴリとして扱うのが基本。,整数化だけだと不要な順序関係を持ち込むことがある。,目的変数の置き換えではない。,テスト情報だけに依存する設計は不適切。,正しい。,ラベルエンコーディングとワンホットの使い分けが狙われる。,番号札をつけても、1番が2番より小さいとは限らない。,ワンホットエンコーディング;カテゴリ変数;名義尺度;表データ;前処理
G3000-R14-018,Rebuild_Set14,rebuild_50,term,ターゲットエンコーディング,理解,用語説明,安定,高,ターゲットエンコーディングを使うときの注意として最も適切なものはどれか。,カテゴリ変数には一切使えない,目的変数の情報を使うため、学習・検証の分け方によってはリーケージに注意する,画像の畳み込み層の重みを固定する手法である,正解ラベルを完全に削除する手法である,B,ターゲットエンコーディングはカテゴリを目的変数の統計量で表すため、検証データや未来データの情報を混ぜない注意が必要。,CNNの転移学習の説明ではない。,カテゴリ変数に使われることがある。,目的変数を使うが削除する手法ではない。,正しい。,便利だが答えに近い情報を混ぜやすい。,未来の採点結果を見て名札を書き換えるのは、ズルに近い。,ターゲットエンコーディング;データリーケージ;カテゴリ変数;特徴量設計;交差検証
G3000-R14-019,Rebuild_Set14,rebuild_50,case,欠損値メカニズム,判断,ケース判断,安定,高,アンケートで高所得者ほど年収欄を空欄にしやすい。欠損が値そのものと関係している可能性を示す説明として最も適切なものはどれか。,欠損は完全にランダムであり、常に平均値補完で十分である,欠損が目的や値と関係する場合があり、欠損理由の確認が重要である,欠損行は必ずすべて削除すべきである,欠損値はモデル性能に必ず良い影響を与える,B,欠損は完全にランダムとは限らず、欠損理由自体が情報を持つ場合がある。,完全ランダムと決めつけるのは危険。,削除で偏りが強まることがある。,欠損が常に良いとはいえない。,正しい。,欠損をただの空欄ではなく、発生理由まで見る。,沈黙にも意味がある。答えない理由が、答えに近いこともある。,欠損値;MCAR;MAR;MNAR;欠損理由
G3000-R14-020,Rebuild_Set14,rebuild_50,term,外れ値処理,理解,用語説明,安定,中,売上データに通常の10倍の値が1件だけある。最初に取るべき姿勢として最も適切なのはどれか。,外れ値は必ず誤りなので、理由を見ずに削除する,外れ値は貴重な異常の兆候である場合もあり、業務文脈を確認して扱う,外れ値はニューラルネットワークでは一切影響しない,外れ値処理は分類問題では不要である,B,外れ値は入力ミスの場合もあれば、異常検知で重要な兆候の場合もある。業務上の意味を確認する必要がある。,正しい外れ値まで消す危険がある。,損失や学習に影響する場合がある。,分類でも特徴量に外れ値があれば影響しうる。,正しい。,外れ値=削除と短絡しない。,黒のしみを汚れとして消すか、現象の入口として見るか。,外れ値;異常検知;前処理;データ品質;業務文脈
G3000-R14-021,Rebuild_Set14,rebuild_50,term,AutoML,理解,用語説明,安定,中,AutoMLを導入しても人間側に残る役割として最も重要なものはどれか。,AIが法律上の責任を完全に負う仕組み,機械学習のモデル選択やハイパーパラメータ探索などを自動化する取り組み,教師データを不要にすることだけを意味する用語,画像を自動で著作物ではなくする技術,B,AutoMLは特徴量処理、モデル選択、ハイパーパラメータ探索など機械学習ワークフローの一部を自動化する。,教師なし化だけを意味しない。,責任主体の問題ではない。,著作権状態を変える技術ではない。,正しい。,自動化されても目的設定や評価設計は人間側に残る。,ミチが候補を出しても、どれを採用するかはユイの判断。,AutoML;モデル選択;ハイパーパラメータ探索;自動機械学習;特徴量
G3000-R14-022,Rebuild_Set14,rebuild_50,case,ハイパーパラメータ探索,判断,ケース判断,安定,中,ランダムフォレストの木の数や最大深さを複数試し、検証性能が良い組み合わせを選ぶ作業に最も近いものはどれか。,目的変数の削除,ハイパーパラメータ探索,個人情報の匿名加工,音声認識の後処理だけ,B,木の数や深さなど学習前に設定する値を試す作業はハイパーパラメータ探索である。,プライバシー加工の話ではない。,予測対象を消す作業ではない。,音声処理に限らない。,正しい。,パラメータとハイパーパラメータの違いが問われる。,鍋の火加減や時間を変えて、一番よい仕上がりを探す。,ハイパーパラメータ;ランダムフォレスト;グリッドサーチ;ランダムサーチ;検証データ
G3000-R14-023,Rebuild_Set14,rebuild_50,compare,グリッドサーチ,理解,比較,安定,低,ハイパーパラメータ候補を「深さ3/5/7、木の数100/300」のように全組み合わせで試す方法はどれか。,勾配を逆向きに伝播する方法,候補値の組み合わせを格子状に列挙して試す方法,画像から物体の位置を出す方法,個人データを復元不能にする契約条項,B,グリッドサーチは、あらかじめ定めた候補値の全組み合わせを試すハイパーパラメータ探索方法である。,誤差逆伝播法の説明。,正しい。,物体検出の説明。,契約や匿名化の話ではない。,グリッドは探索空間の候補組み合わせを意味する。,ます目を一つずつ歩いて最適な場所を探す。,グリッドサーチ;ハイパーパラメータ;モデル選択;検証;探索
G3000-R14-024,Rebuild_Set14,rebuild_50,compare,ランダムサーチ,理解,比較,安定,中,ランダムサーチがグリッドサーチと比べて有効になりうる理由として最も適切なものはどれか。,必ず全探索より正確な最適解を保証する,候補空間から無作為に試すことで、重要でない軸に全組み合わせを費やしにくい場合がある,教師データを完全に不要にする,モデルの説明可能性を必ず高める,B,ランダムサーチは候補を無作為に試すため、重要なパラメータが一部に限られる場合に効率的なことがある。,教師データの有無とは別。,最適解保証ではない。,説明可能性を直接保証しない。,正しい。,ランダム=雑ではなく、探索効率の工夫として問われる。,全部の教室を順番に見るより、重要そうな扉を広く試す。,ランダムサーチ;グリッドサーチ;ハイパーパラメータ;探索効率;検証
G3000-R14-025,Rebuild_Set14,rebuild_50,term,ベイズ最適化,理解,用語説明,安定,高,評価に時間がかかるモデル設定で、過去の試行結果から次の有望候補を選ぶ発想はどれか。,画像の画素値を0か1に固定する方法,過去の試行結果をもとに、次に試す候補を効率よく選ぶ最適化方法,テキストを必ず単語単位に分ける方法,モデルの重みを人手で直接書き込む方法,B,ベイズ最適化は、評価に時間がかかる関数について、過去の結果から有望な次候補を選ぶ探索方法である。,トークン化の一例。,二値化処理の話。,通常の機械学習では重みを人手で直接設計しない。,正しい。,名前にベイズがあっても、単純なベイズ分類器とは別。,ミチが前回の失敗を見て、次に聞く問いを少し賢く選ぶ。,ベイズ最適化;ハイパーパラメータ最適化;探索;獲得関数;サロゲートモデル
G3000-R14-026,Rebuild_Set14,rebuild_50,case,パイプライン,判断,ケース判断,安定,中,学習時と推論時で、欠損値補完や標準化の手順がずれると性能が不安定になった。対策として最も適切なのはどれか。,推論時だけ目的変数を入力する,前処理とモデルを一連のパイプラインとして管理する,テストデータで標準化の平均を再計算して学習に戻す,モデルの名前を変える,B,前処理とモデルをパイプライン化すると、学習時と推論時の処理差異を減らしやすい。,評価情報の混入につながる。,目的変数を推論時に入力するのは不適切。,名前を変えても処理ずれは解消しない。,正しい。,モデル単体ではなく前処理込みで運用する点が問われる。,料理は材料だけでなく、切り方と火加減まで含めて同じにする。,パイプライン;前処理;推論;標準化;MLOps
G3000-R14-027,Rebuild_Set14,rebuild_50,term,スケーリング,理解,用語説明,安定,中,特徴量のスケーリングが特に重要になりやすいモデルとして最も適切なのはどれか。,文字列検索だけを行うモデル,決定木だけで構成されるモデルは常にすべて同じ影響を受ける,距離や勾配の大きさの影響を受けやすいモデル,ルールベースで固定条件だけを見るシステム,C,k近傍法、SVM、ニューラルネットワークなどでは特徴量の尺度が学習や距離計算に影響しやすい。,固定ルールだけなら学習モデルのスケーリングとは別。,文字列検索の話ではない。,木系モデルはスケールの影響を受けにくい場合が多い。,正しい。,すべてのモデルで同じ重要度ではない点がひっかけ。,身長cmと年収円を同じものさしで比べたら、円が大声を出しすぎる。,スケーリング;標準化;正規化;k近傍法;SVM
G3000-R14-028,Rebuild_Set14,rebuild_50,compare,標準化と正規化,理解,比較,安定,中,平均0・分散1へそろえる処理と、0〜1などの範囲へ収める処理の組み合わせとして最も適切なのはどれか。,どちらも目的変数を削除する処理である,標準化は著作権処理、正規化は個人情報削除である,標準化は平均0・分散1などに変換し、正規化は一定範囲へ収める処理を指すことが多い,どちらもモデルの層数を増やす処理である,C,標準化は平均と標準偏差を使う変換、正規化は0〜1など範囲をそろえる変換を指すことが多い。,ネットワーク構造変更ではない。,目的変数削除ではない。,法律・プライバシー処理ではない。,正しい。,日本語では正規化が広く使われる場合もあるため、文脈を見る。,声の大きさをそろえる方法にも、平均との差を見る方法と範囲に収める方法がある。,標準化;正規化;スケーリング;平均0分散1;Min-Max
G3000-R14-029,Rebuild_Set14,rebuild_50,case,学習済み前処理,判断,ケース判断,安定,高,標準化の平均と標準偏差を、訓練データではなくテストデータ全体から計算してしまった。何が問題になりやすいか。,分類問題が自動的に回帰問題になる,モデルが必ず学習不能になる,テストデータの情報が前処理に混入し、評価が甘くなる可能性がある,説明変数がすべてカテゴリ変数になる,C,前処理の統計量も訓練データから学習し、検証・テストへ適用するのが基本。テスト情報を使うとリーケージになりうる。,変数型が変わるとは限らない。,タスク種類が変わるわけではない。,学習不能とまでは限らない。,正しい。,モデルだけでなく前処理のfitにもリーケージが起きる。,模試の答え分布を見てから勉強法を変えると、本番力を測れない。,標準化;データリーケージ;前処理;fit_transform;テストデータ
G3000-R14-030,Rebuild_Set14,rebuild_50,term,不確実性推定,理解,用語説明,安定,高,AIの予測における不確実性推定の目的として最も適切なのはどれか。,画像サイズを必ず半分にする,モデルの重みを必ず0にする,予測値だけでなく、その予測がどの程度確からしいかの情報を扱う,個人情報を自動で公開する,C,不確実性推定は、予測に対する信頼度やばらつきを把握し、人間確認やリスク判断に役立てる。,プライバシー侵害であり目的ではない。,画像圧縮の話ではない。,重み削除ではない。,正しい。,確率出力が常に校正済みの信頼度とは限らない点も注意。,ミチが答えるだけでなく「ここは自信が低い」と言えれば、ユイは確認しやすい。,不確実性推定;信頼度;校正;キャリブレーション;人間確認
G3000-R14-031,Rebuild_Set14,rebuild_50,term,キャリブレーション,理解,用語説明,安定,高,分類モデルのキャリブレーションが良い状態として最も適切なのはどれか。,すべての予測を50%にする,訓練データで正解率100%になる,予測確率70%と出したサンプル群が、実際におおむね70%程度正解している,不正解データだけを削除する,C,キャリブレーションは、モデルが出す予測確率と実際の正解頻度が対応しているかを見る考え方である。,評価をゆがめる。,常に50%では有用な確率ではない。,過学習の可能性がある。,正しい。,高精度と確率の校正は別概念。,「七割くらい」と言ったら、本当に十回中七回くらい当たるのがよい。,キャリブレーション;予測確率;信頼度;分類モデル;不確実性
G3000-R14-032,Rebuild_Set14,rebuild_50,case,しきい値調整,判断,ケース判断,安定,中,不正取引検知で、疑わしい取引を人間が確認する。確認担当者の負荷が大きすぎるため、見逃し増加を許容しつつ通知件数を減らしたい。直接調整しやすいものはどれか。,モデルの説明文のフォント,訓練データのファイル名,分類のしきい値,データベースの色設定,C,分類確率のしきい値を変えると、検知件数、適合率、再現率のバランスを調整できる。,色設定では分類結果は変わらない。,表示の見た目で性能は変わらない。,ファイル名変更では通知件数は本質的に変わらない。,正しい。,モデル再学習だけでなく、運用上のしきい値調整も選択肢になる。,警報ベルを鳴らす高さを変える。低すぎると鳴りすぎ、高すぎると見逃す。,しきい値;適合率;再現率;不正検知;運用
G3000-R14-033,Rebuild_Set14,rebuild_50,compare,PR曲線,理解,比較,安定,中,陽性が少ない不均衡データで、陽性検出の性能を見たい。ROC曲線に加えて特に確認されることが多いものはどれか。,IoUだけ,BLEUスコアだけ,PR曲線,Perplexityだけ,C,PR曲線は適合率と再現率の関係を表し、陽性が少ない不均衡データで有用なことがある。,言語モデルの予測しやすさの指標。,物体検出などで使われる領域重なり指標。,翻訳など生成文評価で使われる指標。,正しい。,ROCだけでなく、陽性クラスに注目するPR曲線が問われる。,珍しい黒を見つけるなら、見つけた数と空振りを同時に見る。,PR曲線;適合率;再現率;不均衡データ;ROC曲線
G3000-R14-034,Rebuild_Set14,rebuild_50,term,しきい値非依存指標,理解,用語説明,安定,高,ROC曲線の下面積を使って分類モデルの順位付け性能を見る指標はどれか。,画像の横幅だけを表す値,学習率そのものを表す単位,分類しきい値を変えたときの曲線下面積などで、ランキング性能を評価する指標として使われる,データの個人識別性を完全に消す値,C,AUCはROC曲線などの下面積として使われ、しきい値に依存しない評価指標の一つである。,匿名化の程度を直接表す一般指標ではない。,画像サイズではない。,学習率ではない。,正しい。,AUCが高くても、運用しきい値での適合率・再現率確認は必要。,全体の坂道のよさと、実際にどの高さで門を開けるかは別。,AUC;ROC;しきい値;分類評価;ランキング性能
G3000-R14-035,Rebuild_Set14,rebuild_50,case,ランキング評価,判断,ケース判断,安定,高,検索結果の上位に関連文書がどれだけ含まれるかを評価したい。最も近い観点はどれか。,音声のサンプリング周波数固定,画像の色空間変換,ランキング評価,全結合層のユニット数だけ,C,検索や推薦では、上位に良い候補が並ぶかというランキング評価が重要になる。,モデル構造の一部であり評価観点ではない。,音声処理の話。,画像前処理の話。,正しい。,単なる正解率では順位の良し悪しを測りにくい。,棚のどこかに正解があるだけでなく、手前に置いてあるかが大事。,ランキング評価;検索;推薦;Precision@k;NDCG
G3000-R14-036,Rebuild_Set14,rebuild_50,term,Precision@k,理解,用語説明,安定,高,検索上位10件のうち関連文書が何件あるかを見たい。この考えに最も近い指標はどれか。,k近傍法の距離関数そのもの,k分割交差検証で必ず使う損失関数,上位k件の推薦や検索結果のうち、関連するものの割合,画像をk色に減色する処理,C,Precision@kは、ランキング上位k件に含まれる関連アイテムの割合を見る指標である。,画像処理の色数削減ではない。,k近傍法のkとは別。,交差検証の損失関数ではない。,正しい。,kという文字だけでk近傍法やk分割と混同しやすい。,上から5枚めくって、当たりが何枚あるか。,Precision@k;ランキング評価;推薦;検索;上位k件
G3000-R14-037,Rebuild_Set14,rebuild_50,term,NDCG,理解,用語説明,安定,高,NDCGが評価しようとするものとして最も適切なのはどれか。,カテゴリ変数を必ず削除する,ニューラルネットワークの勾配を必ず消す,関連度の高い結果が上位に並んでいるかを、順位を考慮して評価する,音声を必ず画像へ変換する,C,NDCGは検索・推薦などで、関連度と順位を考慮したランキング評価指標として使われる。,音声画像変換ではない。,カテゴリ変数削除ではない。,勾配消失とは無関係。,正しい。,関連するかどうかだけでなく、どの順位に出るかを見る。,大事な手紙が一番上にあるか、箱の底に埋もれているか。,NDCG;ランキング評価;推薦;検索;関連度
G3000-R14-038,Rebuild_Set14,rebuild_50,case,推薦の多様性,判断,ケース判断,安定,中,推薦システムで、ユーザーが似た商品ばかり見せられて新しい発見が減っている。精度以外に改善したい観点として最も近いものはどれか。,画像の赤成分だけ,訓練データの行番号,推薦の多様性やセレンディピティ,音声の無音区間だけ,C,推薦では精度だけでなく、多様性、新規性、セレンディピティなども重要になる。,音声処理の話ではない。,画像色成分の話ではない。,行番号は本質的な改善観点ではない。,正しい。,当たりやすい推薦だけが良い推薦とは限らない。,いつも同じ温泉まんじゅうだけでなく、別の道も見せる。,推薦;多様性;セレンディピティ;フィルターバブル;ランキング
G3000-R14-039,Rebuild_Set14,rebuild_50,term,コールドスタート再訪,理解,用語説明,安定,低,新規ユーザーや新規商品に対して推薦が難しい問題として最も適切なのはどれか。,画像のプーリング,勾配爆発,過剰適合だけ,コールドスタート問題,D,コールドスタート問題は、履歴や評価が少ない新規ユーザー・新規アイテムに対して推薦が難しい問題である。,正しい。,過学習とは別の推薦特有の問題。,CNNの処理。,RNNなどで勾配が大きくなる問題。,推薦の文脈で出る頻出用語。既出でも今回は新規ユーザー・新規商品に限定した問われ方。,初対面の子に何をすすめるかは、まだ手がかりが少ない。,コールドスタート;推薦;新規ユーザー;新規アイテム;協調フィルタリング
G3000-R14-040,Rebuild_Set14,rebuild_50,case,探索と活用,判断,ケース判断,安定,中,推薦で、ユーザーが好きそうな定番商品ばかり出すと短期クリックは高いが、好みの発見が進まない。新しい候補も試す考え方に近いものはどれか。,損失関数を使わない学習,データの完全削除だけ,画像の二値化だけ,探索と活用のトレードオフ,D,推薦やバンディット問題では、既に良さそうな選択肢を使う活用と、新しい選択肢を試す探索のバランスが重要。,正しい。,画像前処理の話ではない。,学習では通常、目的や評価が必要。,削除の話ではない。,強化学習だけでなく推薦にも出る考え方。,安全な道だけ歩くと、まだ見ぬ佐々江温泉にたどり着けない。,探索と活用;推薦;バンディット;セレンディピティ;トレードオフ
