id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R36-011,Rebuild_Set36,横断複合・重複回避十五段目,case,ベンダーロックインとAI基盤,AIシステム/クラウド,判断/運用,case,改訂シラバス寄せ,便利な専用機能だけを見る罠,クラウドAIサービスでRAG基盤を作る。特定ベンダーの専用機能を使うと短期開発は速いが、将来移行が難しくなる。最も適切な判断はどれか。,短期開発速度だけでなく、データ移行性、API依存、コスト、監査、契約条件を確認する,クラウドAIは標準化されているため、ベンダーロックインは考えなくてよい,RAGでは検索データだけを移せば、アプリや評価は常にそのまま動く,ベンダー依存を避けるにはクラウドAIを一切使ってはいけない,A,AI基盤設計ではロックイン、契約、データ移行性、評価再現性を考慮する。,正解。運用・移行・契約を含めて判断する。,誤り。サービス固有APIやデータ形式がある。,誤り。検索、埋め込み、評価、権限管理も影響する。,誤り。使わないではなくリスクを評価する。,短期の便利さだけで長期運用を見落とす。,ベンダーロックイン;クラウドAI;RAG基盤;API依存;データ移行,さいはての通路も、一つの門だけに頼ると戻れなくなる。
R36-012,Rebuild_Set36,横断複合・重複回避十五段目,case,AIの不確実性表示,ヒューマンAIインタラクション,判断/運用,case,安定領域,自信表示を精度保証と誤解する,医療相談チャットボットで、回答に確信度を表示する案がある。最も適切な注意点はどれか。,確信度は利用者判断を助けるが、校正状況や誤解防止、専門家受診への誘導も必要である,確信度が高ければ医学的に正しい回答と保証できる,確信度を表示すると利用者は必ず安全に判断できる,確信度は分類モデルだけに存在し、LLMでは一切扱えない,A,不確実性表示は有用だが、校正、説明、専門家誘導、過信防止と合わせて設計する。,正解。確信度は安全設計の一部。,誤り。高確信で誤ることもある。,誤り。表示方法次第で過信も起こる。,誤り。LLMでも信頼度推定や不確実性設計は議論される。,「確信度＝正しさ保証」と誤解させる。,不確実性;確信度;校正;医療AI;過信防止,ミチが強く言い切るほど、ユイは一度立ち止まる必要がある。
R36-013,Rebuild_Set36,横断複合・重複回避十五段目,case,AI監査とログ粒度,監査/運用,判断/運用,case,改訂シラバス寄せ,ログを取れば十分という罠,生成AIの社内利用でログを保存する方針になった。監査可能性の観点で最も適切な設計はどれか。,入力、参照文書、モデル版、プロンプト版、出力、承認者、利用目的を必要最小限かつ安全に記録する,ログは多ければ多いほどよく、個人情報や機密情報を無制限に保存する,出力だけ保存すれば、後から原因分析は常に可能である,ログを保存すれば、利用者教育やアクセス制御は不要になる,A,監査ログは原因分析や説明責任に役立つが、保存項目、期間、アクセス制御、プライバシー配慮が必要。,正解。必要項目と安全管理のバランスが重要。,誤り。過剰保存は漏えいリスクになる。,誤り。参照元やモデル版がないと追跡困難。,誤り。ログは運用統制の一部にすぎない。,「ログさえあれば万能」とさせる。,監査ログ;生成AI;モデル版;プロンプト版;アクセス制御,記録は残すだけでなく、誰が触れるかまで決める必要がある。
R36-014,Rebuild_Set36,横断複合・重複回避十五段目,case,データ最小化とRAG,プライバシー/RAG,判断/運用,case,改訂シラバス寄せ,全部入れれば便利という罠,社内文書をRAGに取り込むと回答精度が上がるため、全ファイルサーバを一括投入する案が出た。最も適切な対応はどれか。,検索対象を増やすほど必ず回答品質は上がるので、全投入が最善である,目的に必要な文書に絞り、機密区分・権限・保存期間・参照元表示を設計して投入する,RAGでは学習しないため、機密情報を入れても漏えいリスクはない,検索結果はLLMが要約するため、元文書のアクセス権限を継承しなくてよい,B,RAGでは検索対象の品質と権限管理が重要。全投入はノイズや漏えいリスクを増やす。,誤り。ノイズや機密混入で品質・安全性が下がることがある。,正解。目的限定、権限、参照元、安全管理が必要。,誤り。検索・提示・ログ経由のリスクがある。,誤り。元文書権限の継承が重要。,「RAGは学習しないから安全」を選ばせる。,RAG;データ最小化;機密情報;アクセス権限;参照元表示,ミチに全部の棚を開けるより、必要な棚だけ鍵を渡す。
R36-015,Rebuild_Set36,横断複合・重複回避十五段目,reading,公平性指標の選択,AI倫理/評価,読解/判断,reading,改訂シラバス寄せ,公平性を一つで済ませる罠,採用支援AIで、属性グループ間の通過率は近いが、実際に適格な人を拾う割合に差がある。公平性評価として最も適切なのはどれか。,通過率が近いなら公平性問題は存在しないと判断する,目的やリスクに応じて、通過率だけでなく真陽性率・偽陽性率など複数の公平性観点を確認する,公平性を確認するには保護属性を一切見てはいけない,公平性指標はモデルの精度と無関係なので評価に含めない,B,公平性には複数の定義があり、単一指標で十分とは限らない。採用では適格者を拾えているかも重要。,誤り。通過率だけでは見落とす偏りがある。,正解。複数観点で評価する。,誤り。法令・目的に配慮しつつ属性別評価が必要な場合がある。,誤り。公平性と性能の両面を評価する。,「公平性＝通過率の一致だけ」とする罠。,公平性指標;真陽性率;偽陽性率;採用AI;バイアス,四年五組で全員同じ数だけ選んでも、本当に困っている子を拾えないことがある。
R36-016,Rebuild_Set36,横断複合・重複回避十五段目,case,異常検知の評価データ不足,異常検知/評価,判断/運用,case,安定領域,異常が少ないほど簡単という罠,製造装置の異常検知で、過去データに故障例がほとんどない。最も適切な進め方はどれか。,故障例が少ないため、正解率だけで十分に評価できる,正常データ中心の手法、シミュレーション、専門家レビュー、運用後監視を組み合わせる,異常ラベルがない場合、AIは一切利用できない,故障例が少ないほど、モデルの汎化性能は必ず高くなる,B,異常が希少な場合は教師なし・半教師あり、専門家確認、運用監視などを組み合わせる。,誤り。正解率は異常を見逃しても高くなる。,正解。データ不足に応じた設計が必要。,誤り。教師なしやルール併用などがある。,誤り。希少異常ほど評価が難しい。,不均衡データの正解率罠。,異常検知;不均衡データ;正常データ;専門家レビュー;運用監視,黒がめったに出ないからこそ、見つけ方の試験が難しくなる。
R36-017,Rebuild_Set36,横断複合・重複回避十五段目,compare,事前学習と継続学習,基盤モデル/学習,比較/理解,compare,改訂シラバス寄せ,全部ファインチューニングと呼ぶ罠,既存LLMに新しい社内規程の知識を反映したい。最も適切な比較はどれか。,新情報を扱うには必ず大規模事前学習を最初からやり直す,RAGで外部知識を参照する方法と、ファインチューニングで振る舞いを調整する方法は目的が異なる,ファインチューニングをすれば、参照元の最新版確認は不要になる,継続学習では破滅的忘却などを考えなくてよい,B,知識更新にはRAG、振る舞い調整にはファインチューニングなど、目的に応じた選択が必要。,誤り。最初から事前学習するとは限らない。,正解。RAGとファインチューニングの役割を分ける。,誤り。最新情報確認は必要。,誤り。継続学習には忘却リスクがある。,「社内知識＝ファインチューニング一択」とさせる。,事前学習;継続学習;ファインチューニング;RAG;破滅的忘却,ミチに新しい本を読ませるのか、本棚を探させるのかは違う。
R36-018,Rebuild_Set36,横断複合・重複回避十五段目,case,モデルカードの限界,AI文書化/ガバナンス,判断/運用,case,改訂シラバス寄せ,文書があれば安全という罠,外部モデルを利用する前にモデルカードを確認した。G検定の観点で最も適切な理解はどれか。,モデルカードが公開されていれば、自社用途での追加検証は不要である,モデルカードは性能、想定用途、制限などを知る手がかりだが、自社データ・用途での検証は別途必要である,モデルカードはソースコードそのものなので、監査ログは不要になる,モデルカードは生成AIには関係しない,B,モデルカードは透明性を高める文書だが、自社用途での適合性やリスク評価は必要。,誤り。用途やデータが違えば性能もリスクも変わる。,正解。文書確認と自社検証を組み合わせる。,誤り。モデルカードはコードではなく、ログとも別。,誤り。生成AIでもモデル情報の文書化は重要。,「公開文書＝検証不要」とする罠。,モデルカード;自社検証;想定用途;AIガバナンス;透明性,説明書を読んでも、さいはての道を歩く前には足元を見る。
R36-019,Rebuild_Set36,横断複合・重複回避十五段目,case,人手確認の設計,Human-in-the-loop/運用,判断/運用,case,安定領域,人手がいれば安全という罠,AIの誤判定対策として人手確認を入れる。ただし確認者の負荷が高く、AIの提案に引きずられる懸念がある。最も適切な設計はどれか。,人が見るならAIの根拠や信頼度は不要である,確認対象の優先順位、AI提案の表示方法、二重確認、教育、負荷上限を設計する,人手確認を入れれば、モデル評価や監視は不要になる,確認者にはAIの出力だけを見せ、元データは見せない方が常に正しい,B,Human-in-the-loopは人を置けば終わりではなく、バイアス、負荷、責任分界を設計する必要がある。,誤り。根拠や信頼度は確認を助ける。,正解。人間側の運用設計が重要。,誤り。評価・監視は必要。,誤り。元データ確認が必要な場面もある。,「人間が見る＝安全」を選ばせる。,Human-in-the-loop;自動化バイアス;人手確認;負荷設計;二重確認,ユイが見るとしても、ミチの言葉に引っ張られない仕組みがいる。
R36-020,Rebuild_Set36,横断複合・重複回避十五段目,case,ランキング推薦と多様性,推薦システム/評価,判断/運用,case,安定領域,クリック率だけで最適化する罠,ニュース推薦AIでクリック率は上がったが、同じ傾向の記事ばかり表示されるようになった。最も適切な評価観点はどれか。,クリック率が上がったため、推薦の品質は完全に改善したとみなす,多様性、新規性、フィルターバブル、長期満足度なども評価する,推薦システムではランキング評価指標を使ってはいけない,クリック率と公平性は常に同じ意味である,B,推薦ではクリック率だけでなく多様性や長期影響、情報偏りを評価する必要がある。,誤り。短期クリックだけでは偏りや満足度低下を見落とす。,正解。多面的評価が必要。,誤り。NDCGなどランキング指標は使われる。,誤り。クリック率と公平性は別概念。,短期KPIだけを見る罠。,推薦システム;クリック率;多様性;フィルターバブル;NDCG,通知魚が同じ知らせだけ運ぶと、世界の見え方が狭くなる。
R36-021,Rebuild_Set36,横断複合・重複回避十五段目,case,画像生成AIと権利確認,生成AI/著作権,判断/運用,case,法務最新注意,生成物なら自由という罠,広告用に画像生成AIで作ったイラストを使う。最も適切な確認はどれか。,AI生成物は常に著作権侵害にならないため確認不要である,利用規約、学習・入力素材、既存著作物との類似性、商用利用条件を確認する,生成AIで作った画像には商標権や肖像権の問題は絶対に起きない,プロンプトを書いた人が必ず著作者になる,B,生成AI利用では著作権だけでなく利用規約、類似性、商標・肖像なども確認する必要がある。,誤り。類似性や権利侵害リスクはあり得る。,正解。複数の権利・規約確認が必要。,誤り。商標や肖像の問題もあり得る。,誤り。著作物性や著作者性は個別判断。,「AI生成＝完全自由」とする罠。,画像生成AI;著作権;商用利用;類似性;利用規約,描いたのがミチでも、誰かの絵に似すぎていないかを見る。
R36-022,Rebuild_Set36,横断複合・重複回避十五段目,reading,ログデータの代表性,データ品質/バイアス,読解/判断,reading,安定領域,大量データ万能視,アプリの操作ログを使って利用者満足度を予測する。ログは大量にあるが、高齢者や初心者はアプリをあまり使っていない。最も適切な注意点はどれか。,大量ログなので代表性の問題は起きない,ログに現れにくい利用者層が過小評価され、モデルが偏る可能性がある,操作ログは数値データなのでバイアスを含まない,初心者データが少ないほどモデルは初心者に強くなる,B,大量データでも代表性が偏ると、特定層への性能低下や不公平が起こる。,誤り。量が多くても偏りは残る。,正解。観測されにくい層への注意が必要。,誤り。数値ログにも観測バイアスがある。,誤り。少ない層への性能は低下しやすい。,「大量＝公平」と見せる。,ログデータ;代表性;観測バイアス;高齢者;データ品質,見えない足跡は、存在しない人を意味しない。
R36-023,Rebuild_Set36,横断複合・重複回避十五段目,case,A/Bテストと倫理,実験設計/社会実装,判断/運用,case,安定領域,実験だから何でもよい罠,AIによる価格提示のA/Bテストで、利用者によって提示額が変わる。最も適切な観点はどれか。,A/Bテストは統計手法なので倫理や説明は不要である,統計的有意性だけでなく、公平性、利用者への影響、法令・社内規程を確認する,AIが自動で価格を決める場合、差別的影響は発生しない,テスト期間が短ければ、利用者被害は必ず無視できる,B,AI実験では統計的妥当性に加え、公平性や利用者影響を確認する必要がある。,誤り。実験設計にも倫理が関わる。,正解。統計と倫理の両面が必要。,誤り。自動化しても差別的影響はあり得る。,誤り。短期でも影響が大きい場合がある。,「A/Bテスト＝純粋な技術問題」とする罠。,A/Bテスト;公平性;価格最適化;統計的有意性;AI倫理,同じ町でも、誰にどの道を見せるかで結果は変わる。
R36-024,Rebuild_Set36,横断複合・重複回避十五段目,case,継続監視とデータドリフト,MLOps/監視,判断/運用,case,安定領域,リリース後放置の罠,需要予測モデルを本番化した後、季節要因と販売施策が変わった。最も適切な運用はどれか。,一度テストに合格したモデルは、環境変化後も監視不要である,入力分布、予測誤差、業務KPIを継続監視し、再学習やモデル更新の基準を設ける,販売施策が変わっても、機械学習モデルは必ず自動適応する,データドリフトは画像認識だけで起こる,B,本番環境ではデータ分布や業務環境が変化するため、監視と更新基準が必要。,誤り。本番後も性能劣化は起こり得る。,正解。継続監視と更新基準が必要。,誤り。多くのモデルは自動適応しない。,誤り。時系列・表データでも起こる。,本番化をゴールと誤認させる。,データドリフト;需要予測;MLOps;継続監視;再学習,未来の天気が変われば、昨日の地図だけでは歩けない。
R36-025,Rebuild_Set36,横断複合・重複回避十五段目,case,埋め込み検索の評価,RAG/検索評価,判断/運用,case,改訂シラバス寄せ,LLM回答だけ評価する罠,RAGの回答が不正確だった。調べると、LLMの生成ではなく検索段階で無関係な文書を取っていた。最も適切な対応はどれか。,生成プロンプトだけ改善すれば検索品質は必ず直る,検索の再現率・適合率、チャンク設計、埋め込みモデル、メタデータフィルタを評価する,RAGでは検索段階の評価指標は存在しない,検索結果が悪くても、LLMが必ず正しい回答に修正する,B,RAGは検索と生成の連鎖。検索品質を評価しないと回答改善につながらない。,誤り。検索側の問題はプロンプトだけでは解決しない場合がある。,正解。検索段階の評価が必要。,誤り。検索評価は重要。,誤り。LLMは根拠不足で誤生成する可能性がある。,RAGを生成問題だけと見る罠。,RAG評価;埋め込み検索;チャンク設計;メタデータフィルタ;適合率,ミチの答えが変なら、ミチの口だけでなく持ってきた資料を見る。
R36-026,Rebuild_Set36,横断複合・重複回避十五段目,case,統計的相関と因果,数理/因果推論,判断/理解,case,安定領域,相関を施策効果とみなす罠,広告接触者は購入率が高かった。これだけを根拠に広告が購入を増やしたと結論づけるのは危険である。理由として最も適切なのはどれか。,購入率の差があれば因果効果は必ず証明される,広告を見た人と見ていない人の属性差など交絡があり、相関と因果を区別する必要がある,機械学習を使えば交絡は自動的に消える,因果推論はAIの社会実装と無関係である,B,観測データの差は選択バイアスや交絡を含む可能性があり、因果効果とは限らない。,誤り。差だけでは因果は証明できない。,正解。交絡を考える必要がある。,誤り。モデルだけで交絡が必ず消えるわけではない。,誤り。施策判断に関わる。,相関と因果の混同。,相関;因果推論;交絡;広告効果;観測データ,鳥が鳴いた後に雨が降っても、鳥が雨を降らせたとは限らない。
R36-027,Rebuild_Set36,横断複合・重複回避十五段目,case,オンデバイスAIとプライバシー,エッジAI/プライバシー,判断/運用,case,改訂シラバス寄せ,端末内なら完全安全という罠,スマートフォン上で音声認識を行い、クラウド送信を減らす設計にした。最も適切な理解はどれか。,端末内処理ならセキュリティ対策は不要である,クラウドを使わないためモデル更新やログ管理は考えなくてよい,通信量やプライバシー面で利点がある一方、端末性能、モデル更新、漏えい対策も考える,オンデバイスAIでは推論速度は必ずクラウドより速い,C,オンデバイスAIは通信削減やプライバシー利点があるが、端末制約、更新、保護も課題。,誤り。端末紛失や攻撃のリスクがある。,誤り。更新やログ方針は必要。,正解。利点と制約を併せて考える。,誤り。速度は端末やモデルに依存する。,「端末内＝完全安全」とする罠。,オンデバイスAI;エッジAI;音声認識;プライバシー;モデル更新,小さな箱の中に閉じても、鍵と手入れは必要。
R36-028,Rebuild_Set36,横断複合・重複回避十五段目,case,外部データ購入と利用条件,データ契約/法務,判断/運用,case,法務最新注意,買ったデータなら自由という罠,外部企業から購買履歴データを購入し、AI学習に使う。最も適切な確認はどれか。,購入したデータは所有物なので、目的外利用や第三者提供の制限はない,データがCSV形式なら個人情報には該当しない,契約上の利用範囲、本人同意・法令適合性、再提供可否、安全管理を確認する,AI学習に使う場合、データの出所確認は不要である,C,外部データ利用では契約、権利、個人情報、利用目的、再提供制限などを確認する。,誤り。購入しても利用条件は残る。,誤り。形式ではなく内容で判断される。,正解。契約・法令・安全管理が重要。,誤り。出所確認は重要。,「データ購入＝自由利用」とする罠。,外部データ;データ契約;個人情報;利用目的;安全管理,手に入れた資料でも、誰のものか、どう使えるかを確かめる。
R36-029,Rebuild_Set36,横断複合・重複回避十五段目,case,メンバーシップ推論攻撃,AIセキュリティ/プライバシー,判断/理解,case,改訂シラバス寄せ,精度評価と漏えいリスクの分離,学習済みモデルに対し、特定の顧客レコードが学習データに含まれていたかを外部から推測される懸念がある。このリスクとして最も適切なものはどれか。,モデルの推論速度が低下するだけで、プライバシーとは関係しない,訓練データに含まれた事実を推測される可能性があり、個人情報や機密データ利用では対策が必要になる,学習データの所属有無を推測するメンバーシップ推論攻撃であり、過学習や出力確信度の扱いとも関係する,画像モデルだけで起こり、表データや言語モデルでは起こらない,C,メンバーシップ推論攻撃は、あるデータが学習に含まれたかを推測する攻撃で、プライバシーリスクとして重要である。,誤り。速度ではなくプライバシー漏えいに関わる。,惜しいが不十分。説明は近いが、攻撃名と過学習・確信度との関係まで押さえるCが最も適切。,正解。学習データ所属有無を推測する攻撃である。,誤り。さまざまなモデルで問題になり得る。,モデル性能評価とプライバシー攻撃を別物として見落とさせる。,メンバーシップ推論攻撃;プライバシー攻撃;過学習;確信度;学習データ,ミチが覚えたかどうかを、外から言い当てられる危うさ。
R36-030,Rebuild_Set36,横断複合・重複回避十五段目,case,AI出力の引用管理,生成AI/情報信頼性,判断/運用,case,改訂シラバス寄せ,引用風テキストを信じる罠,生成AIが報告書にもっともらしい文献名とURLを出力した。最も適切な対応はどれか。,生成AIがURLを出した場合、実在確認は不要である,文献名が専門的なら信頼できる,一次情報や実在性を確認し、引用元として使えるかを人間が検証する,引用形式が整っていれば著作権・出典確認は不要である,C,生成AIは架空の引用を作ることがあるため、実在性と内容確認が必要。,誤り。架空URLや無関係URLの可能性がある。,誤り。専門的に見えても虚偽の可能性がある。,正解。一次情報の確認が必要。,誤り。形式だけでは不十分。,「引用っぽさ＝信頼性」とする罠。,ハルシネーション;引用確認;一次情報;生成AI;報告書,ミチが出した本の名を、ユイは本棚で確かめる。
