id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R27-011,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,公平性指標,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,融資AIについて、全体精度は高いが特定属性グループで否認率が高い。最も適切な確認はどれか。,全体精度が高ければ、グループ別評価は不要である,属性情報をモデルから外せば、差別的影響は必ず消える,グループ別の誤判定率や承認率を確認し、業務上正当な差か不当な偏りかを検討する,訓練データを増やせば、公平性評価は省略できる,C,公平性では、全体指標だけでなく、集団ごとの影響や誤判定を確認する必要がある。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,属性を外しても代理変数から偏りが残ることがある。,公平性;グループ別評価;代理変数;融資AI;誤判定率,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-012,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,代理変数,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,性別を特徴量から外した採用AIで、特定大学や職歴が性別と強く相関していた。何が問題になりうるか。,属性列を削除した時点で、バイアスは理論上すべて消える,相関のある特徴量はすべて削除しなければならず、評価は不要である,代理変数は画像認識でだけ問題になる概念である,除外した属性の代理変数として働き、間接的に不公平な判断を生む可能性がある,D,代理変数は、直接属性を使わなくても、別の特徴量が属性の代わりに働く問題である。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,「列を消したから公平」とは限らない。,代理変数;バイアス;採用AI;間接差別;特徴量,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-013,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,データ主体への対応,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,顧客が「自分の情報がAIにどう使われたか」を問い合わせてきた。望ましい体制はどれか。,利用目的、保有データ、問い合わせ対応、削除や訂正の手続を社内で確認できるようにしておく,AIモデルに入った情報は確認できないため、問い合わせ窓口は不要である,予測結果だけ返せば、データ利用の説明として十分である,AIを外部APIで使う場合、社内側の説明責任はなくなる,A,個人データをAIに使う場合、問い合わせ対応や利用目的の説明ができる体制が重要である。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,外部API利用でも、利用者側の管理責任が消えるわけではない。,データ主体;問い合わせ対応;利用目的;削除訂正;個人データ,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-014,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,AIインシデント,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,生成AIチャットボットが誤情報を顧客に案内した。初動対応として最も適切なのはどれか。,モデルをすぐ大型化すれば、原因調査なしで再発を防げる,影響範囲を確認し、該当出力の停止・訂正・ログ確認・再発防止策を行う,誤情報は生成AIの性質なので、顧客への訂正は不要である,プロンプトを非公開にしておけば、誤回答への対応は不要になる,B,AIインシデントでは、影響確認、暫定措置、訂正、原因分析、再発防止が必要である。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,「AIは間違うもの」で片づけず、運用上の被害を止める。,AIインシデント;誤情報;ハルシネーション;ログ確認;再発防止,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-015,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,レッドチーミング,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,公開前のLLMサービスで、危険な出力やプロンプト攻撃への耐性を確認したい。適切な方法はどれか。,通常の正しい使い方だけを試せば、安全性評価として十分である,レッドチーミングはモデル精度を上げる教師あり学習の別名である,想定外の悪用入力や攻撃的プロンプトを試し、安全策が破られないか検証する,公開後の苦情だけを見れば、事前検証は不要である,C,レッドチーミングは、悪用や攻撃的入力を想定して弱点を探す安全性検証の考え方である。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,通常入力の評価だけでは、安全性の穴は見つかりにくい。,レッドチーミング;LLM安全性;プロンプト攻撃;悪用検証;安全策,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-016,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,プロンプト漏えい,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,社内向けLLMアプリで、システムプロンプトに非公開の業務ルールを書いていた。最も適切な注意はどれか。,システムプロンプトは利用者に絶対見えないので、秘密情報を入れてよい,プロンプトに「秘密」と書けば、漏えい対策として十分である,モデルをファインチューニングすれば、権限制御は不要になる,プロンプトは漏えいや推測の可能性があるため、秘匿情報を直接置かず権限制御や外部参照で管理する,D,システムプロンプトは保護手段の一部だが、秘密情報の置き場として過信してはいけない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,プロンプトはアクセス制御の代替ではない。,システムプロンプト;プロンプト漏えい;権限制御;秘密情報;LLMアプリ,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-017,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,RAGアクセス制御,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,RAGで社内文書を検索して回答する仕組みを作った。最も重要な権限制御はどれか。,検索段階で利用者の権限に応じた文書だけを取得し、回答にもその制約を反映する,LLMに「秘密を出さないで」と指示すれば、検索側の権限制御は不要である,ベクトルDBに入れた文書は、すべて全社員が検索できてよい,回答時に語尾を丁寧にすれば、情報漏えいリスクは下がる,A,RAGでは、生成前の検索結果に権限外文書が混じると、回答に漏れる可能性がある。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,RAGの安全性は、生成だけでなく検索段階の制御が要。,RAG;アクセス制御;ベクトルDB;情報漏えい;権限管理,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-018,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,データ保持期間,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,AIサービスの問い合わせログを改善に使う。最も適切な保持方針はどれか。,将来役立つ可能性があるため、目的を定めず永久保存する,利用目的に照らして必要な期間を定め、不要になったデータは削除または適切に処理する,保持期間を短くすれば、同意やアクセス制御は不要になる,ログを暗号化すれば、保存目的の明確化は不要になる,B,データ保持は、目的、必要性、期間、削除方針を合わせて考える必要がある。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,暗号化は重要だが、目的外の長期保存を正当化する万能策ではない。,データ保持期間;ログ保存;利用目的;削除方針;AIサービス,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-019,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,サプライチェーン,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,外部の基盤モデル、埋め込みAPI、ベクトルDBを組み合わせてサービス化する。リスク管理として最も適切なのはどれか。,外部サービスを使えば、自社側のリスク管理は不要になる,組み合わせれば精度が上がるため、契約条件の確認は後でよい,各外部サービスの利用規約、データ送信範囲、障害時影響、変更通知、責任分担を確認する,APIキーを発行すれば、データの送信先確認は不要になる,C,AIシステムでは、モデルだけでなく外部APIやデータ基盤を含むサプライチェーン全体の管理が必要である。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,複数サービスの組み合わせは、責任境界を曖昧にしやすい。,AIサプライチェーン;外部API;ベクトルDB;利用規約;責任分担,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-020,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,ベンダーロックイン,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,特定ベンダーの独自機能に強く依存したAI基盤を採用する。事前に確認すべき点はどれか。,性能が高ければ、移行可能性は検討しなくてよい,ロックインはクラウドでは起きるが、AIモデルでは起きない,一度導入したAI基盤は通常変更しないため、契約終了時の確認は不要である,移行可能性、データの持ち出し、代替手段、契約終了時の扱いを確認する,D,AI基盤でも、データ形式、API、学習済み資産、運用手順への依存が移行を難しくする。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,短期性能だけでなく、将来の変更可能性も見る。,ベンダーロックイン;AI基盤;移行可能性;データ持ち出し;契約終了,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-021,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,SLAとAI品質,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,AI APIの契約でSLAを確認する。G検定の観点で注意すべきことはどれか。,稼働率や応答時間のSLAと、回答の正確性・安全性の管理は別に確認する,SLAが高ければ、AI出力の正確性も必ず保証される,レイテンシが短ければ、ハルシネーションは発生しない,APIが落ちないなら、ログ監査や人手確認は不要である,A,SLAは主に可用性や応答性能の約束であり、AI出力品質の保証とは区別して確認する必要がある。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,システムが動くことと、答えが正しいことは別。,SLA;AI品質;可用性;レイテンシ;出力正確性,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-022,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,モデル更新通知,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,外部LLM APIのモデルが予告なく更新され、回答傾向が変わった。事前対策として最も適切なのはどれか。,クラウドAPIならモデル更新の影響は利用者に出ない,モデル版の固定可否、変更通知、回帰テスト、切り戻し手順を確認する,プロンプトが同じなら、モデル更新後も回答は必ず同じである,回答傾向が変わっても、ユーザーに見えなければ検証不要である,B,外部モデルは更新で挙動が変わることがあり、版管理や回帰テストが重要である。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,プロンプト固定だけでは再現性は保証されない。,モデル更新;回帰テスト;モデルバージョン;外部LLM;切り戻し,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-023,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,リスク受容,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,AIリスク評価で、中程度のリスクが残るが業務上の効果も大きい。最も適切な判断はどれか。,リスクがゼロでないAIはすべて禁止する,効果が大きければ、残存リスクを文書化する必要はない,残存リスク、低減策、責任者、モニタリング条件を明示して受容可否を判断する,現場が使いたいと言えば、経営や管理部門の関与は不要である,C,AIガバナンスでは、リスクをゼロにするだけでなく、低減・移転・受容などの判断を記録することが重要である。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,残るリスクを見ないふりするのではなく、条件つきで判断する。,残存リスク;リスク受容;モニタリング;責任者;AIガバナンス,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-024,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,評価データ管理,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,AIモデルの性能評価に使うテストデータを、何度も開発チームが見ながら改善している。最も適切な懸念はどれか。,テストデータを何度も見れば、汎化性能が必ず高まる,テストデータは訓練データより小さいため、管理は不要である,評価指標を固定していれば、テストデータの使い回しは問題にならない,テストデータに合わせた調整になり、最終評価が楽観的になる可能性がある,D,テストデータを開発に使いすぎると、実質的に検証データ化し、未知データ性能を過大評価する。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,,評価用データを調整に使うと、本番試験を見ながら勉強する状態になる。,テストデータ;過学習;評価データ管理;汎化性能;リーケージ,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-025,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,ベンチマーク汚染,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,LLMの評価ベンチマークが事前学習データに含まれていた可能性がある。最も適切な懸念はどれか。,評価問題を記憶しているだけで、未知タスクへの能力を過大評価する可能性がある,ベンチマークは公開されているほど公平性が必ず高くなる,事前学習に含まれても、生成AIでは評価に影響しない,ベンチマーク汚染は画像認識でしか発生しない,A,評価データが学習側に混入すると、実力ではなく記憶による高得点になりうる。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,公開ベンチマークは便利だが、学習データ混入に注意する。,ベンチマーク汚染;LLM評価;事前学習;評価データ;データリーケージ,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
R27-026,Rebuild_Set27,横断複合・AIガバナンス実装二段目,case,A/Bテスト倫理,AIガバナンス・リスクマネジメント・標準化・組織運用,ケース判断・リスク識別・制度/技術の対応づけ,case,AIガバナンス/生成AI運用を含む,名称暗記ではなく責任・証跡・限界を問う,レコメンドAIのA/Bテストで、片方の群に不利な表示が続く可能性がある。適切な考え方はどれか。,A/Bテストは統計手法なので、倫理的配慮は不要である,実験目的、期間、影響範囲、停止基準を決め、利用者への不利益を抑える,片方の群が不利でも、売上が上がれば無期限に続けてよい,AIの実験では停止基準を事前に決めない方が柔軟である,B,オンライン実験でも、利用者への影響や停止基準を考慮する必要がある。,もっともらしいが、設問の条件に対する主対策ではない。,,もっともらしいが、設問の条件に対する主対策ではない。,もっともらしいが、設問の条件に対する主対策ではない。,統計的に正しい実験でも、利用者影響を無視できない。,A/Bテスト;オンライン実験;停止基準;レコメンドAI;利用者影響,さいはて：便利な判断ほど、誰が見たか・どこで止めたか・何を根拠にしたかを残す場面として覚える。
