id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
R28-011,Rebuild_Set28,横断複合・実装判断二段目,case,埋め込みと類似検索,RAG基礎,判断,ケース判断,recent,中,社内文書検索で、単語が完全一致しない質問にも近い文書を探したい。埋め込み表現を使う主な理由として最も適切なものはどれか。,文や単語をベクトル化し、意味的に近い内容を類似度で検索しやすくするため。,文書を必ず暗号化し、管理者にも読めなくするため。,検索結果を必ず正しい回答に変換するため。,著作権のある文書を自由に再利用できるようにするため。,A,埋め込みは意味的類似性をベクトル空間で扱うために使われる。,正しい。ベクトル検索の核。,暗号化とは別概念。,類似検索は正答保証ではない。,権利処理を不要にするものではない。,埋め込み＝万能検索・権利回避ではない。,埋め込み;ベクトル検索;類似度;RAG;意味検索,さいはて：同じ言葉でなくても、同じ方向を向いた文を探す。
R28-012,Rebuild_Set28,横断複合・実装判断二段目,case,フェイルセーフ,安全設計,判断,ケース判断,stable,中,工場の異常検知AIがセンサー故障で入力を受け取れなくなった。安全設計として最も適切なものはどれか。,AIが判断不能な場合に安全側へ停止・警告・人手確認へ切り替えるフェイルセーフを用意する。,入力がない場合は、前回の正常判定を無期限に使い続ける。,AIの異常検知なので、センサー故障は考慮しなくてよい。,モデル精度が高ければ停止手順は不要である。,A,安全が重要なシステムでは、AIが判断できない場合の安全側の挙動が必要。,正しい。フェイルセーフの考え方。,前回値の無期限利用は危険。,センサーはAIシステムの入力として重要。,高精度でも故障時の設計は必要。,精度と安全設計は別。,フェイルセーフ;異常検知;センサー故障;安全設計;工場AI,さいはて：観測できない時こそ、世界は止まれる道を持つ。
R28-013,Rebuild_Set28,横断複合・実装判断二段目,case,A/Bテストと交絡,実験設計,分析,ケース判断,stable,高,推薦アルゴリズムを変更したところ売上が増えた。しかし同じ週に大型キャンペーンも実施されていた。効果検証として最も適切な注意点はどれか。,売上が増えたので、モデル変更の効果と断定する。,キャンペーンなどの交絡要因を考慮し、対照群を置いたA/Bテストなどで検証する。,訓練データの件数だけを増やせば、効果検証は不要になる。,クリック率が上がっていれば、利益や在庫影響は見なくてよい。,B,同時に別施策があると、売上増加の原因をモデル変更だけに帰せない。対照群などで検証する。,交絡要因を無視している。,正しい。因果的な効果検証の考え方。,データ量と施策効果の検証は別。,クリック率以外の業務指標も必要。,相関と因果を混同しやすい。,A/Bテスト;交絡;因果推論;推薦;効果検証,四年五組：雨上がりに走れた理由が、靴なのか道なのかを見分ける。
R28-014,Rebuild_Set28,横断複合・実装判断二段目,case,マルチモーダルAIの限界,マルチモーダル,判断,ケース判断,recent,中,画像とテキストを入力できるマルチモーダルAIを、製造現場の検品支援に使う。注意点として最も適切なものはどれか。,画像も扱えるので、現場固有の照明や角度の違いは評価不要である。,複数モダリティを扱えても、現場条件での性能評価や誤認識リスクの確認が必要である。,画像入力があるため、ハルシネーションは発生しない。,マルチモーダルAIは必ずルールベースAIである。,B,複数種類の入力を扱えることは強みだが、現場条件での評価は欠かせない。,現場差を無視している。,正しい。入力種類が増えても評価は必要。,画像対応でも誤認識や不適切出力はあり得る。,深層学習モデルなども含まれる。,マルチモーダル＝万能視覚ではない。,マルチモーダルAI;画像入力;検品;現場評価;誤認識,さいはて：目が増えても、見間違えないとは限らない。
R28-015,Rebuild_Set28,横断複合・実装判断二段目,case,再学習と監査,MLOps,判断,ケース判断,stable,中,本番モデルを毎週自動再学習する仕組みを作った。ガバナンス上、最も重要な運用はどれか。,常に最新データで学習するので、評価や記録は不要である。,再学習データ、評価結果、承認者、モデルバージョンを記録し、ロールバック可能にする。,モデルが自動更新されるため、人間の承認は法律上常に禁止される。,再学習頻度が高いほど、必ず公平性が向上する。,B,自動再学習では、いつ何で学習し、どの評価で採用したかの記録と戻せる仕組みが重要。,評価・記録なしの自動更新は危険。,正しい。監査証跡とロールバックの論点。,人間承認は禁止ではなく、むしろ必要な場合がある。,頻度だけで公平性は保証されない。,自動化するほど、記録と承認が重要になる。,自動再学習;モデルバージョン;監査ログ;ロールバック;MLOps,さいはて：世界が自動で変わるなら、戻る扉も記録も必要になる。
R28-016,Rebuild_Set28,横断複合・実装判断二段目,reading,RAG評価,RAG評価,分析,読解,recent,高,RAGチャットで「回答が自然か」だけを人手評価していた。しかし、根拠文書に存在しない内容を滑らかに答えるケースが多かった。追加すべき評価観点として最も適切なものはどれか。,文章の流暢さだけをさらに細かく評価する。,検索された根拠との整合性、引用根拠、忠実性を評価する。,回答が長いほど高評価にする。,モデルのパラメータ数だけで評価する。,B,RAGでは自然さだけでなく、検索根拠に忠実か、根拠と矛盾しないかが重要。,流暢でも根拠なしなら問題。,正しい。faithfulnessやgroundednessの観点。,長さは正確性を保証しない。,パラメータ数は回答の根拠性評価ではない。,自然な嘘がRAG評価のひっかけ。,RAG評価;忠実性;根拠性;groundedness;ハルシネーション,さいはて：きれいな声より、どの記録に結びついているかを見る。
R28-017,Rebuild_Set28,横断複合・実装判断二段目,case,特徴量ストア,MLOps,判断,ケース判断,stable,中,複数チームが同じ顧客特徴量を別々に作っており、学習時と推論時で定義がずれる問題が起きている。対策として最も適切なものはどれか。,各チームが自由に定義を変え続ける。,特徴量の定義・生成ロジック・バージョンを管理する特徴量ストア等を検討する。,推論時には特徴量を使わず、ランダムに予測する。,モデルを深くすれば、特徴量定義のずれは必ず消える。,B,特徴量の再利用と一貫性管理はMLOps上の重要論点。,定義ずれを悪化させる。,正しい。学習・推論の一貫性を保つ。,予測不能になる。,モデル構造で定義不一致は解決しない。,特徴量の中身がずれると、モデル以前に危ない。,特徴量ストア;特徴量管理;学習推論スキュー;MLOps;バージョン管理,四年五組：同じ地図と言いながら、みんな違う紙を見ていたら迷う。
R28-018,Rebuild_Set28,横断複合・実装判断二段目,case,ゼロショットと検証,基盤モデル応用,判断,ケース判断,recent,中,基盤モデルがゼロショットで分類できたため、担当者が「学習データが不要なので検証も不要」と言った。適切な指摘はどれか。,ゼロショットなら必ず本番精度が保証される。,追加学習なしで使えても、対象業務データでの評価と誤分類リスク確認は必要である。,ゼロショットは教師あり学習と完全に同じ意味である。,ゼロショットではプロンプトは不要である。,B,ゼロショットは追加例なしでタスクを行う能力だが、本番適合性の検証は必要。,保証ではない。,正しい。評価不要にはならない。,教師あり学習と同義ではない。,プロンプト設計が関係する場合も多い。,ゼロショット＝検証不要ではない。,ゼロショット;基盤モデル;業務評価;プロンプト;誤分類,さいはて：初めての道を歩けても、崖がないかは確かめる。
R28-019,Rebuild_Set28,横断複合・実装判断二段目,case,データ最小化,個人情報保護,判断,ケース判断,recent,中,社内生成AIの改善目的で、全社員のチャットログを保存・分析したい。最も適切な初期検討はどれか。,改善目的なら全ログを無期限保存してよい。,利用目的、保存期間、取得範囲、本人への周知、機密・個人情報の扱いを検討する。,AIの改善に使うログは個人情報にならない。,ログを匿名化したと書けば、再識別リスクの確認は不要である。,B,ログには個人情報や機密が含まれる可能性があり、目的・範囲・期間などの検討が必要。,過剰保存のリスク。,正しい。データ最小化と透明性の観点。,内容次第では個人情報になり得る。,匿名化の実効性確認が必要。,改善目的は免罪符ではない。,チャットログ;データ最小化;個人情報;保存期間;透明性,さいはて：便利な記録ほど、どこまで残すかを決める。
R28-020,Rebuild_Set28,横断複合・実装判断二段目,case,オンライン学習の注意,オンライン学習,判断,ケース判断,stable,中,ニュース推薦モデルをオンライン学習で更新する。悪意ある大量クリックにより推薦が偏るリスクがある。適切な対策はどれか。,オンライン学習では攻撃やノイズを考慮しなくてよい。,異常な入力の検知、更新ルールの制限、評価・監視を組み合わせる。,クリックが多い記事を無条件で全員に推薦する。,更新頻度を上げれば、攻撃耐性は必ず高くなる。,B,オンライン学習は環境変化に追随できる一方、ノイズや攻撃の影響を受ける可能性がある。,危険。,正しい。監視と制御が必要。,偏りや操作に弱い。,頻度だけでは耐性は保証されない。,リアルタイム性と安全性は両立設計が必要。,オンライン学習;データポイズニング;推薦;監視;更新制御,四年五組：声が大きい人だけで地図を描くと、町が曲がる。
R28-021,Rebuild_Set28,横断複合・実装判断二段目,case,モデル蒸留,モデル軽量化,理解,ケース判断,stable,中,大規模モデルをスマートフォン上で使うには重すぎる。教師モデルの出力を使って小さなモデルを学習させる手法として最も適切なものはどれか。,ドロップアウト,知識蒸留,データ拡張,主成分分析,B,知識蒸留は大きな教師モデルの知識を小さな生徒モデルへ移す軽量化手法。,過学習抑制の手法。,正しい。教師・生徒モデルの関係。,データを増やす手法。,次元削減手法であり、ここでは主旨が違う。,軽量化手法同士を混同しやすい。,知識蒸留;モデル軽量化;エッジAI;教師モデル;生徒モデル,さいはて：大きな書庫の読み方を、小さな端末に写す。
R28-022,Rebuild_Set28,横断複合・実装判断二段目,case,自己教師あり学習,表現学習,理解,ケース判断,recent,中,大量のラベルなし文章から、文の一部を隠して予測することで言語表現を学習する。該当する考え方として最も近いものはどれか。,強化学習,自己教師あり学習,k-meansクラスタリング,ルールベース推論,B,自己教師あり学習ではデータ自身から擬似的な教師信号を作り、表現を学習する。,報酬を通じた学習ではない。,正しい。マスク予測などが例。,クラスタリングとは異なる。,明示ルールによる推論ではない。,ラベルなし＝常に教師なしクラスタリング、ではない。,自己教師あり学習;マスク予測;事前学習;表現学習;ラベルなしデータ,さいはて：答えを外からもらわず、文の欠けた部分から自分で学ぶ。
R28-023,Rebuild_Set28,横断複合・実装判断二段目,case,AI契約と責任分担,AI契約,判断,ケース判断,recent,高,AIシステム開発を外部委託する。完成後に性能不足やデータ権利問題が起きた場合の責任をめぐる争いを減らすには、契約で何を明確にすべきか。,モデル名だけを契約書に書けば十分である。,成果物、データ利用権、性能評価方法、責任分担、再学習・保守範囲を明確にする。,AIは不確実なので契約書では何も決められない。,委託先がAI企業なら、利用者側の確認義務は存在しない。,B,AI契約ではデータ・成果物・性能・保守・責任分担などを明確化することが重要。,不十分。,正しい。後の争いを減らす。,不確実でも条件を定める必要がある。,利用者側にも確認や運用責任があり得る。,AIだから契約不要、ではない。,AI契約;責任分担;データ利用権;性能評価;保守,さいはて：誰がどの記録を持ち、どこまで直すかを先に決める。
R28-024,Rebuild_Set28,横断複合・実装判断二段目,case,公平性指標,AI倫理,分析,ケース判断,stable,高,採用支援AIで、全体精度は高いが特定属性の応募者で不合格率が高い傾向が見つかった。対応として最も適切なものはどれか。,全体精度が高いので問題なしとする。,属性別の性能・誤判定率・データ偏りを確認し、公平性と業務要件の観点で改善を検討する。,属性情報を見なければ差別は絶対に起きない。,不合格率の差は常に合法なので無視する。,B,公平性では全体性能だけでなく、グループ別の影響や誤判定を見る必要がある。,全体精度だけでは不十分。,正しい。属性別評価が重要。,属性を使わなくても代理変数で偏りが出る。,法的・倫理的確認が必要。,属性を消せば公平、という単純化がひっかけ。,公平性;採用AI;属性別評価;バイアス;代理変数,四年五組：クラス全体は速くても、ひとりだけ置いていないかを見る。
R28-025,Rebuild_Set28,横断複合・実装判断二段目,case,ベクトルDBの更新,RAG運用,判断,ケース判断,recent,中,社内規程が改定されたのに、RAGチャットが古い規程を根拠に回答し続けた。運用上の対策として最も適切なものはどれか。,LLMの温度を上げて新しい回答を出やすくする。,文書更新時のインデックス再作成、版管理、回答根拠の表示を運用に組み込む。,古い規程を残すほど検索対象が増え、必ず正確になる。,RAGでは文書更新は不要である。,B,RAGでは検索対象の更新・版管理が回答品質に直結する。,温度では根拠文書の古さは直らない。,正しい。インデックス更新と根拠表示が必要。,古い情報が混ざるリスクがある。,検索対象の更新が重要。,RAGは文書管理システムでもある。,RAG;ベクトルDB;インデックス更新;版管理;根拠表示,さいはて：古い記録を混ぜたままでは、未来の答えにならない。
R28-026,Rebuild_Set28,横断複合・実装判断二段目,case,医療AIと閾値,評価指標,判断,ケース判断,stable,高,医療スクリーニングAIで、病気の見逃しを極力減らしたい。一方で偽陽性が増えると追加検査が増える。閾値調整の説明として最も適切なものはどれか。,閾値を上げれば、一般に陽性判定が増えて再現率が上がる。,閾値はモデルの訓練データ数だけで決まり、業務要件とは無関係である。,再現率と適合率のトレードオフを見ながら、医療上のリスクと追加検査コストを考慮して決める。,AUCが高ければ、どの閾値でも同じ業務結果になる。,C,閾値は業務上の見逃し・誤検知コストに合わせて決める。医療では再現率重視になりやすいが、偽陽性も考える。,通常、閾値を上げると陽性判定は減りやすい。,業務要件と関係する。,正しい。トレードオフを見る。,AUCは全閾値の傾向であり、個別閾値の運用結果は変わる。,AUCが高い＝閾値設計不要ではない。,閾値調整;再現率;適合率;医療AI;スクリーニング,さいはて：警報を鳴らす高さを変えれば、救える人と呼び出す人が変わる。
R28-027,Rebuild_Set28,横断複合・実装判断二段目,case,外部APIと機密情報,生成AI運用,判断,ケース判断,recent,高,営業資料を外部生成AI APIで要約する機能を作る。資料には未公開の顧客情報が含まれる可能性がある。最も適切な初期対応はどれか。,APIに送れば自動的に匿名化されるので確認不要である。,要約結果だけ保存するなら、入力データの取り扱いは考えなくてよい。,送信データ範囲、契約条件、学習利用有無、保存期間、マスキングの必要性を確認する。,外部APIを使う場合、AI倫理の検討は常に不要である。,C,外部API利用では、入力データがどこに送られ、どう保存・利用されるかを確認する必要がある。,自動匿名化は保証されない。,入力側の取り扱いが重要。,正しい。契約・セキュリティ・個人情報の論点。,外部APIでも倫理・法務検討が必要。,出力だけでなく入力送信がリスクになる。,外部API;機密情報;生成AI;データ送信;学習利用;マスキング,さいはて：手紙を誰に預けるかを見ずに、返事だけ見てはいけない。
R28-028,Rebuild_Set28,横断複合・実装判断二段目,case,データシート,データガバナンス,理解,ケース判断,recent,中,新しい学習用データセットを社内で共有する。収集方法、含まれる属性、利用上の制約、既知の偏りを文書化したい。最も近い考え方はどれか。,ROC曲線,損失関数,データシート for datasets,ソフトマックス関数,C,データシートはデータセットの来歴・構成・用途・制約などを文書化する考え方。,分類器の評価曲線。,学習時の誤差関数。,正しい。データセット説明文書の論点。,出力を確率的に変換する関数。,モデル文書とデータ文書を混同しやすい。,Datasheets for Datasets;データシート;データセット文書化;バイアス;データガバナンス,四年五組：町の地図だけでなく、誰がいつ描いた地図かも残す。
R28-029,Rebuild_Set28,横断複合・実装判断二段目,reading,ランキング評価,推薦評価,分析,読解,stable,中,検索システムで、ユーザーが上位3件だけを見ることが多い。全体の分類正解率よりも、上位に関連文書が出るかを評価したい。最も適切な評価観点はどれか。,訓練データの総行数,MSEだけ,Precision@kやNDCGなど上位順位を考慮する指標,エポック数だけ,C,検索・推薦では上位に関連項目が出るかが重要で、Precision@kやNDCGなどが使われる。,データ量は評価指標ではない。,MSEは回帰誤差の代表で、順位評価とは目的が違う。,正しい。ランキング評価の論点。,学習回数であって評価指標ではない。,分類精度とランキング品質は別。,Precision@k;NDCG;ランキング評価;検索;推薦システム,さいはて：棚全体に正しい本があっても、手前に出なければ届かない。
R28-030,Rebuild_Set28,横断複合・実装判断二段目,case,RLHFの限界,LLM調整,分析,ケース判断,recent,高,RLHFで調整したチャットボットが、ユーザーに好まれやすい丁寧な回答をする一方、根拠の弱い内容も自信ありげに答える場合がある。適切な理解はどれか。,RLHFを使うとハルシネーションは完全になくなる。,人間の好みを使うので、事実性の評価は不要である。,好ましさの最適化と事実性・根拠性は別に評価する必要がある。,RLHFは画像認識専用の前処理である。,C,RLHFは人間のフィードバックを利用するが、事実性や根拠性を常に保証するわけではない。,完全にはなくならない。,事実性評価は必要。,正しい。報酬モデルの限界もある。,LLM調整などで使われる。,親切そうな回答と正しい回答は違う。,RLHF;報酬モデル;ハルシネーション;事実性評価;LLM,さいはて：優しい声でも、星の位置が正しいとは限らない。
R28-031,Rebuild_Set28,横断複合・実装判断二段目,case,エッジAIの選定,エッジAI,判断,ケース判断,stable,中,通信が不安定な工場で、設備異常を即時検知したい。クラウドAIではなくエッジAIを検討する主な理由として最も適切なものはどれか。,エッジAIではモデル評価が不要になるため。,エッジAIならプライバシーやセキュリティリスクが完全に消えるため。,端末側で推論することで低遅延・通信断時の継続動作が期待できるため。,エッジAIは必ず大規模LLMだけを使うため。,C,エッジAIは端末や現場近くで推論し、低遅延や通信依存の低減に役立つ。,評価は必要。,リスクは軽減されても消えない。,正しい。低遅延・オフライン性がポイント。,LLM専用ではない。,エッジ＝安全万能ではなく、制約下の推論設計。,エッジAI;低遅延;オフライン推論;工場AI;通信断,四年五組：校舎の外でも動く道具は、遠くの職員室を待たない。
R28-032,Rebuild_Set28,横断複合・実装判断二段目,case,疑似相関,因果推論,分析,ケース判断,stable,中,アイスの売上が増える日に水難事故も増えるため、「アイス販売を減らせば事故が減る」と結論づけた。問題として最も適切なものはどれか。,教師なし学習の利用,勾配消失問題,気温などの交絡要因を無視した疑似相関の可能性,過学習対策としての正則化,C,アイス売上と水難事故は気温など共通原因により相関している可能性があり、因果とは限らない。,学習方式の問題ではない。,ニューラルネットの勾配問題ではない。,正しい。相関と因果の混同。,正則化の話ではない。,相関がある＝原因である、ではない。,疑似相関;交絡;因果推論;相関と因果;共通原因,さいはて：同じ日に揺れた二つの水面が、互いを揺らしたとは限らない。
R28-033,Rebuild_Set28,横断複合・実装判断二段目,case,アノテーション品質,データ品質,判断,ケース判断,stable,中,画像分類データで、作業者によってラベル基準がばらついている。まず有効な対策はどれか。,モデルを大きくすればラベルの曖昧さは必ず消える。,ラベルを確認せず、データ量だけ増やす。,ラベル定義・作業手順・レビュー・作業者間一致率の確認を行う。,テストデータを訓練に混ぜて精度を上げる。,C,教師あり学習ではラベル品質が性能の土台になる。基準統一とレビューが重要。,ラベル品質問題はモデル規模だけでは解決しない。,ばらついたラベルが増えるだけ。,正しい。アノテーション品質管理。,リーケージを起こす。,ラベルは正解そのものなので、曖昧だと学習も揺れる。,アノテーション;ラベル品質;作業者間一致率;データ品質;教師あり学習,四年五組：黒の境目をみんな違う線で引いたら、地図は読めない。
R28-034,Rebuild_Set28,横断複合・実装判断二段目,case,温度パラメータ,LLM推論,理解,ケース判断,recent,中,LLMの出力で、毎回同じような安定した回答を得たい。temperatureの調整として一般に適切なのはどれか。,temperatureを高くして、よりランダム性を高める。,temperatureは出力長だけを決めるので関係ない。,temperatureを低めにして、出力のランダム性を抑える。,temperatureを上げれば事実性が必ず向上する。,C,temperatureは出力のランダム性に関わる。低いほど決定的・安定的になりやすい。,逆に多様性が増える。,出力長だけではない。,正しい。安定性を高めたい場合の基本。,事実性保証ではない。,temperatureは正確性スイッチではない。,temperature;LLM推論;ランダム性;生成AI;安定出力,さいはて：風を弱めれば水面は静かになるが、底の石が正しいとは限らない。
